,v,vw,o,c,h,l,t,n,UNIXTIME
54,680,190.2369,190.24,190.23,190.24,190.23,1707474180000,42,2024-02-09 05:23:00-05:00
55,649,190.2687,190.25,190.25,190.25,190.25,1707474840000,34,2024-02-09 05:34:00-05:00
56,1179,190.2164,190.2,190.2,190.2,190.2,1707475080000,66,2024-02-09 05:38:00-05:00
57,738,190.2328,190.24,190.24,190.24,190.24,1707475260000,23,2024-02-09 05:41:00-05:00
58,359,190.2596,190.26,190.26,190.26,190.26,1707475380000,21,2024-02-09 05:43:00-05:00
59,2270,190.1556,190.21,190.12,190.21,190.12,1707475440000,141,2024-02-09 05:44:00-05:00
60,793,190.0862,190.06,190.08,190.08,190.06,1707475500000,29,2024-02-09 05:45:00-05:00
61,4346,190.3087,190.25,190.26,190.36,190.25,1707475560000,81,2024-02-09 05:46:00-05:00
62,831,190.3642,190.37,190.35,190.38,190.35,1707475620000,22,2024-02-09 05:47:00-05:00
63,705,190.2614,190.25,190.27,190.27,190.25,1707475860000,28,2024-02-09 05:51:00-05:00
64,282,190.3606,190.36,190.36,190.36,190.36,1707476040000,19,2024-02-09 05:54:00-05:00
65,233,190.3734,190.37,190.37,190.37,190.37,1707476160000,22,2024-02-09 05:56:00-05:00
66,528,190.3695,190.38,190.38,190.38,190.38,1707476220000,38,2024-02-09 05:57:00-05:00
67,1617,190.4204,190.38,190.42,190.42,190.38,1707476280000,60,2024-02-09 05:58:00-05:00
68,351,190.3922,190.37,190.37,190.37,190.37,1707476340000,21,2024-02-09 05:59:00-05:00
69,2902,190.397,190.4,190.4,190.4,190.4,1707476580000,37,2024-02-09 06:03:00-05:00
70,2675,190.482,190.49,190.51,190.51,190.49,1707476640000,83,2024-02-09 06:04:00-05:00
71,3446,190.6007,190.59,190.62,190.62,190.59,1707476700000,107,2024-02-09 06:05:00-05:00
72,3046,190.6803,190.61,190.75,190.75,190.6,1707476760000,101,2024-02-09 06:06:00-05:00
73,2036,190.7584,190.76,190.75,190.76,190.75,1707476820000,43,2024-02-09 06:07:00-05:00
74,368,190.6918,190.7,190.7,190.7,190.7,1707476880000,35,2024-02-09 06:08:00-05:00
75,2774,190.7692,190.76,190.8,190.8,190.76,1707476940000,77,2024-02-09 06:09:00-05:00
76,7525,190.6767,190.71,190.61,190.88,190.6,1707477000000,189,2024-02-09 06:10:00-05:00
77,787,190.7293,190.74,190.75,190.75,190.74,1707477060000,37,2024-02-09 06:11:00-05:00
78,4297,190.9669,190.96,190.9,191.0,190.9,1707477240000,138,2024-02-09 06:14:00-05:00
79,9696,190.9839,191.0,191.01,191.01,190.89,1707477300000,165,2024-02-09 06:15:00-05:00
80,799,191.0545,191.0,191.0,191.0,191.0,1707477360000,38,2024-02-09 06:16:00-05:00
81,1462,190.9615,191.03,190.95,191.03,190.94,1707477420000,68,2024-02-09 06:17:00-05:00
82,1108,190.9213,190.9,190.9,190.9,190.9,1707477480000,55,2024-02-09 06:18:00-05:00
83,1664,190.9154,190.95,190.9,190.95,190.9,1707477540000,73,2024-02-09 06:19:00-05:00
84,654,190.8543,190.85,190.85,190.85,190.85,1707477660000,46,2024-02-09 06:21:00-05:00
85,991,190.8207,190.82,190.82,190.82,190.82,1707477720000,41,2024-02-09 06:22:00-05:00
86,2300,190.7983,190.77,190.84,190.84,190.76,1707477780000,111,2024-02-09 06:23:00-05:00
87,663,190.8304,190.8,190.85,190.85,190.8,1707477840000,25,2024-02-09 06:24:00-05:00
88,928,190.8919,190.88,190.88,190.88,190.88,1707477900000,60,2024-02-09 06:25:00-05:00
89,859,190.8828,190.85,190.85,190.85,190.85,1707477960000,40,2024-02-09 06:26:00-05:00
90,1694,190.9377,190.95,190.95,190.95,190.95,1707478140000,73,2024-02-09 06:29:00-05:00
91,803,190.9055,190.9,190.9,190.9,190.9,1707478200000,33,2024-02-09 06:30:00-05:00
92,649,190.8932,190.91,190.87,190.91,190.87,1707478260000,39,2024-02-09 06:31:00-05:00
93,1342,190.9465,190.94,190.96,190.96,190.94,1707478320000,52,2024-02-09 06:32:00-05:00
94,6308,190.9972,190.99,191.0,191.0,190.98,1707478380000,79,2024-02-09 06:33:00-05:00
95,318,191.041,191.05,191.05,191.05,191.05,1707478440000,23,2024-02-09 06:34:00-05:00
96,4230,191.0503,191.05,191.05,191.05,191.05,1707478500000,38,2024-02-09 06:35:00-05:00
97,749,191.0764,191.1,191.06,191.1,191.06,1707478560000,46,2024-02-09 06:36:00-05:00
98,1960,191.0959,191.1,191.09,191.1,191.09,1707478680000,68,2024-02-09 06:38:00-05:00
99,710,191.0702,191.07,191.07,191.07,191.07,1707478740000,39,2024-02-09 06:39:00-05:00
100,613,191.0962,191.09,191.1,191.1,191.09,1707478800000,31,2024-02-09 06:40:00-05:00
101,3288,191.1408,191.14,191.15,191.15,191.14,1707478920000,79,2024-02-09 06:42:00-05:00
102,3918,191.0517,191.07,191.0,191.07,191.0,1707479040000,131,2024-02-09 06:44:00-05:00
103,488,191.0487,191.05,191.05,191.05,191.05,1707479100000,41,2024-02-09 06:45:00-05:00
104,998,191.0877,191.09,191.11,191.11,191.09,1707479160000,34,2024-02-09 06:46:00-05:00
105,738,191.0814,191.07,191.07,191.07,191.07,1707479220000,40,2024-02-09 06:47:00-05:00
106,584,191.0744,191.08,191.08,191.08,191.08,1707479520000,44,2024-02-09 06:52:00-05:00
107,4638,191.1401,191.1,191.16,191.18,191.1,1707479580000,135,2024-02-09 06:53:00-05:00
108,1729,191.1062,191.1,191.11,191.11,191.1,1707479640000,51,2024-02-09 06:54:00-05:00
109,724,191.1187,191.11,191.11,191.11,191.11,1707479700000,36,2024-02-09 06:55:00-05:00
110,1720,191.0754,191.11,191.04,191.11,191.04,1707479760000,92,2024-02-09 06:56:00-05:00
111,2461,191.0182,191.01,191.0,191.03,191.0,1707479820000,134,2024-02-09 06:57:00-05:00
112,4089,191.011,190.96,191.04,191.04,190.96,1707479880000,141,2024-02-09 06:58:00-05:00
113,713,191.0121,191.0,191.0,191.0,191.0,1707479940000,42,2024-02-09 06:59:00-05:00
114,13971,190.9307,191.0,190.9,191.0,190.81,1707480000000,347,2024-02-09 07:00:00-05:00
115,6631,190.8543,190.84,190.86,190.9,190.8,1707480060000,179,2024-02-09 07:01:00-05:00
116,6627,190.9138,190.83,190.94,191.0,190.83,1707480120000,138,2024-02-09 07:02:00-05:00
117,8082,190.9907,190.9,191.03,191.03,190.9,1707480180000,95,2024-02-09 07:03:00-05:00
118,1964,191.0412,191.049,191.05,191.05,191.049,1707480240000,67,2024-02-09 07:04:00-05:00
119,5275,190.9974,191.02,191.0,191.02,190.96,1707480300000,85,2024-02-09 07:05:00-05:00
120,3583,191.0689,191.07,191.07,191.09,191.05,1707480360000,59,2024-02-09 07:06:00-05:00
121,4223,191.0951,191.08,191.08,191.12,191.08,1707480420000,77,2024-02-09 07:07:00-05:00
122,898,191.1116,191.12,191.12,191.12,191.11,1707480480000,50,2024-02-09 07:08:00-05:00
123,16758,191.1503,191.11,191.1,191.18,191.1,1707480540000,160,2024-02-09 07:09:00-05:00
124,3597,191.123,191.1,191.13,191.14,191.1,1707480600000,82,2024-02-09 07:10:00-05:00
125,3931,191.0706,191.13,191.0,191.13,191.0,1707480660000,143,2024-02-09 07:11:00-05:00
126,3163,191.0428,191.08,191.0,191.08,191.0,1707480720000,101,2024-02-09 07:12:00-05:00
127,4733,190.9483,190.9,190.99,190.99,190.9,1707480780000,173,2024-02-09 07:13:00-05:00
128,1479,191.0129,191.03,191.0,191.04,191.0,1707480840000,54,2024-02-09 07:14:00-05:00
129,2106,190.9884,191.0,191.0,191.0,190.96,1707480900000,68,2024-02-09 07:15:00-05:00
130,654,191.0097,191.01,191.0,191.01,191.0,1707480960000,35,2024-02-09 07:16:00-05:00
131,1920,191.0096,191.01,191.0,191.02,191.0,1707481020000,47,2024-02-09 07:17:00-05:00
132,1449,190.9573,190.98,190.94,190.98,190.94,1707481080000,84,2024-02-09 07:18:00-05:00
133,3260,190.931,190.95,190.9,190.95,190.9,1707481140000,98,2024-02-09 07:19:00-05:00
134,994,190.9054,190.91,190.91,190.91,190.91,1707481200000,50,2024-02-09 07:20:00-05:00
135,1715,190.9524,190.95,191.0,191.0,190.93,1707481260000,62,2024-02-09 07:21:00-05:00
136,7891,191.0121,190.99,191.0,191.1,190.99,1707481320000,105,2024-02-09 07:22:00-05:00
137,1467,191.0315,191.05,191.01,191.05,191.01,1707481380000,53,2024-02-09 07:23:00-05:00
138,2951,191.0086,191.01,191.0,191.02,191.0,1707481440000,73,2024-02-09 07:24:00-05:00
139,1716,191.0095,190.99,191.04,191.04,190.99,1707481500000,47,2024-02-09 07:25:00-05:00
140,1852,191.0639,191.05,191.09,191.09,191.05,1707481560000,46,2024-02-09 07:26:00-05:00
141,2190,191.0953,191.09,191.1,191.1,191.06,1707481620000,86,2024-02-09 07:27:00-05:00
142,2257,191.1143,191.1,191.1,191.11,191.1,1707481680000,73,2024-02-09 07:28:00-05:00
143,3591,191.1379,191.13,191.16,191.16,191.11,1707481740000,92,2024-02-09 07:29:00-05:00
144,2776,191.1537,191.16,191.17,191.17,191.15,1707481800000,104,2024-02-09 07:30:00-05:00
145,3932,191.1885,191.19,191.22,191.22,191.17,1707481860000,133,2024-02-09 07:31:00-05:00
146,7779,191.1128,191.2,191.02,191.2,191.02,1707481920000,221,2024-02-09 07:32:00-05:00
147,4274,191.0074,191.02,191.0,191.02,191.0,1707481980000,121,2024-02-09 07:33:00-05:00
148,1529,191.1017,191.129,191.09,191.129,191.09,1707482040000,36,2024-02-09 07:34:00-05:00
149,5104,191.1612,191.08,191.18,191.2,191.07,1707482100000,102,2024-02-09 07:35:00-05:00
150,4826,191.2113,191.15,191.23,191.25,191.15,1707482160000,136,2024-02-09 07:36:00-05:00
151,1234,191.2059,191.22,191.2,191.22,191.2,1707482220000,35,2024-02-09 07:37:00-05:00
152,900,191.1531,191.15,191.15,191.15,191.15,1707482280000,45,2024-02-09 07:38:00-05:00
153,1783,191.1348,191.14,191.14,191.14,191.13,1707482340000,64,2024-02-09 07:39:00-05:00
154,6386,191.101,191.11,191.1,191.11,191.04,1707482400000,156,2024-02-09 07:40:00-05:00
155,1289,191.1586,191.18,191.15,191.18,191.15,1707482460000,40,2024-02-09 07:41:00-05:00
156,624,191.1534,191.16,191.15,191.16,191.15,1707482520000,45,2024-02-09 07:42:00-05:00
157,2478,191.1721,191.15,191.199,191.199,191.15,1707482580000,67,2024-02-09 07:43:00-05:00
158,3500,191.2091,191.2,191.2,191.23,191.2,1707482640000,86,2024-02-09 07:44:00-05:00
159,3198,191.1792,191.2,191.15,191.2,191.15,1707482700000,104,2024-02-09 07:45:00-05:00
160,1316,191.1547,191.15,191.15,191.15,191.15,1707482760000,45,2024-02-09 07:46:00-05:00
161,1290,191.1834,191.15,191.18,191.18,191.15,1707482820000,51,2024-02-09 07:47:00-05:00
162,1898,191.2209,191.21,191.21,191.239,191.21,1707482880000,68,2024-02-09 07:48:00-05:00
163,3843,191.2257,191.21,191.21,191.24,191.21,1707482940000,86,2024-02-09 07:49:00-05:00
164,2333,191.2138,191.21,191.2,191.22,191.2,1707483000000,75,2024-02-09 07:50:00-05:00
165,6214,191.2352,191.18,191.25,191.25,191.18,1707483060000,134,2024-02-09 07:51:00-05:00
166,1864,191.2401,191.24,191.25,191.25,191.24,1707483120000,86,2024-02-09 07:52:00-05:00
167,3050,191.2007,191.25,191.18,191.25,191.18,1707483180000,97,2024-02-09 07:53:00-05:00
168,1761,191.2008,191.18,191.2,191.22,191.18,1707483240000,42,2024-02-09 07:54:00-05:00
169,889,191.1761,191.18,191.17,191.18,191.17,1707483300000,45,2024-02-09 07:55:00-05:00
170,3838,191.1919,191.18,191.18,191.2,191.18,1707483360000,89,2024-02-09 07:56:00-05:00
171,3244,191.1643,191.18,191.16,191.18,191.15,1707483420000,90,2024-02-09 07:57:00-05:00
172,867,191.177,191.15,191.19,191.19,191.15,1707483480000,34,2024-02-09 07:58:00-05:00
173,1411,191.1807,191.19,191.18,191.19,191.18,1707483540000,39,2024-02-09 07:59:00-05:00
174,145880,191.0735,190.9506,191.15,191.28,190.76,1707483600000,1847,2024-02-09 08:00:00-05:00
175,9502,190.8708,190.12,190.29,191.19,190.12,1707483660000,732,2024-02-09 08:01:00-05:00
176,24153,190.2283,190.3,191.15,191.19,189.65,1707483720000,1215,2024-02-09 08:02:00-05:00
177,8688,190.5053,189.73,189.92,191.2,189.73,1707483780000,353,2024-02-09 08:03:00-05:00
178,12470,190.9045,189.91,191.15,191.18,189.85,1707483840000,328,2024-02-09 08:04:00-05:00
179,4165,191.1346,191.15,191.1018,191.16,191.1,1707483900000,81,2024-02-09 08:05:00-05:00
180,6869,191.1119,191.14,191.1295,191.15,191.1,1707483960000,159,2024-02-09 08:06:00-05:00
181,3952,191.0746,191.1,191.07,191.1,191.0328,1707484020000,146,2024-02-09 08:07:00-05:00
182,11231,191.0147,191.05,190.94,191.0962,190.94,1707484080000,322,2024-02-09 08:08:00-05:00
183,10022,190.9383,190.9,190.98,190.98,190.8867,1707484140000,156,2024-02-09 08:09:00-05:00
184,4137,190.9884,190.98,191.02,191.02,190.96,1707484200000,75,2024-02-09 08:10:00-05:00
185,3867,191.0351,191.05,190.98,191.08,190.98,1707484260000,107,2024-02-09 08:11:00-05:00
186,8325,190.9265,190.96,190.94,190.96,190.88,1707484320000,153,2024-02-09 08:12:00-05:00
187,4435,190.8788,190.9566,190.85,190.9566,190.8325,1707484380000,150,2024-02-09 08:13:00-05:00
188,4092,190.8357,190.83,190.83,190.9,190.81,1707484440000,88,2024-02-09 08:14:00-05:00
189,2769,190.8702,190.8993,190.8885,190.9,190.83,1707484500000,68,2024-02-09 08:15:00-05:00
190,7301,190.8935,190.94,190.88,190.94,190.87,1707484560000,140,2024-02-09 08:16:00-05:00
191,3158,190.8561,190.83,190.8999,190.8999,190.8,1707484620000,144,2024-02-09 08:17:00-05:00
192,4926,190.8655,190.85,190.88,190.8999,190.85,1707484680000,64,2024-02-09 08:18:00-05:00
193,3050,190.864,190.88,190.85,190.88,190.85,1707484740000,112,2024-02-09 08:19:00-05:00
194,7247,190.8336,190.82,190.85,190.85,190.8,1707484800000,146,2024-02-09 08:20:00-05:00
195,5832,190.803,190.8,190.8,190.81,190.8,1707484860000,202,2024-02-09 08:21:00-05:00
196,1760,190.8126,190.8,190.83,190.83,190.8,1707484920000,77,2024-02-09 08:22:00-05:00
197,10319,190.7012,190.81,190.66,190.8486,190.6,1707484980000,272,2024-02-09 08:23:00-05:00
198,5831,190.6673,190.68,190.66,190.68,190.65,1707485040000,124,2024-02-09 08:24:00-05:00
199,3462,190.6691,190.66,190.6602,190.68,190.66,1707485100000,68,2024-02-09 08:25:00-05:00
200,2843,190.6565,190.68,190.66,190.68,190.65,1707485160000,96,2024-02-09 08:26:00-05:00
201,10169,190.6253,190.66,190.6018,190.66,190.6,1707485220000,185,2024-02-09 08:27:00-05:00
202,2546,190.6417,190.6209,190.64,190.65,190.6209,1707485280000,86,2024-02-09 08:28:00-05:00
203,11628,190.7046,190.64,190.8,190.8,190.6376,1707485340000,208,2024-02-09 08:29:00-05:00
204,6568,190.7636,190.75,190.89,190.89,190.66,1707485400000,186,2024-02-09 08:30:00-05:00
205,26372,191.086,190.97,191.05,191.2297,190.88,1707485460000,464,2024-02-09 08:31:00-05:00
206,23727,191.2195,191.06,191.25,191.33,191.06,1707485520000,462,2024-02-09 08:32:00-05:00
207,37889,191.463,191.32,191.2599,191.58,191.2599,1707485580000,658,2024-02-09 08:33:00-05:00
208,14374,191.2507,191.26,191.19,191.4,191.14,1707485640000,348,2024-02-09 08:34:00-05:00
209,9950,191.237,191.276,191.22,191.28,191.16,1707485700000,203,2024-02-09 08:35:00-05:00
210,35929,191.5271,191.28,191.72,191.7599,191.28,1707485760000,515,2024-02-09 08:36:00-05:00
211,32177,191.7235,191.7,191.61,191.87,191.55,1707485820000,453,2024-02-09 08:37:00-05:00
212,22442,191.6144,191.67,191.58,191.69,191.5,1707485880000,341,2024-02-09 08:38:00-05:00
213,28905,191.6166,191.52,191.65,191.65,191.52,1707485940000,299,2024-02-09 08:39:00-05:00
214,17631,191.5666,191.65,191.45,191.67,191.45,1707486000000,362,2024-02-09 08:40:00-05:00
215,14879,191.4217,191.45,191.38,191.47,191.38,1707486060000,265,2024-02-09 08:41:00-05:00
216,13501,191.2953,191.38,191.21,191.48,191.1,1707486120000,355,2024-02-09 08:42:00-05:00
217,6289,191.3133,191.24,191.42,191.42,191.23,1707486180000,155,2024-02-09 08:43:00-05:00
218,7313,191.4181,191.35,191.46,191.5,191.281,1707486240000,185,2024-02-09 08:44:00-05:00
219,4409,191.3069,191.4,191.25,191.4,191.25,1707486300000,200,2024-02-09 08:45:00-05:00
220,5767,191.3434,191.24,191.43,191.47,191.24,1707486360000,175,2024-02-09 08:46:00-05:00
221,8362,191.4454,191.43,191.5,191.5,191.4,1707486420000,191,2024-02-09 08:47:00-05:00
222,5892,191.4784,191.5,191.443,191.5,191.4,1707486480000,174,2024-02-09 08:48:00-05:00
223,6747,191.4855,191.48,191.51,191.51,191.46,1707486540000,158,2024-02-09 08:49:00-05:00
224,5891,191.4562,191.5,191.45,191.5,191.4,1707486600000,205,2024-02-09 08:50:00-05:00
225,7612,191.5187,191.49,191.46,191.55,191.46,1707486660000,213,2024-02-09 08:51:00-05:00
226,7463,191.515,191.51,191.53,191.55,191.46,1707486720000,162,2024-02-09 08:52:00-05:00
227,10461,191.4943,191.54,191.47,191.55,191.45,1707486780000,233,2024-02-09 08:53:00-05:00
228,5499,191.4356,191.36,191.4,191.49,191.36,1707486840000,243,2024-02-09 08:54:00-05:00
229,3980,191.3968,191.3723,191.4,191.48,191.34,1707486900000,137,2024-02-09 08:55:00-05:00
230,10940,191.314,191.4,191.26,191.41,191.25,1707486960000,260,2024-02-09 08:56:00-05:00
231,11577,191.2617,191.21,191.291,191.31,191.18,1707487020000,217,2024-02-09 08:57:00-05:00
232,2034,191.3151,191.32,191.25,191.35,191.25,1707487080000,109,2024-02-09 08:58:00-05:00
233,8778,191.2639,191.26,191.25,191.3,191.2,1707487140000,152,2024-02-09 08:59:00-05:00
234,8013,191.1855,191.25,191.2,191.2982,191.105,1707487200000,234,2024-02-09 09:00:00-05:00
235,8189,191.2811,191.2748,191.3191,191.32,191.1918,1707487260000,187,2024-02-09 09:01:00-05:00
236,5553,191.256,191.28,191.19,191.3,191.19,1707487320000,164,2024-02-09 09:02:00-05:00
237,6992,191.1719,191.2,191.14,191.21,191.12,1707487380000,191,2024-02-09 09:03:00-05:00
238,12084,191.1249,191.14,191.19,191.19,191.06,1707487440000,241,2024-02-09 09:04:00-05:00
239,5041,191.1418,191.13,191.1,191.19,191.1,1707487500000,163,2024-02-09 09:05:00-05:00
240,16025,190.9771,191.1,190.9,191.1,190.82,1707487560000,594,2024-02-09 09:06:00-05:00
241,7120,190.9367,190.9,190.94,190.97,190.9,1707487620000,205,2024-02-09 09:07:00-05:00
242,4707,190.9399,190.92,191.0,191.0,190.9,1707487680000,155,2024-02-09 09:08:00-05:00
243,8685,191.0241,191.05,191.0,191.05,190.99,1707487740000,144,2024-02-09 09:09:00-05:00
244,6510,191.059,191.0299,191.08,191.08,191.0299,1707487800000,129,2024-02-09 09:10:00-05:00
245,7012,191.0816,191.08,191.07,191.1,191.05,1707487860000,184,2024-02-09 09:11:00-05:00
246,11180,191.0242,191.08,191.0,191.08,191.0,1707487920000,250,2024-02-09 09:12:00-05:00
247,4672,190.9776,191.035,190.96,191.04,190.91,1707487980000,176,2024-02-09 09:13:00-05:00
248,12545,190.9611,190.99,190.9698,190.99,190.9,1707488040000,192,2024-02-09 09:14:00-05:00
249,10248,190.9126,190.93,190.85,190.98,190.85,1707488100000,204,2024-02-09 09:15:00-05:00
250,5579,190.8579,190.85,190.86,190.88,190.85,1707488160000,155,2024-02-09 09:16:00-05:00
251,5315,190.848,190.86,190.8,190.89,190.8,1707488220000,222,2024-02-09 09:17:00-05:00
252,4443,190.8319,190.81,190.82,190.88,190.81,1707488280000,127,2024-02-09 09:18:00-05:00
253,4464,190.8719,190.85,190.9,190.9,190.85,1707488340000,145,2024-02-09 09:19:00-05:00
254,18163,190.777,190.98,190.71,190.98,190.7,1707488400000,338,2024-02-09 09:20:00-05:00
255,6145,190.7263,190.75,190.73,190.78,190.65,1707488460000,205,2024-02-09 09:21:00-05:00
256,5847,190.7348,190.75,190.72,190.78,190.72,1707488520000,153,2024-02-09 09:22:00-05:00
257,10035,190.8386,190.75,190.79,190.88,190.75,1707488580000,153,2024-02-09 09:23:00-05:00
258,5238,190.8533,190.85,190.88,190.88,190.79,1707488640000,119,2024-02-09 09:24:00-05:00
259,8012,190.8922,190.88,190.95,190.95,190.84,1707488700000,151,2024-02-09 09:25:00-05:00
260,4580,190.8797,190.91,190.88,190.91,190.82,1707488760000,145,2024-02-09 09:26:00-05:00
261,20964,190.8631,190.88,190.8994,191.0,190.5,1707488820000,565,2024-02-09 09:27:00-05:00
262,20464,190.4977,190.75,190.3,190.75,190.3,1707488880000,691,2024-02-09 09:28:00-05:00
263,17752,190.2471,190.2802,190.14,190.34,190.14,1707488940000,551,2024-02-09 09:29:00-05:00
264,787932,190.1218,190.18,190.0499,190.4738,189.83,1707489000000,9206,2024-02-09 09:30:00-05:00
265,606686,190.2288,190.0,190.9,190.95,189.48,1707489060000,7001,2024-02-09 09:31:00-05:00
266,314964,190.5779,190.8956,190.6531,190.9,190.3301,1707489120000,3367,2024-02-09 09:32:00-05:00
267,668824,191.1004,190.65,191.5001,191.57,190.6,1707489180000,6305,2024-02-09 09:33:00-05:00
268,878906,191.942,191.5546,191.7,192.35,191.4,1707489240000,9307,2024-02-09 09:34:00-05:00
269,563846,192.0405,191.6892,192.0901,192.2794,191.61,1707489300000,5598,2024-02-09 09:35:00-05:00
270,362959,191.9086,192.13,191.6371,192.2,191.61,1707489360000,4090,2024-02-09 09:36:00-05:00
271,454386,191.8979,191.65,192.205,192.22,191.63,1707489420000,4087,2024-02-09 09:37:00-05:00
272,581833,192.2754,192.22,192.195,192.4999,192.045,1707489480000,5620,2024-02-09 09:38:00-05:00
