,v,vw,o,c,h,l,t,n,UNIXTIME
38,311.0,185.5003,185.5,185.5,185.5,185.5,1707907680000,12,2024-02-14 05:48:00-05:00
39,961.0,185.5637,185.55,185.55,185.55,185.55,1707907920000,25,2024-02-14 05:52:00-05:00
40,2207.0,185.6417,185.62,185.64,185.65,185.62,1707908220000,53,2024-02-14 05:57:00-05:00
41,507.0,185.5425,185.54,185.54,185.54,185.54,1707908340000,27,2024-02-14 05:59:00-05:00
42,995.0,185.5079,185.5,185.5,185.5,185.5,1707908400000,32,2024-02-14 06:00:00-05:00
43,1058.0,185.4733,185.5,185.5,185.5,185.5,1707908460000,37,2024-02-14 06:01:00-05:00
44,371.0,185.3553,185.35,185.35,185.35,185.35,1707908700000,16,2024-02-14 06:05:00-05:00
45,842.0,185.3776,185.35,185.4,185.4,185.35,1707908940000,27,2024-02-14 06:09:00-05:00
46,829.0,185.3671,185.38,185.38,185.38,185.38,1707909060000,16,2024-02-14 06:11:00-05:00
47,1451.0,185.4558,185.48,185.4,185.48,185.4,1707910020000,48,2024-02-14 06:27:00-05:00
48,770.0,185.4014,185.4,185.4,185.4,185.4,1707910080000,21,2024-02-14 06:28:00-05:00
49,1272.0,185.3874,185.4,185.38,185.4,185.38,1707910140000,37,2024-02-14 06:29:00-05:00
50,201.0,185.415,185.42,185.42,185.42,185.42,1707910380000,4,2024-02-14 06:33:00-05:00
51,259.0,185.4197,185.42,185.42,185.42,185.42,1707910440000,7,2024-02-14 06:34:00-05:00
52,259.0,185.3605,185.36,185.36,185.36,185.36,1707911220000,9,2024-02-14 06:47:00-05:00
53,2117.0,185.4163,185.42,185.42,185.42,185.42,1707911460000,19,2024-02-14 06:51:00-05:00
54,271.0,185.4235,185.42,185.42,185.42,185.42,1707911580000,12,2024-02-14 06:53:00-05:00
55,1194.0,185.4922,185.5,185.5,185.5,185.5,1707911760000,33,2024-02-14 06:56:00-05:00
56,955.0,185.4783,185.47,185.5,185.5,185.46,1707911820000,26,2024-02-14 06:57:00-05:00
57,6127.0,185.5714,185.5,185.69,185.69,185.5,1707912000000,118,2024-02-14 07:00:00-05:00
58,2430.0,185.7722,185.71,185.87,185.87,185.71,1707912060000,55,2024-02-14 07:01:00-05:00
59,2323.0,185.8694,185.82,185.88,185.9,185.82,1707912120000,29,2024-02-14 07:02:00-05:00
60,971.0,185.8088,185.84,185.81,185.84,185.81,1707912240000,30,2024-02-14 07:04:00-05:00
61,2392.0,185.8429,185.79,185.87,185.87,185.79,1707912300000,62,2024-02-14 07:05:00-05:00
62,1815.0,185.8517,185.89,185.84,185.89,185.84,1707912420000,39,2024-02-14 07:07:00-05:00
63,1485.0,185.8992,185.9,185.9,185.9,185.9,1707912540000,37,2024-02-14 07:09:00-05:00
64,511.0,185.894,185.9,185.9,185.9,185.9,1707912660000,26,2024-02-14 07:11:00-05:00
65,1207.0,185.7947,185.8,185.77,185.8,185.77,1707912840000,33,2024-02-14 07:14:00-05:00
66,1456.0,185.7492,185.75,185.75,185.75,185.75,1707912900000,31,2024-02-14 07:15:00-05:00
67,115.0,185.75,185.75,185.75,185.75,185.75,1707912960000,7,2024-02-14 07:16:00-05:00
68,659.0,185.7314,185.75,185.75,185.75,185.75,1707913080000,30,2024-02-14 07:18:00-05:00
69,506.0,185.7333,185.73,185.74,185.74,185.73,1707913260000,16,2024-02-14 07:21:00-05:00
70,129.0,185.7198,185.72,185.72,185.72,185.72,1707913380000,10,2024-02-14 07:23:00-05:00
71,338.0,185.733,185.73,185.73,185.73,185.73,1707913440000,12,2024-02-14 07:24:00-05:00
72,337.0,185.7518,185.75,185.75,185.75,185.75,1707913500000,12,2024-02-14 07:25:00-05:00
73,615.0,185.7611,185.76,185.76,185.76,185.76,1707913560000,16,2024-02-14 07:26:00-05:00
74,369.0,185.7512,185.75,185.75,185.75,185.75,1707913740000,22,2024-02-14 07:29:00-05:00
75,297.0,185.7481,185.75,185.75,185.75,185.75,1707913800000,10,2024-02-14 07:30:00-05:00
76,1115.0,185.7507,185.75,185.75,185.75,185.75,1707913860000,18,2024-02-14 07:31:00-05:00
77,168.0,185.751,185.75,185.75,185.75,185.75,1707913920000,13,2024-02-14 07:32:00-05:00
78,594.0,185.7488,185.75,185.75,185.75,185.75,1707913980000,20,2024-02-14 07:33:00-05:00
79,980.0,185.7435,185.73,185.75,185.75,185.73,1707914040000,33,2024-02-14 07:34:00-05:00
80,609.0,185.7232,185.72,185.71,185.72,185.71,1707914160000,31,2024-02-14 07:36:00-05:00
81,671.0,185.6932,185.71,185.69,185.71,185.69,1707914220000,42,2024-02-14 07:37:00-05:00
82,950.0,185.657,185.66,185.65,185.66,185.65,1707914280000,24,2024-02-14 07:38:00-05:00
83,198.0,185.5835,185.57,185.57,185.57,185.57,1707914340000,23,2024-02-14 07:39:00-05:00
84,4830.0,185.4401,185.5,185.41,185.5,185.41,1707914460000,128,2024-02-14 07:41:00-05:00
85,19244.0,185.4108,185.39,185.51,185.51,185.39,1707914520000,56,2024-02-14 07:42:00-05:00
86,605.0,185.5809,185.6,185.6,185.6,185.6,1707914580000,16,2024-02-14 07:43:00-05:00
87,3062.0,185.6289,185.63,185.63,185.63,185.63,1707914700000,36,2024-02-14 07:45:00-05:00
88,158.0,185.69,185.69,185.69,185.69,185.69,1707914760000,6,2024-02-14 07:46:00-05:00
89,656.0,185.7,185.7,185.7,185.7,185.7,1707914880000,16,2024-02-14 07:48:00-05:00
90,668.0,185.6793,185.65,185.65,185.65,185.65,1707915000000,28,2024-02-14 07:50:00-05:00
91,943.0,185.6996,185.7,185.7,185.7,185.7,1707915060000,12,2024-02-14 07:51:00-05:00
92,490.0,185.7096,185.72,185.72,185.72,185.72,1707915180000,18,2024-02-14 07:53:00-05:00
93,1576.0,185.6435,185.65,185.63,185.65,185.63,1707915300000,61,2024-02-14 07:55:00-05:00
94,978.0,185.5797,185.58,185.58,185.58,185.58,1707915360000,30,2024-02-14 07:56:00-05:00
95,477.0,185.5369,185.51,185.51,185.51,185.51,1707915420000,28,2024-02-14 07:57:00-05:00
96,30052.0,185.7317,185.79,185.63,185.94,185.46,1707915600000,458,2024-02-14 08:00:00-05:00
97,1952.0,185.5634,185.29,185.6,185.65,185.29,1707915660000,387,2024-02-14 08:01:00-05:00
98,11512.0,185.5477,185.6,185.63,185.71,185.24,1707915720000,662,2024-02-14 08:02:00-05:00
99,2944.0,185.4623,185.46,185.4,185.72,185.31,1707915780000,258,2024-02-14 08:03:00-05:00
100,3500.0,185.6174,185.69,185.7,185.7,185.4,1707915840000,193,2024-02-14 08:04:00-05:00
101,464.0,185.7329,185.7438,185.7428,185.7438,185.7428,1707916020000,26,2024-02-14 08:07:00-05:00
102,457.0,185.7205,185.7,185.7,185.7,185.7,1707916080000,36,2024-02-14 08:08:00-05:00
103,1124.0,185.7359,185.7499,185.72,185.7499,185.72,1707916140000,35,2024-02-14 08:09:00-05:00
104,630.0,185.7065,185.7,185.7,185.7,185.7,1707916200000,24,2024-02-14 08:10:00-05:00
105,1069.0,185.7191,185.72,185.72,185.72,185.72,1707916260000,12,2024-02-14 08:11:00-05:00
106,1227.0,185.7465,185.7496,185.75,185.75,185.7496,1707916440000,37,2024-02-14 08:14:00-05:00
107,2231.0,185.7211,185.72,185.7,185.74,185.7,1707916500000,55,2024-02-14 08:15:00-05:00
108,3457.0,185.6541,185.65,185.65,185.6981,185.65,1707916560000,77,2024-02-14 08:16:00-05:00
109,761.0,185.6622,185.67,185.65,185.6897,185.65,1707916680000,20,2024-02-14 08:18:00-05:00
110,2133.0,185.6321,185.65,185.62,185.65,185.62,1707916740000,46,2024-02-14 08:19:00-05:00
111,877.0,185.6195,185.64,185.6,185.64,185.6,1707916800000,34,2024-02-14 08:20:00-05:00
112,1318.0,185.621,185.64,185.6,185.64,185.6,1707916860000,44,2024-02-14 08:21:00-05:00
113,696.0,185.5217,185.53,185.53,185.53,185.53,1707916980000,39,2024-02-14 08:23:00-05:00
114,477.0,185.5568,185.54,185.58,185.58,185.54,1707917040000,28,2024-02-14 08:24:00-05:00
115,2668.0,185.5034,185.55,185.45,185.55,185.45,1707917100000,84,2024-02-14 08:25:00-05:00
116,3110.0,185.4264,185.46,185.4,185.46,185.4,1707917160000,104,2024-02-14 08:26:00-05:00
117,1274.0,185.4196,185.42,185.45,185.45,185.42,1707917220000,44,2024-02-14 08:27:00-05:00
118,2101.0,185.4255,185.41,185.41,185.43,185.41,1707917280000,39,2024-02-14 08:28:00-05:00
119,1071.0,185.39,185.38,185.39,185.39,185.38,1707917340000,43,2024-02-14 08:29:00-05:00
120,3201.0,185.4179,185.4,185.42,185.44,185.374,1707917400000,54,2024-02-14 08:30:00-05:00
121,690.0,185.4382,185.45,185.44,185.45,185.44,1707917460000,38,2024-02-14 08:31:00-05:00
122,2542.0,185.41,185.42,185.38,185.42,185.38,1707917520000,61,2024-02-14 08:32:00-05:00
123,1331.0,185.4057,185.4,185.4,185.4,185.4,1707917580000,19,2024-02-14 08:33:00-05:00
124,1248.0,185.4016,185.4,185.4,185.4,185.4,1707917640000,30,2024-02-14 08:34:00-05:00
125,2435.0,185.3624,185.39,185.35,185.39,185.35,1707917700000,115,2024-02-14 08:35:00-05:00
126,1542.0,185.3424,185.35,185.34,185.35,185.3312,1707917760000,50,2024-02-14 08:36:00-05:00
127,5432.0,185.3275,185.35,185.3214,185.35,185.31,1707917820000,56,2024-02-14 08:37:00-05:00
128,3232.0,185.3687,185.35,185.38,185.38,185.35,1707917880000,42,2024-02-14 08:38:00-05:00
129,1256.0,185.3949,185.37,185.4,185.43,185.37,1707917940000,39,2024-02-14 08:39:00-05:00
130,3210.0,185.4038,185.4,185.42,185.42,185.4,1707918000000,47,2024-02-14 08:40:00-05:00
131,1864.0,185.4459,185.43,185.45,185.45,185.43,1707918060000,64,2024-02-14 08:41:00-05:00
132,6235.0,185.4503,185.45,185.45,185.45,185.45,1707918120000,90,2024-02-14 08:42:00-05:00
133,1958.0,185.4459,185.45,185.4481,185.45,185.44,1707918180000,63,2024-02-14 08:43:00-05:00
134,2714.0,185.4479,185.45,185.45,185.45,185.45,1707918240000,55,2024-02-14 08:44:00-05:00
135,5689.0,185.4488,185.45,185.44,185.45,185.44,1707918300000,84,2024-02-14 08:45:00-05:00
136,870.0,185.4043,185.43,185.38,185.43,185.38,1707918360000,53,2024-02-14 08:46:00-05:00
137,960.0,185.3942,185.38,185.3803,185.4,185.38,1707918420000,30,2024-02-14 08:47:00-05:00
138,2346.0,185.4063,185.4301,185.39,185.4301,185.39,1707918540000,53,2024-02-14 08:49:00-05:00
139,1833.0,185.3957,185.4,185.38,185.4,185.38,1707918600000,29,2024-02-14 08:50:00-05:00
140,532.0,185.3952,185.4099,185.4099,185.4099,185.4099,1707918660000,48,2024-02-14 08:51:00-05:00
141,590.0,185.3803,185.39,185.39,185.39,185.39,1707918720000,39,2024-02-14 08:52:00-05:00
142,5896.0,185.3021,185.3499,185.3,185.3499,185.27,1707918780000,206,2024-02-14 08:53:00-05:00
143,3043.0,185.2749,185.31,185.28,185.32,185.23,1707918840000,89,2024-02-14 08:54:00-05:00
144,3370.0,185.2419,185.21,185.3,185.3,185.21,1707918900000,57,2024-02-14 08:55:00-05:00
145,1608.0,185.2831,185.27,185.32,185.32,185.27,1707918960000,31,2024-02-14 08:56:00-05:00
146,688.0,185.3323,185.33,185.35,185.35,185.33,1707919020000,45,2024-02-14 08:57:00-05:00
147,482.0,185.301,185.29,185.29,185.29,185.29,1707919080000,42,2024-02-14 08:58:00-05:00
148,539.0,185.3071,185.3,185.3,185.3,185.3,1707919140000,49,2024-02-14 08:59:00-05:00
149,275.0,185.3241,185.36,185.36,185.36,185.36,1707919200000,23,2024-02-14 09:00:00-05:00
150,436.0,185.3271,185.33,185.33,185.33,185.33,1707919260000,33,2024-02-14 09:01:00-05:00
151,2068.0,185.281,185.32,185.25,185.32,185.25,1707919320000,77,2024-02-14 09:02:00-05:00
152,7916.0,185.1695,185.23,185.1,185.23,185.1,1707919380000,224,2024-02-14 09:03:00-05:00
153,1303.0,185.1428,185.12,185.15,185.15,185.12,1707919440000,61,2024-02-14 09:04:00-05:00
154,2633.0,185.1644,185.19,185.15,185.2,185.15,1707919500000,47,2024-02-14 09:05:00-05:00
155,2419.0,185.1503,185.15,185.1405,185.15,185.1405,1707919560000,62,2024-02-14 09:06:00-05:00
156,3116.0,185.198,185.16,185.294,185.294,185.16,1707919620000,68,2024-02-14 09:07:00-05:00
157,2837.0,185.1342,185.294,185.25,185.294,185.04,1707919680000,34,2024-02-14 09:08:00-05:00
158,1512.0,185.2635,185.27,185.25,185.27,185.25,1707919740000,34,2024-02-14 09:09:00-05:00
159,1965.0,185.2671,185.25,185.27,185.27,185.25,1707919800000,53,2024-02-14 09:10:00-05:00
160,3397.0,185.2739,185.27,185.28,185.28,185.27,1707919860000,39,2024-02-14 09:11:00-05:00
161,1256.0,185.2651,185.27,185.27,185.27,185.27,1707919980000,69,2024-02-14 09:13:00-05:00
162,3109.0,185.2424,185.24,185.26,185.26,185.24,1707920040000,67,2024-02-14 09:14:00-05:00
163,2782.0,185.2195,185.23,185.22,185.23,185.21,1707920100000,61,2024-02-14 09:15:00-05:00
164,2885.0,185.2178,185.24,185.2,185.24,185.2,1707920160000,67,2024-02-14 09:16:00-05:00
165,716.0,185.2042,185.2,185.2,185.2132,185.2,1707920220000,48,2024-02-14 09:17:00-05:00
166,3723.0,185.1986,185.2,185.2,185.2,185.19,1707920280000,77,2024-02-14 09:18:00-05:00
167,5288.0,185.1892,185.18,185.18,185.2,185.18,1707920340000,89,2024-02-14 09:19:00-05:00
168,5160.0,185.1118,185.13,185.09,185.13,185.09,1707920400000,98,2024-02-14 09:20:00-05:00
169,2714.0,185.1107,185.1,185.1362,185.1591,185.1,1707920460000,64,2024-02-14 09:21:00-05:00
170,2600.0,185.1095,185.13,185.1097,185.13,185.1,1707920520000,53,2024-02-14 09:22:00-05:00
171,2699.0,185.0853,185.1,185.0941,185.1,185.06,1707920580000,100,2024-02-14 09:23:00-05:00
172,1976.0,185.1081,185.1,185.11,185.1494,185.1,1707920640000,74,2024-02-14 09:24:00-05:00
173,7050.0,185.155,185.1,185.2,185.22,185.1,1707920700000,134,2024-02-14 09:25:00-05:00
174,5026.0,185.2736,185.24,185.26,185.32,185.24,1707920760000,99,2024-02-14 09:26:00-05:00
175,7835.0,185.3204,185.32,185.37,185.4,185.26,1707920820000,127,2024-02-14 09:27:00-05:00
176,10879.0,185.3654,185.3492,185.45,185.45,185.28,1707920880000,150,2024-02-14 09:28:00-05:00
177,10984.0,185.3699,185.45,185.3,185.45,185.3,1707920940000,148,2024-02-14 09:29:00-05:00
178,756588.0,185.3183,185.32,185.27,185.53,185.2,1707921000000,7718,2024-02-14 09:30:00-05:00
179,199096.0,185.2142,185.24,185.16,185.41,185.02,1707921060000,3195,2024-02-14 09:31:00-05:00
180,241972.0,185.1174,185.14,185.04,185.2308,185.0,1707921120000,3256,2024-02-14 09:32:00-05:00
181,190098.0,185.1315,185.05,185.07,185.31,185.0,1707921180000,2669,2024-02-14 09:33:00-05:00
182,157703.0,185.0891,185.065,185.05,185.18,185.02,1707921240000,2259,2024-02-14 09:34:00-05:00
183,220959.0,184.9931,185.06,184.98,185.1,184.89,1707921300000,2928,2024-02-14 09:35:00-05:00
184,178361.0,184.8962,184.986,184.943,185.035,184.79,1707921360000,2312,2024-02-14 09:36:00-05:00
185,131503.0,184.9678,184.95,184.905,185.04,184.9,1707921420000,1894,2024-02-14 09:37:00-05:00
186,157042.0,184.8963,184.9,184.87,184.97,184.83,1707921480000,2165,2024-02-14 09:38:00-05:00
187,205814.0,184.6981,184.87,184.61,184.87,184.58,1707921540000,2464,2024-02-14 09:39:00-05:00
188,153467.0,184.6137,184.605,184.615,184.67,184.55,1707921600000,2042,2024-02-14 09:40:00-05:00
189,226346.0,184.5076,184.615,184.42,184.6171,184.38,1707921660000,2724,2024-02-14 09:41:00-05:00
190,248593.0,184.4513,184.425,184.33,184.55,184.32,1707921720000,2755,2024-02-14 09:42:00-05:00
191,241911.0,184.3354,184.335,184.42,184.5,184.22,1707921780000,2918,2024-02-14 09:43:00-05:00
192,149085.0,184.3229,184.4299,184.25,184.4482,184.2,1707921840000,1905,2024-02-14 09:44:00-05:00
193,136104.0,184.344,184.27,184.29,184.4016,184.26,1707921900000,1698,2024-02-14 09:45:00-05:00
194,230549.0,184.3328,184.29,184.3235,184.43,184.2586,1707921960000,2446,2024-02-14 09:46:00-05:00
195,153874.0,184.3566,184.329,184.38,184.44,184.29,1707922020000,2006,2024-02-14 09:47:00-05:00
196,169218.0,184.3865,184.4,184.3297,184.47,184.3297,1707922080000,1941,2024-02-14 09:48:00-05:00
197,173478.0,184.2175,184.3284,184.16,184.335,184.115,1707922140000,2143,2024-02-14 09:49:00-05:00
198,199828.0,184.2455,184.18,184.2,184.34,184.165,1707922200000,2175,2024-02-14 09:50:00-05:00
199,123673.0,184.1939,184.195,184.1267,184.29,184.12,1707922260000,1673,2024-02-14 09:51:00-05:00
200,133920.0,184.1209,184.12,184.1,184.19,184.05,1707922320000,1764,2024-02-14 09:52:00-05:00
201,147513.0,184.0714,184.1,184.03,184.1198,184.02,1707922380000,2099,2024-02-14 09:53:00-05:00
202,207920.0,183.9789,184.024,183.9496,184.064,183.91,1707922440000,3196,2024-02-14 09:54:00-05:00
203,157577.0,184.0851,183.94,184.16,184.205,183.92,1707922500000,1812,2024-02-14 09:55:00-05:00
204,92998.0,184.1122,184.15,184.1152,184.16,184.075,1707922560000,1344,2024-02-14 09:56:00-05:00
205,91015.0,184.1014,184.115,184.08,184.17,184.04,1707922620000,1312,2024-02-14 09:57:00-05:00
206,115907.0,184.0408,184.09,184.01,184.1065,183.99,1707922680000,1784,2024-02-14 09:58:00-05:00
207,141610.0,184.0185,184.02,184.02,184.08,183.96,1707922740000,1834,2024-02-14 09:59:00-05:00
208,176280.0,184.1042,184.03,184.09,184.1816,184.03,1707922800000,2119,2024-02-14 10:00:00-05:00
209,164882.0,184.0874,184.09,184.035,184.155,184.02,1707922860000,2005,2024-02-14 10:01:00-05:00
210,284990.0,183.8219,184.03,183.69,184.035,183.6605,1707922920000,3663,2024-02-14 10:02:00-05:00
211,194183.0,183.7099,183.685,183.75,183.82,183.62,1707922980000,2453,2024-02-14 10:03:00-05:00
212,162163.0,183.7295,183.75,183.83,183.84,183.63,1707923040000,1992,2024-02-14 10:04:00-05:00
213,168468.0,183.8815,183.805,183.915,183.955,183.805,1707923100000,2080,2024-02-14 10:05:00-05:00
214,137046.0,183.8331,183.9154,183.815,183.9299,183.78,1707923160000,1949,2024-02-14 10:06:00-05:00
215,247771.0,183.6822,183.815,183.7,183.86,183.57,1707923220000,3249,2024-02-14 10:07:00-05:00
216,138764.0,183.6986,183.71,183.68,183.754,183.66,1707923280000,1867,2024-02-14 10:08:00-05:00
217,278962.0,183.5292,183.67,183.515,183.67,183.42,1707923340000,3413,2024-02-14 10:09:00-05:00
218,193300.0,183.5993,183.56,183.62,183.6701,183.5143,1707923400000,2218,2024-02-14 10:10:00-05:00
219,139106.0,183.7033,183.625,183.72,183.7801,183.625,1707923460000,1972,2024-02-14 10:11:00-05:00
220,101657.0,183.6985,183.715,183.74,183.77,183.62,1707923520000,1642,2024-02-14 10:12:00-05:00
221,92790.0,183.7477,183.77,183.715,183.8,183.69,1707923580000,1314,2024-02-14 10:13:00-05:00
222,99208.0,183.6949,183.71,183.605,183.775,183.6,1707923640000,1509,2024-02-14 10:14:00-05:00
223,123348.0,183.6498,183.607,183.73,183.73,183.59,1707923700000,1668,2024-02-14 10:15:00-05:00
224,137462.0,183.8344,183.735,183.91,183.92,183.7,1707923760000,1691,2024-02-14 10:16:00-05:00
225,231074.0,183.9927,183.91,184.0376,184.04,183.91,1707923820000,2523,2024-02-14 10:17:00-05:00
226,137140.0,183.9952,184.0399,183.99,184.066,183.9101,1707923880000,1635,2024-02-14 10:18:00-05:00
227,143376.0,184.0742,184.0,184.07,184.16,183.98,1707923940000,1530,2024-02-14 10:19:00-05:00
228,134199.0,184.1663,184.07,184.21,184.2324,184.035,1707924000000,1600,2024-02-14 10:20:00-05:00
229,142173.0,184.2145,184.2,184.2486,184.27,184.13,1707924060000,1635,2024-02-14 10:21:00-05:00
230,136043.0,184.1622,184.255,184.13,184.265,184.05,1707924120000,1612,2024-02-14 10:22:00-05:00
231,109874.0,184.0595,184.14,184.05,184.14,184.01,1707924180000,1354,2024-02-14 10:23:00-05:00
232,172301.0,183.9975,184.05,184.034,184.07,183.92,1707924240000,2013,2024-02-14 10:24:00-05:00
233,116144.0,183.9677,184.035,183.91,184.035,183.9,1707924300000,1587,2024-02-14 10:25:00-05:00
234,109636.0,183.8688,183.91,183.9,183.95,183.8,1707924360000,1550,2024-02-14 10:26:00-05:00
235,116729.0,183.8833,183.9012,183.87,183.97,183.84,1707924420000,1496,2024-02-14 10:27:00-05:00
236,114920.0,183.8347,183.885,183.7675,183.95,183.75,1707924480000,1785,2024-02-14 10:28:00-05:00
237,139090.0,183.7565,183.77,183.8,183.805,183.69,1707924540000,1677,2024-02-14 10:29:00-05:00
238,137977.0,183.7383,183.805,183.735,183.83,183.69,1707924600000,1752,2024-02-14 10:30:00-05:00
239,153612.0,183.6782,183.735,183.615,183.735,183.615,1707924660000,2081,2024-02-14 10:31:00-05:00
240,160572.0,183.6453,183.625,183.68,183.69,183.59,1707924720000,2021,2024-02-14 10:32:00-05:00
241,127624.0,183.7333,183.67,183.7039,183.795,183.67,1707924780000,1700,2024-02-14 10:33:00-05:00
242,142910.0,183.6282,183.705,183.6367,183.7099,183.575,1707924840000,1651,2024-02-14 10:34:00-05:00
243,99900.0,183.6439,183.63,183.685,183.6994,183.6,1707924900000,1483,2024-02-14 10:35:00-05:00
244,121742.0,183.742,183.69,183.855,183.855,183.66,1707924960000,1600,2024-02-14 10:36:00-05:00
245,192660.0,183.8467,183.86,183.875,183.925,183.7602,1707925020000,2423,2024-02-14 10:37:00-05:00
246,121988.0,183.8884,183.875,183.83,183.93,183.8,1707925080000,1590,2024-02-14 10:38:00-05:00
247,88253.0,183.8427,183.835,183.86,183.9099,183.815,1707925140000,1287,2024-02-14 10:39:00-05:00
248,96790.0,183.8496,183.86,183.94,183.94,183.74,1707925200000,1483,2024-02-14 10:40:00-05:00
249,94447.0,183.8502,183.945,183.85,183.95,183.77,1707925260000,1311,2024-02-14 10:41:00-05:00
250,90789.0,183.8989,183.84,183.915,183.95,183.8311,1707925320000,1197,2024-02-14 10:42:00-05:00
251,119142.0,183.8461,183.915,183.735,183.96,183.725,1707925380000,1504,2024-02-14 10:43:00-05:00
252,80530.0,183.7934,183.7387,183.74,183.864,183.72,1707925440000,1041,2024-02-14 10:44:00-05:00
253,98380.0,183.7259,183.74,183.766,183.77,183.68,1707925500000,1302,2024-02-14 10:45:00-05:00
254,118590.0,183.8074,183.765,183.81,183.86,183.75,1707925560000,1205,2024-02-14 10:46:00-05:00
255,90076.0,183.8097,183.82,183.81,183.8587,183.76,1707925620000,1153,2024-02-14 10:47:00-05:00
256,93051.0,183.7917,183.82,183.68,183.8553,183.67,1707925680000,1381,2024-02-14 10:48:00-05:00
257,67320.0,183.7211,183.7099,183.76,183.79,183.64,1707925740000,1192,2024-02-14 10:49:00-05:00
258,108164.0,183.7329,183.765,183.59,183.8599,183.59,1707925800000,1532,2024-02-14 10:50:00-05:00
259,276633.0,183.4571,183.58,183.43,183.605,183.35,1707925860000,3615,2024-02-14 10:51:00-05:00
260,132074.0,183.4078,183.43,183.43,183.45,183.36,1707925920000,1553,2024-02-14 10:52:00-05:00
261,103012.0,183.4121,183.4283,183.4,183.46,183.36,1707925980000,1463,2024-02-14 10:53:00-05:00
