,v,vw,o,c,h,l,t,n,UNIXTIME
33,1013.0,189.4221,189.44,189.36,189.44,189.36,1707302340000,85,2024-02-07 05:39:00-05:00
34,300.0,189.4568,189.46,189.46,189.46,189.46,1707302760000,13,2024-02-07 05:46:00-05:00
35,744.0,189.3905,189.32,189.4,189.4,189.32,1707302820000,20,2024-02-07 05:47:00-05:00
36,309.0,189.3521,189.35,189.35,189.35,189.35,1707302880000,6,2024-02-07 05:48:00-05:00
37,290.0,189.379,189.36,189.36,189.36,189.36,1707303060000,8,2024-02-07 05:51:00-05:00
38,1170.0,189.3169,189.34,189.31,189.34,189.31,1707303120000,38,2024-02-07 05:52:00-05:00
39,126.0,189.3802,189.38,189.38,189.38,189.38,1707303780000,3,2024-02-07 06:03:00-05:00
40,684.0,189.4032,189.4,189.41,189.41,189.4,1707303840000,11,2024-02-07 06:04:00-05:00
41,1250.0,189.3998,189.41,189.4,189.41,189.4,1707304560000,32,2024-02-07 06:16:00-05:00
42,318.0,189.4673,189.46,189.46,189.46,189.46,1707304740000,11,2024-02-07 06:19:00-05:00
43,801.0,189.5696,189.57,189.57,189.57,189.57,1707304920000,13,2024-02-07 06:22:00-05:00
44,355.0,189.5997,189.6,189.6,189.6,189.6,1707304980000,9,2024-02-07 06:23:00-05:00
45,587.0,189.6287,189.63,189.63,189.63,189.63,1707305100000,10,2024-02-07 06:25:00-05:00
46,561.0,189.6427,189.64,189.64,189.64,189.64,1707305220000,13,2024-02-07 06:27:00-05:00
47,1235.0,189.6497,189.64,189.64,189.64,189.63,1707305280000,27,2024-02-07 06:28:00-05:00
48,4737.0,189.5372,189.65,189.45,189.65,189.45,1707305340000,112,2024-02-07 06:29:00-05:00
49,292.0,189.6226,189.62,189.62,189.62,189.62,1707305760000,8,2024-02-07 06:36:00-05:00
50,671.0,189.6501,189.65,189.65,189.65,189.65,1707306240000,26,2024-02-07 06:44:00-05:00
51,361.0,189.6107,189.62,189.62,189.62,189.62,1707306300000,33,2024-02-07 06:45:00-05:00
52,607.0,189.6376,189.64,189.64,189.64,189.64,1707306660000,10,2024-02-07 06:51:00-05:00
53,378.0,189.6454,189.65,189.65,189.65,189.65,1707306840000,15,2024-02-07 06:54:00-05:00
54,604.0,189.6327,189.64,189.64,189.64,189.64,1707307020000,21,2024-02-07 06:57:00-05:00
55,1245.0,189.6254,189.61,189.61,189.61,189.61,1707307200000,66,2024-02-07 07:00:00-05:00
56,1260.0,189.6112,189.63,189.61,189.63,189.6,1707307320000,21,2024-02-07 07:02:00-05:00
57,469.0,189.6329,189.64,189.64,189.64,189.64,1707307380000,16,2024-02-07 07:03:00-05:00
58,957.0,189.6079,189.61,189.6,189.61,189.6,1707307500000,30,2024-02-07 07:05:00-05:00
59,566.0,189.6472,189.65,189.65,189.65,189.65,1707307560000,16,2024-02-07 07:06:00-05:00
60,2759.0,189.6999,189.7,189.7,189.77,189.68,1707307680000,77,2024-02-07 07:08:00-05:00
61,582.0,189.7281,189.71,189.75,189.75,189.71,1707307740000,24,2024-02-07 07:09:00-05:00
62,610.0,189.8056,189.81,189.8,189.81,189.8,1707307860000,15,2024-02-07 07:11:00-05:00
63,482.0,189.7161,189.7,189.73,189.73,189.7,1707308400000,12,2024-02-07 07:20:00-05:00
64,2329.0,189.7507,189.79,189.71,189.8,189.71,1707308460000,70,2024-02-07 07:21:00-05:00
65,1193.0,189.6094,189.61,189.58,189.61,189.58,1707308580000,46,2024-02-07 07:23:00-05:00
66,997.0,189.6095,189.61,189.61,189.61,189.61,1707308700000,19,2024-02-07 07:25:00-05:00
67,2057.0,189.6973,189.7,189.7,189.7,189.69,1707308880000,37,2024-02-07 07:28:00-05:00
68,358.0,189.6954,189.7,189.7,189.7,189.7,1707308940000,8,2024-02-07 07:29:00-05:00
69,828.0,189.6994,189.7,189.7,189.7,189.7,1707309000000,17,2024-02-07 07:30:00-05:00
70,5681.0,189.6656,189.7,189.6,189.7,189.6,1707309120000,109,2024-02-07 07:32:00-05:00
71,1515.0,189.5953,189.6,189.6,189.6,189.6,1707309240000,40,2024-02-07 07:34:00-05:00
72,1166.0,189.5997,189.6,189.6,189.6,189.6,1707309300000,28,2024-02-07 07:35:00-05:00
73,535.0,189.7238,189.73,189.73,189.73,189.73,1707309540000,13,2024-02-07 07:39:00-05:00
74,4205.0,189.7981,189.78,189.83,189.83,189.75,1707309660000,83,2024-02-07 07:41:00-05:00
75,2998.0,189.7475,189.83,189.67,189.83,189.67,1707309720000,48,2024-02-07 07:42:00-05:00
76,5863.0,189.7823,189.7,189.9,189.9,189.7,1707309780000,155,2024-02-07 07:43:00-05:00
77,3441.0,189.9213,189.9,189.98,189.98,189.9,1707309840000,50,2024-02-07 07:44:00-05:00
78,647.0,189.9513,189.95,189.95,189.95,189.95,1707309900000,26,2024-02-07 07:45:00-05:00
79,1431.0,189.9487,189.94,189.96,189.96,189.94,1707309960000,25,2024-02-07 07:46:00-05:00
80,4983.0,189.9286,189.91,189.98,189.98,189.88,1707310020000,129,2024-02-07 07:47:00-05:00
81,7028.0,189.9969,189.98,190.0,190.0,189.98,1707310080000,224,2024-02-07 07:48:00-05:00
82,3707.0,189.8963,190.0,189.83,190.0,189.83,1707310140000,91,2024-02-07 07:49:00-05:00
83,437.0,189.9345,189.93,189.94,189.94,189.93,1707310260000,9,2024-02-07 07:51:00-05:00
84,1717.0,189.9391,189.94,189.94,189.94,189.94,1707310320000,23,2024-02-07 07:52:00-05:00
85,801.0,189.9358,189.93,189.94,189.94,189.93,1707310380000,27,2024-02-07 07:53:00-05:00
86,253.0,189.9387,189.94,189.94,189.94,189.94,1707310440000,13,2024-02-07 07:54:00-05:00
87,1489.0,189.9523,189.95,189.95,189.95,189.95,1707310680000,34,2024-02-07 07:58:00-05:00
88,1916.0,189.9709,189.97,189.96,189.98,189.96,1707310740000,46,2024-02-07 07:59:00-05:00
89,48073.0,189.7392,189.63,189.9511,190.0,189.5511,1707310800000,414,2024-02-07 08:00:00-05:00
90,1590.0,189.6985,189.61,189.61,189.99,189.46,1707310860000,356,2024-02-07 08:01:00-05:00
91,11282.0,189.7165,189.49,189.86,189.96,189.36,1707310920000,565,2024-02-07 08:02:00-05:00
92,6966.0,189.9093,190.0,190.02,190.02,189.6,1707310980000,315,2024-02-07 08:03:00-05:00
93,5548.0,189.9806,189.36,190.1,190.1,189.36,1707311040000,219,2024-02-07 08:04:00-05:00
94,13896.0,190.1981,190.12,190.37,190.37,190.12,1707311100000,215,2024-02-07 08:05:00-05:00
95,3668.0,190.2949,190.34,190.32,190.34,190.1925,1707311160000,107,2024-02-07 08:06:00-05:00
96,3193.0,190.2992,190.3,190.31,190.34,190.24,1707311220000,64,2024-02-07 08:07:00-05:00
97,4038.0,190.342,190.34,190.37,190.37,190.3,1707311280000,80,2024-02-07 08:08:00-05:00
98,2730.0,190.3706,190.36,190.3601,190.39,190.36,1707311340000,53,2024-02-07 08:09:00-05:00
99,4795.0,190.336,190.39,190.37,190.39,190.3,1707311400000,103,2024-02-07 08:10:00-05:00
100,2170.0,190.3193,190.3766,190.25,190.3766,190.25,1707311460000,73,2024-02-07 08:11:00-05:00
101,830.0,190.2627,190.25,190.3,190.3,190.25,1707311520000,34,2024-02-07 08:12:00-05:00
102,1252.0,190.2384,190.3058,190.22,190.3058,190.22,1707311580000,56,2024-02-07 08:13:00-05:00
103,997.0,190.2091,190.22,190.22,190.22,190.2,1707311640000,35,2024-02-07 08:14:00-05:00
104,1181.0,190.2694,190.25,190.28,190.28,190.25,1707311700000,37,2024-02-07 08:15:00-05:00
105,2320.0,190.2731,190.29,190.27,190.29,190.24,1707311760000,50,2024-02-07 08:16:00-05:00
106,462.0,190.2207,190.216,190.21,190.216,190.21,1707311820000,18,2024-02-07 08:17:00-05:00
107,1798.0,190.2069,190.1834,190.2483,190.25,190.1834,1707311880000,101,2024-02-07 08:18:00-05:00
108,3133.0,190.2484,190.25,190.27,190.27,190.25,1707311940000,76,2024-02-07 08:19:00-05:00
109,613.0,190.2215,190.2375,190.21,190.2375,190.21,1707312000000,31,2024-02-07 08:20:00-05:00
110,3138.0,190.181,190.18,190.14,190.19,190.14,1707312060000,68,2024-02-07 08:21:00-05:00
111,824.0,190.0837,190.1,190.05,190.1,190.05,1707312120000,48,2024-02-07 08:22:00-05:00
112,973.0,190.0859,190.12,190.0615,190.12,190.0615,1707312180000,44,2024-02-07 08:23:00-05:00
113,2539.0,190.0502,190.06,190.0335,190.06,190.0335,1707312240000,52,2024-02-07 08:24:00-05:00
114,1060.0,190.0637,190.0343,190.09,190.09,190.0343,1707312300000,65,2024-02-07 08:25:00-05:00
115,1877.0,190.0868,190.07,190.08,190.09,190.07,1707312360000,30,2024-02-07 08:26:00-05:00
116,2693.0,190.1309,190.1,190.19,190.19,190.1,1707312420000,76,2024-02-07 08:27:00-05:00
117,1797.0,190.1941,190.1999,190.2,190.2,190.17,1707312480000,38,2024-02-07 08:28:00-05:00
118,909.0,190.1974,190.2,190.2,190.2,190.2,1707312540000,42,2024-02-07 08:29:00-05:00
119,1133.0,190.1967,190.2,190.2,190.2,190.2,1707312600000,34,2024-02-07 08:30:00-05:00
120,959.0,190.2001,190.1502,190.15,190.1502,190.15,1707312660000,58,2024-02-07 08:31:00-05:00
121,903.0,190.2653,190.18,190.27,190.27,190.18,1707312720000,37,2024-02-07 08:32:00-05:00
122,3514.0,190.262,190.28,190.26,190.28,190.26,1707312780000,67,2024-02-07 08:33:00-05:00
123,10292.0,190.1758,190.21,190.16,190.21,190.16,1707312900000,115,2024-02-07 08:35:00-05:00
124,1105.0,190.2096,190.24,190.22,190.24,190.22,1707312960000,31,2024-02-07 08:36:00-05:00
125,1585.0,190.1535,190.15,190.15,190.15,190.15,1707313020000,44,2024-02-07 08:37:00-05:00
126,1604.0,190.1935,190.2419,190.228,190.2419,190.15,1707313080000,35,2024-02-07 08:38:00-05:00
127,3718.0,190.105,190.11,190.07,190.11,190.07,1707313140000,119,2024-02-07 08:39:00-05:00
128,2115.0,190.1022,190.1,190.1,190.1,190.1,1707313200000,50,2024-02-07 08:40:00-05:00
129,2573.0,190.1617,190.16,190.1,190.19,190.1,1707313260000,66,2024-02-07 08:41:00-05:00
130,9408.0,190.2093,190.15,190.1302,190.3,190.1302,1707313380000,228,2024-02-07 08:43:00-05:00
131,2858.0,190.3057,190.3,190.35,190.35,190.2535,1707313440000,76,2024-02-07 08:44:00-05:00
132,1300.0,190.3231,190.28,190.3117,190.3117,190.28,1707313500000,75,2024-02-07 08:45:00-05:00
133,1137.0,190.3281,190.32,190.33,190.33,190.32,1707313560000,49,2024-02-07 08:46:00-05:00
134,3943.0,190.3365,190.34,190.3,190.38,190.3,1707313620000,83,2024-02-07 08:47:00-05:00
135,1677.0,190.2951,190.3,190.3,190.3,190.3,1707313680000,61,2024-02-07 08:48:00-05:00
136,5709.0,190.3056,190.3,190.37,190.3747,190.3,1707313740000,40,2024-02-07 08:49:00-05:00
137,7811.0,190.266,190.25,190.36,190.38,190.24,1707313800000,138,2024-02-07 08:50:00-05:00
138,820.0,190.2754,190.28,190.28,190.28,190.28,1707313860000,42,2024-02-07 08:51:00-05:00
139,1714.0,190.293,190.28,190.3,190.3,190.28,1707313920000,36,2024-02-07 08:52:00-05:00
140,984.0,190.2635,190.2511,190.28,190.28,190.25,1707313980000,44,2024-02-07 08:53:00-05:00
141,2336.0,190.2017,190.23,190.1219,190.25,190.1219,1707314040000,88,2024-02-07 08:54:00-05:00
142,922.0,190.1528,190.16,190.16,190.16,190.16,1707314100000,48,2024-02-07 08:55:00-05:00
143,4081.0,190.1533,190.14,190.14,190.17,190.14,1707314160000,74,2024-02-07 08:56:00-05:00
144,761.0,190.145,190.14,190.14,190.14,190.14,1707314220000,45,2024-02-07 08:57:00-05:00
145,750.0,190.1474,190.16,190.13,190.16,190.13,1707314280000,34,2024-02-07 08:58:00-05:00
146,847.0,190.1392,190.1342,190.129,190.1342,190.129,1707314340000,53,2024-02-07 08:59:00-05:00
147,16264.0,190.2706,190.15,190.3,190.34,190.15,1707314400000,152,2024-02-07 09:00:00-05:00
148,21975.0,190.3981,190.38,190.32,190.48,190.32,1707314460000,371,2024-02-07 09:01:00-05:00
149,1268.0,190.3452,190.3633,190.37,190.37,190.34,1707314520000,49,2024-02-07 09:02:00-05:00
150,10408.0,190.4748,190.3328,190.43,190.7,190.3328,1707314580000,257,2024-02-07 09:03:00-05:00
151,13398.0,190.5102,190.46,190.5006,190.67,190.4,1707314640000,226,2024-02-07 09:04:00-05:00
152,21377.0,190.6927,190.62,190.79,190.79,190.54,1707314700000,339,2024-02-07 09:05:00-05:00
153,31467.0,190.8362,190.79,190.6501,191.0,190.6501,1707314760000,577,2024-02-07 09:06:00-05:00
154,6183.0,190.74,190.7099,190.75,190.8,190.69,1707314820000,101,2024-02-07 09:07:00-05:00
155,2775.0,190.7514,190.75,190.75,190.78,190.73,1707314880000,102,2024-02-07 09:08:00-05:00
156,9352.0,190.6606,190.75,190.61,190.75,190.54,1707314940000,157,2024-02-07 09:09:00-05:00
157,4449.0,190.6688,190.6195,190.77,190.77,190.6,1707315000000,135,2024-02-07 09:10:00-05:00
158,5483.0,190.7075,190.7767,190.64,190.7767,190.64,1707315060000,147,2024-02-07 09:11:00-05:00
159,4115.0,190.5248,190.65,190.46,190.65,190.46,1707315120000,158,2024-02-07 09:12:00-05:00
160,3237.0,190.4612,190.5,190.5,190.5,190.45,1707315180000,115,2024-02-07 09:13:00-05:00
161,2358.0,190.5518,190.53,190.57,190.57,190.53,1707315240000,78,2024-02-07 09:14:00-05:00
162,2101.0,190.5475,190.55,190.5101,190.55,190.5101,1707315300000,77,2024-02-07 09:15:00-05:00
163,5137.0,190.56,190.55,190.57,190.57,190.55,1707315360000,122,2024-02-07 09:16:00-05:00
164,4723.0,190.5656,190.56,190.59,190.59,190.5502,1707315420000,100,2024-02-07 09:17:00-05:00
165,4761.0,190.5491,190.59,190.54,190.59,190.51,1707315480000,75,2024-02-07 09:18:00-05:00
166,4020.0,190.5058,190.51,190.5,190.52,190.5,1707315540000,142,2024-02-07 09:19:00-05:00
167,7098.0,190.5078,190.47,190.59,190.59,190.47,1707315600000,162,2024-02-07 09:20:00-05:00
168,3298.0,190.646,190.64,190.699,190.7,190.59,1707315660000,114,2024-02-07 09:21:00-05:00
169,1976.0,190.6689,190.6999,190.64,190.6999,190.64,1707315720000,64,2024-02-07 09:22:00-05:00
170,5530.0,190.7192,190.67,190.754,190.754,190.651,1707315780000,120,2024-02-07 09:23:00-05:00
171,14165.0,190.8081,190.68,190.86,190.9899,190.66,1707315840000,273,2024-02-07 09:24:00-05:00
172,11991.0,190.7168,190.87,190.72,190.87,190.55,1707315900000,247,2024-02-07 09:25:00-05:00
173,13117.0,190.6941,190.72,190.73,190.78,190.6,1707315960000,239,2024-02-07 09:26:00-05:00
174,12981.0,190.6944,190.73,190.52,190.74,190.52,1707316020000,239,2024-02-07 09:27:00-05:00
175,17516.0,190.6138,190.67,190.66,190.8,190.5,1707316080000,264,2024-02-07 09:28:00-05:00
176,22683.0,190.5952,190.6,190.59,190.64,190.5,1707316140000,310,2024-02-07 09:29:00-05:00
177,1451321.0,190.6182,190.64,190.7166,191.05,190.01,1707316200000,11014,2024-02-07 09:30:00-05:00
178,258777.0,190.5336,190.7,190.36,190.7,190.36,1707316260000,3389,2024-02-07 09:31:00-05:00
179,319750.0,190.2577,190.36,190.19,190.6,190.05,1707316320000,4324,2024-02-07 09:32:00-05:00
180,342488.0,190.1374,190.2,190.02,190.34,189.923,1707316380000,3877,2024-02-07 09:33:00-05:00
181,186647.0,190.0253,190.0177,190.07,190.16,189.89,1707316440000,2528,2024-02-07 09:34:00-05:00
182,175939.0,190.0479,190.07,189.9857,190.175,189.96,1707316500000,2443,2024-02-07 09:35:00-05:00
183,162316.0,190.0037,189.9801,190.01,190.14,189.88,1707316560000,2290,2024-02-07 09:36:00-05:00
184,155289.0,190.1415,190.01,190.14,190.2789,190.01,1707316620000,2156,2024-02-07 09:37:00-05:00
185,149181.0,190.1816,190.14,190.27,190.27,190.09,1707316680000,1875,2024-02-07 09:38:00-05:00
186,161764.0,190.1044,190.259,189.98,190.259,189.93,1707316740000,2148,2024-02-07 09:39:00-05:00
187,159743.0,189.9949,189.99,190.0284,190.07,189.93,1707316800000,1726,2024-02-07 09:40:00-05:00
188,142588.0,190.1564,190.0218,190.265,190.3,190.005,1707316860000,1655,2024-02-07 09:41:00-05:00
189,243477.0,190.2673,190.26,190.17,190.35,190.11,1707316920000,2463,2024-02-07 09:42:00-05:00
190,120655.0,190.1583,190.17,190.04,190.2501,190.035,1707316980000,1501,2024-02-07 09:43:00-05:00
191,213667.0,189.9824,190.03,189.8241,190.11,189.81,1707317040000,2587,2024-02-07 09:44:00-05:00
192,202817.0,189.7852,189.835,189.65,189.92,189.63,1707317100000,2136,2024-02-07 09:45:00-05:00
193,219796.0,189.6901,189.64,189.52,189.8,189.49,1707317160000,2386,2024-02-07 09:46:00-05:00
194,257609.0,189.4479,189.5299,189.4101,189.535,189.355,1707317220000,2783,2024-02-07 09:47:00-05:00
195,257430.0,189.4786,189.4133,189.426,189.6,189.38,1707317280000,2270,2024-02-07 09:48:00-05:00
196,183588.0,189.4453,189.42,189.4,189.51,189.38,1707317340000,1852,2024-02-07 09:49:00-05:00
197,193201.0,189.5396,189.3862,189.605,189.6399,189.38,1707317400000,1887,2024-02-07 09:50:00-05:00
198,212293.0,189.5559,189.6016,189.48,189.7,189.455,1707317460000,1929,2024-02-07 09:51:00-05:00
199,140757.0,189.4326,189.48,189.42,189.52,189.39,1707317520000,1618,2024-02-07 09:52:00-05:00
200,142680.0,189.485,189.41,189.5725,189.63,189.41,1707317580000,1802,2024-02-07 09:53:00-05:00
201,224029.0,189.4035,189.58,189.2599,189.62,189.25,1707317640000,2994,2024-02-07 09:54:00-05:00
202,283639.0,189.0655,189.2599,188.95,189.2899,188.9,1707317700000,3492,2024-02-07 09:55:00-05:00
203,195489.0,188.9492,188.95,189.0128,189.035,188.8408,1707317760000,2075,2024-02-07 09:56:00-05:00
204,131934.0,189.0098,189.0,189.0,189.06,188.94,1707317820000,1542,2024-02-07 09:57:00-05:00
205,120401.0,188.9598,188.99,188.96,190.62,188.89,1707317880000,1391,2024-02-07 09:58:00-05:00
206,134250.0,188.9635,188.96,189.005,189.03,188.88,1707317940000,1576,2024-02-07 09:59:00-05:00
207,154579.0,188.9931,189.005,189.005,189.079,188.93,1707318000000,2108,2024-02-07 10:00:00-05:00
208,132219.0,188.9262,189.01,188.844,190.6609,188.83,1707318060000,1808,2024-02-07 10:01:00-05:00
209,226368.0,188.7475,188.84,188.634,188.84,188.61,1707318120000,2348,2024-02-07 10:02:00-05:00
210,147857.0,188.778,188.63,188.8301,188.89,188.62,1707318180000,1809,2024-02-07 10:03:00-05:00
211,109459.0,188.9011,188.83,188.95,188.96,188.81,1707318240000,1552,2024-02-07 10:04:00-05:00
212,127314.0,188.9811,188.9501,188.94,189.04,188.9101,1707318300000,1494,2024-02-07 10:05:00-05:00
213,85284.0,188.9053,188.94,188.84,188.9868,188.8,1707318360000,1341,2024-02-07 10:06:00-05:00
214,98632.0,188.9469,188.84,189.01,189.02,188.84,1707318420000,1312,2024-02-07 10:07:00-05:00
215,117472.0,189.022,189.0121,189.04,189.0799,188.97,1707318480000,2496,2024-02-07 10:08:00-05:00
216,187526.0,189.1557,189.03,189.19,189.22,189.03,1707318540000,3174,2024-02-07 10:09:00-05:00
217,223521.0,189.266,189.19,189.19,189.38,189.15,1707318600000,5113,2024-02-07 10:10:00-05:00
218,228269.0,189.1119,189.18,189.08,189.19,189.03,1707318660000,5131,2024-02-07 10:11:00-05:00
219,209222.0,189.1302,189.08,189.22,189.27,189.03,1707318720000,5363,2024-02-07 10:12:00-05:00
220,285316.0,189.4018,189.27,189.5,189.5,189.26,1707318780000,6363,2024-02-07 10:13:00-05:00
221,196215.0,189.4971,189.5,189.3784,189.593,189.3784,1707318840000,5326,2024-02-07 10:14:00-05:00
222,247268.0,189.3505,189.37,189.315,189.485,189.27,1707318900000,5796,2024-02-07 10:15:00-05:00
223,271429.0,189.2773,189.31,189.185,189.41,189.11,1707318960000,5606,2024-02-07 10:16:00-05:00
224,162822.0,189.3344,189.185,189.41,189.47,189.15,1707319020000,5085,2024-02-07 10:17:00-05:00
225,129435.0,189.373,189.41,189.435,189.44,189.31,1707319080000,4693,2024-02-07 10:18:00-05:00
226,171341.0,189.4509,189.435,189.5,189.5,189.4,1707319140000,5064,2024-02-07 10:19:00-05:00
227,163370.0,189.5485,189.5,189.67,189.6782,189.47,1707319200000,4916,2024-02-07 10:20:00-05:00
228,177714.0,189.6513,189.67,189.6859,189.7,189.59,1707319260000,4536,2024-02-07 10:21:00-05:00
229,218340.0,189.7847,189.689,189.8311,189.88,189.685,1707319320000,4847,2024-02-07 10:22:00-05:00
230,121994.0,189.8155,189.83,189.84,189.85,189.73,1707319380000,4271,2024-02-07 10:23:00-05:00
231,247960.0,189.976,189.835,190.0834,190.0834,189.835,1707319440000,4446,2024-02-07 10:24:00-05:00
232,164982.0,190.0248,190.08,189.965,190.11,189.95,1707319500000,3822,2024-02-07 10:25:00-05:00
233,133475.0,189.9529,189.97,189.94,190.01,189.88,1707319560000,3738,2024-02-07 10:26:00-05:00
234,199136.0,190.0363,189.94,190.035,190.09,189.94,1707319620000,3636,2024-02-07 10:27:00-05:00
235,155950.0,190.1409,190.0435,190.218,190.23,190.005,1707319680000,3953,2024-02-07 10:28:00-05:00
236,195598.0,190.2949,190.215,190.371,190.39,190.2,1707319740000,4942,2024-02-07 10:29:00-05:00
237,210655.0,190.2669,190.38,190.17,190.4,190.1116,1707319800000,5617,2024-02-07 10:30:00-05:00
238,172957.0,190.0591,190.18,189.94,190.18,189.92,1707319860000,5183,2024-02-07 10:31:00-05:00
239,229519.0,189.778,189.94,189.77,189.96,189.66,1707319920000,5551,2024-02-07 10:32:00-05:00
240,125118.0,189.8237,189.77,189.765,189.91,189.75,1707319980000,4745,2024-02-07 10:33:00-05:00
241,135081.0,189.6683,189.77,189.728,189.785,189.58,1707320040000,4946,2024-02-07 10:34:00-05:00
242,142083.0,189.5951,189.735,189.505,189.765,189.505,1707320100000,4975,2024-02-07 10:35:00-05:00
243,133014.0,189.5464,189.5,189.675,189.6801,189.46,1707320160000,4756,2024-02-07 10:36:00-05:00
244,98644.0,189.6254,189.675,189.64,189.69,189.57,1707320220000,4023,2024-02-07 10:37:00-05:00
245,114454.0,189.5631,189.641,189.585,189.645,189.505,1707320280000,3851,2024-02-07 10:38:00-05:00
246,87283.0,189.63,189.59,189.64,189.69,189.58,1707320340000,3855,2024-02-07 10:39:00-05:00
247,103447.0,189.6518,189.64,189.63,189.715,189.57,1707320400000,3892,2024-02-07 10:40:00-05:00
248,60206.0,189.6526,189.64,189.6601,189.685,189.6201,1707320460000,3032,2024-02-07 10:41:00-05:00
249,112104.0,189.7454,189.665,189.75,189.81,189.6649,1707320520000,3568,2024-02-07 10:42:00-05:00
250,117814.0,189.6351,189.7549,189.6129,189.7549,189.57,1707320580000,3694,2024-02-07 10:43:00-05:00
251,79521.0,189.7166,189.615,189.77,189.79,189.615,1707320640000,2854,2024-02-07 10:44:00-05:00
252,85938.0,189.731,189.766,189.67,189.8,189.665,1707320700000,2813,2024-02-07 10:45:00-05:00
253,77945.0,189.7005,189.665,189.68,189.76,189.66,1707320760000,2549,2024-02-07 10:46:00-05:00
254,78643.0,189.6409,189.684,189.6,189.7,189.57,1707320820000,2711,2024-02-07 10:47:00-05:00
255,77653.0,189.6661,189.61,189.72,189.736,189.605,1707320880000,3399,2024-02-07 10:48:00-05:00
256,78893.0,189.7309,189.72,189.74,189.78,189.7,1707320940000,3737,2024-02-07 10:49:00-05:00
257,124118.0,189.8312,189.745,189.845,189.87,189.745,1707321000000,3598,2024-02-07 10:50:00-05:00
258,84058.0,189.806,189.85,189.814,189.8599,189.76,1707321060000,2755,2024-02-07 10:51:00-05:00
259,173804.0,189.8704,189.815,189.9199,189.93,189.8,1707321120000,1290,2024-02-07 10:52:00-05:00
260,138187.0,189.814,189.915,189.6701,189.915,189.6561,1707321180000,1382,2024-02-07 10:53:00-05:00
