,v,vw,o,c,h,l,t,n,UNIXTIME
78,1350,189.8926,189.9,189.95,189.95,189.9,1707388440000,66,2024-02-08 05:34:00-05:00
79,1118,189.8871,189.93,189.88,189.93,189.88,1707388500000,51,2024-02-08 05:35:00-05:00
80,1303,189.8651,189.86,189.86,189.86,189.86,1707388560000,45,2024-02-08 05:36:00-05:00
81,1164,189.8698,189.87,189.87,189.87,189.87,1707388620000,40,2024-02-08 05:37:00-05:00
82,1303,189.9253,189.92,189.92,189.92,189.92,1707388740000,34,2024-02-08 05:39:00-05:00
83,891,189.8676,189.86,189.86,189.86,189.86,1707388860000,68,2024-02-08 05:41:00-05:00
84,998,189.8393,189.82,189.82,189.82,189.82,1707388920000,54,2024-02-08 05:42:00-05:00
85,1096,189.8245,189.82,189.82,189.82,189.82,1707388980000,33,2024-02-08 05:43:00-05:00
86,2464,189.8321,189.82,189.86,189.86,189.82,1707389040000,45,2024-02-08 05:44:00-05:00
87,397,189.8347,189.83,189.83,189.83,189.83,1707389100000,32,2024-02-08 05:45:00-05:00
88,1533,189.8299,189.85,189.82,189.85,189.82,1707389160000,68,2024-02-08 05:46:00-05:00
89,1160,189.8758,189.86,189.87,189.87,189.86,1707389280000,51,2024-02-08 05:48:00-05:00
90,2089,189.8389,189.86,189.82,189.86,189.82,1707389340000,75,2024-02-08 05:49:00-05:00
91,1365,189.86,189.83,189.88,189.88,189.83,1707389580000,58,2024-02-08 05:53:00-05:00
92,1676,189.8934,189.88,189.93,189.93,189.88,1707389640000,58,2024-02-08 05:54:00-05:00
93,4654,189.8585,189.93,189.9,189.93,189.82,1707389700000,136,2024-02-08 05:55:00-05:00
94,4590,189.7823,189.8,189.75,189.8,189.75,1707389820000,161,2024-02-08 05:57:00-05:00
95,648,189.7533,189.75,189.75,189.75,189.75,1707389940000,31,2024-02-08 05:59:00-05:00
96,363,189.7269,189.71,189.71,189.71,189.71,1707390000000,40,2024-02-08 06:00:00-05:00
97,634,189.7377,189.75,189.75,189.75,189.75,1707390180000,48,2024-02-08 06:03:00-05:00
98,1696,189.6778,189.69,189.66,189.69,189.66,1707390300000,64,2024-02-08 06:05:00-05:00
99,1174,189.649,189.66,189.65,189.67,189.65,1707390360000,67,2024-02-08 06:06:00-05:00
100,718,189.6376,189.64,189.64,189.64,189.64,1707390420000,37,2024-02-08 06:07:00-05:00
101,1639,189.6399,189.64,189.64,189.64,189.64,1707390480000,37,2024-02-08 06:08:00-05:00
102,2582,189.6679,189.7,189.65,189.7,189.65,1707390540000,66,2024-02-08 06:09:00-05:00
103,742,189.6347,189.64,189.63,189.64,189.63,1707390600000,31,2024-02-08 06:10:00-05:00
104,1823,189.6436,189.64,189.67,189.67,189.64,1707390660000,35,2024-02-08 06:11:00-05:00
105,388,189.6652,189.65,189.65,189.65,189.65,1707390720000,21,2024-02-08 06:12:00-05:00
106,3675,189.6295,189.65,189.6,189.65,189.6,1707390780000,120,2024-02-08 06:13:00-05:00
107,2469,189.6335,189.6,189.7,189.7,189.6,1707390840000,44,2024-02-08 06:14:00-05:00
108,596,189.637,189.64,189.64,189.64,189.64,1707390900000,31,2024-02-08 06:15:00-05:00
109,5382,189.5377,189.55,189.5,189.55,189.5,1707390960000,174,2024-02-08 06:16:00-05:00
110,6719,189.3976,189.51,189.31,189.51,189.31,1707391020000,229,2024-02-08 06:17:00-05:00
111,794,189.2382,189.25,189.25,189.25,189.25,1707391140000,65,2024-02-08 06:19:00-05:00
112,3378,189.2518,189.23,189.3,189.3,189.22,1707391200000,100,2024-02-08 06:20:00-05:00
113,894,189.2519,189.25,189.25,189.25,189.25,1707391260000,37,2024-02-08 06:21:00-05:00
114,4956,189.1302,189.22,189.08,189.22,189.01,1707391320000,187,2024-02-08 06:22:00-05:00
115,711,189.0965,189.12,189.09,189.12,189.09,1707391380000,33,2024-02-08 06:23:00-05:00
116,4935,189.0108,189.04,189.0,189.04,189.0,1707391440000,275,2024-02-08 06:24:00-05:00
117,4278,188.8733,188.98,188.77,189.0,188.77,1707391500000,140,2024-02-08 06:25:00-05:00
118,3080,188.9432,188.9,189.0,189.0,188.9,1707391560000,77,2024-02-08 06:26:00-05:00
119,941,188.9197,188.9,188.94,188.94,188.9,1707391800000,37,2024-02-08 06:30:00-05:00
120,678,188.9308,188.91,188.91,188.91,188.91,1707391860000,38,2024-02-08 06:31:00-05:00
121,2468,189.0513,188.97,189.05,189.09,188.97,1707391920000,178,2024-02-08 06:32:00-05:00
122,1061,189.1685,189.21,189.21,189.21,189.21,1707391980000,33,2024-02-08 06:33:00-05:00
123,1771,189.1535,189.13,189.18,189.18,189.13,1707392040000,55,2024-02-08 06:34:00-05:00
124,2355,189.206,189.21,189.21,189.21,189.21,1707392100000,55,2024-02-08 06:35:00-05:00
125,1222,189.2557,189.25,189.25,189.25,189.25,1707392160000,44,2024-02-08 06:36:00-05:00
126,997,189.2435,189.23,189.25,189.25,189.23,1707392220000,35,2024-02-08 06:37:00-05:00
127,741,189.244,189.24,189.24,189.24,189.24,1707392340000,29,2024-02-08 06:39:00-05:00
128,1646,189.3051,189.3,189.3,189.3,189.3,1707392460000,77,2024-02-08 06:41:00-05:00
129,484,189.3418,189.35,189.35,189.35,189.35,1707392520000,31,2024-02-08 06:42:00-05:00
130,760,189.3158,189.32,189.33,189.33,189.32,1707392580000,37,2024-02-08 06:43:00-05:00
131,677,189.3182,189.32,189.32,189.32,189.32,1707392640000,35,2024-02-08 06:44:00-05:00
132,591,189.3582,189.35,189.36,189.36,189.35,1707392760000,27,2024-02-08 06:46:00-05:00
133,942,189.3758,189.38,189.35,189.38,189.35,1707392820000,77,2024-02-08 06:47:00-05:00
134,3312,189.3053,189.34,189.25,189.4,189.25,1707392880000,228,2024-02-08 06:48:00-05:00
135,1195,189.2449,189.27,189.23,189.27,189.23,1707392940000,53,2024-02-08 06:49:00-05:00
136,4752,189.11,189.21,189.03,189.21,189.03,1707393000000,207,2024-02-08 06:50:00-05:00
137,1872,189.0196,189.01,189.05,189.05,189.0,1707393060000,79,2024-02-08 06:51:00-05:00
138,1265,189.0567,189.1,189.03,189.1,189.03,1707393120000,30,2024-02-08 06:52:00-05:00
139,1916,189.0219,189.01,189.0,189.01,189.0,1707393180000,95,2024-02-08 06:53:00-05:00
140,521,189.058,189.05,189.05,189.05,189.05,1707393240000,24,2024-02-08 06:54:00-05:00
141,732,189.0647,189.06,189.06,189.06,189.06,1707393300000,29,2024-02-08 06:55:00-05:00
142,1285,189.0301,189.02,189.01,189.02,189.01,1707393360000,44,2024-02-08 06:56:00-05:00
143,1379,189.1271,189.08,189.15,189.15,189.08,1707393480000,49,2024-02-08 06:58:00-05:00
144,883,189.1976,189.19,189.19,189.19,189.19,1707393540000,35,2024-02-08 06:59:00-05:00
145,16996,189.1046,189.11,189.0,189.21,188.98,1707393600000,373,2024-02-08 07:00:00-05:00
146,3321,189.0123,189.05,189.0,189.05,188.98,1707393660000,92,2024-02-08 07:01:00-05:00
147,1751,188.9952,189.01,188.97,189.01,188.97,1707393720000,47,2024-02-08 07:02:00-05:00
148,3847,188.9252,188.94,188.9,188.94,188.9,1707393780000,164,2024-02-08 07:03:00-05:00
149,3937,188.8987,188.86,188.91,188.91,188.86,1707393840000,83,2024-02-08 07:04:00-05:00
150,1899,188.8668,188.9,188.86,188.92,188.86,1707393900000,83,2024-02-08 07:05:00-05:00
151,2810,188.8461,188.82,188.87,188.87,188.81,1707393960000,81,2024-02-08 07:06:00-05:00
152,1768,188.8123,188.81,188.8,188.81,188.8,1707394020000,83,2024-02-08 07:07:00-05:00
153,1282,188.7948,188.8,188.8,188.8,188.79,1707394080000,45,2024-02-08 07:08:00-05:00
154,3770,188.7509,188.77,188.76,188.77,188.73,1707394140000,148,2024-02-08 07:09:00-05:00
155,781,188.7538,188.76,188.76,188.76,188.76,1707394200000,40,2024-02-08 07:10:00-05:00
156,2247,188.7474,188.75,188.75,188.76,188.75,1707394260000,70,2024-02-08 07:11:00-05:00
157,3294,188.8277,188.79,188.85,188.86,188.79,1707394320000,89,2024-02-08 07:12:00-05:00
158,3973,188.9278,188.87,188.98,188.98,188.87,1707394380000,87,2024-02-08 07:13:00-05:00
159,4515,189.061,188.99,189.16,189.16,188.99,1707394440000,117,2024-02-08 07:14:00-05:00
160,3746,189.115,189.13,189.1,189.14,189.1,1707394500000,52,2024-02-08 07:15:00-05:00
161,5461,189.1634,189.13,189.15,189.2,189.13,1707394560000,100,2024-02-08 07:16:00-05:00
162,4604,189.094,189.1,189.08,189.1,189.08,1707394620000,70,2024-02-08 07:17:00-05:00
163,908,189.1068,189.1,189.12,189.12,189.1,1707394680000,30,2024-02-08 07:18:00-05:00
164,1695,189.0885,189.13,189.07,189.13,189.07,1707394740000,70,2024-02-08 07:19:00-05:00
165,2668,189.0782,189.09,189.04,189.11,189.04,1707394800000,84,2024-02-08 07:20:00-05:00
166,2325,189.0164,189.03,189.0,189.03,189.0,1707394920000,142,2024-02-08 07:22:00-05:00
167,997,188.9635,188.97,188.97,188.97,188.97,1707394980000,45,2024-02-08 07:23:00-05:00
168,738,188.957,188.97,188.97,188.97,188.97,1707395040000,48,2024-02-08 07:24:00-05:00
169,2943,188.9781,188.93,189.0,189.0,188.93,1707395100000,92,2024-02-08 07:25:00-05:00
170,1837,188.9893,189.0,188.93,189.0,188.93,1707395160000,66,2024-02-08 07:26:00-05:00
171,599,188.9355,188.91,188.91,188.91,188.91,1707395220000,42,2024-02-08 07:27:00-05:00
172,910,188.9608,188.96,188.96,188.96,188.96,1707395280000,35,2024-02-08 07:28:00-05:00
173,2989,188.9859,188.99,189.0,189.0,188.98,1707395340000,67,2024-02-08 07:29:00-05:00
174,4364,188.8948,188.95,188.82,188.95,188.82,1707395460000,160,2024-02-08 07:31:00-05:00
175,2094,188.8331,188.87,188.82,188.87,188.82,1707395580000,48,2024-02-08 07:33:00-05:00
176,11920,188.7501,188.81,188.64,188.81,188.64,1707395640000,288,2024-02-08 07:34:00-05:00
177,8299,188.5554,188.62,188.48,188.62,188.48,1707395700000,316,2024-02-08 07:35:00-05:00
178,5493,188.508,188.49,188.5,188.52,188.49,1707395760000,138,2024-02-08 07:36:00-05:00
179,2439,188.4938,188.49,188.5,188.5,188.45,1707395820000,80,2024-02-08 07:37:00-05:00
180,2028,188.5295,188.55,188.5,188.55,188.5,1707395880000,74,2024-02-08 07:38:00-05:00
181,2406,188.5477,188.56,188.56,188.56,188.56,1707395940000,66,2024-02-08 07:39:00-05:00
182,2108,188.5598,188.56,188.58,188.58,188.54,1707396060000,68,2024-02-08 07:41:00-05:00
183,464,188.5383,188.55,188.55,188.55,188.55,1707396120000,38,2024-02-08 07:42:00-05:00
184,2677,188.5797,188.53,188.6,188.6,188.53,1707396180000,65,2024-02-08 07:43:00-05:00
185,1030,188.7022,188.68,188.71,188.71,188.68,1707396240000,37,2024-02-08 07:44:00-05:00
186,2380,188.7529,188.76,188.74,188.76,188.72,1707396300000,65,2024-02-08 07:45:00-05:00
187,3475,188.779,188.78,188.78,188.8,188.78,1707396360000,83,2024-02-08 07:46:00-05:00
188,1648,188.7695,188.76,188.76,188.76,188.76,1707396420000,55,2024-02-08 07:47:00-05:00
189,1487,188.8324,188.84,188.85,188.85,188.84,1707396480000,43,2024-02-08 07:48:00-05:00
190,1900,188.819,188.85,188.81,188.85,188.81,1707396600000,82,2024-02-08 07:50:00-05:00
191,2232,188.8182,188.8,188.83,188.83,188.8,1707396660000,59,2024-02-08 07:51:00-05:00
192,1867,188.8635,188.84,188.88,188.88,188.84,1707396720000,53,2024-02-08 07:52:00-05:00
193,2936,188.8779,188.88,188.85,188.9,188.85,1707396780000,60,2024-02-08 07:53:00-05:00
194,1984,188.8556,188.84,188.84,188.84,188.84,1707396840000,90,2024-02-08 07:54:00-05:00
195,6215,188.7931,188.85,188.7,188.85,188.7,1707396900000,397,2024-02-08 07:55:00-05:00
196,3810,188.6441,188.71,188.64,188.72,188.6,1707396960000,231,2024-02-08 07:56:00-05:00
197,2470,188.5207,188.53,188.52,188.53,188.5,1707397080000,104,2024-02-08 07:58:00-05:00
198,1136,188.5395,188.56,188.54,188.56,188.54,1707397140000,53,2024-02-08 07:59:00-05:00
199,137696,188.8474,189.01,188.51,189.23,188.41,1707397200000,1500,2024-02-08 08:00:00-05:00
200,10016,188.6645,189.781,188.51,189.781,188.18,1707397260000,631,2024-02-08 08:01:00-05:00
201,61363,188.666,188.51,188.5,189.01,188.15,1707397320000,2530,2024-02-08 08:02:00-05:00
202,16627,188.5789,188.88,188.96,188.98,188.18,1707397380000,721,2024-02-08 08:03:00-05:00
203,18014,188.6074,188.71,188.7,189.0,188.21,1707397440000,705,2024-02-08 08:04:00-05:00
204,4542,188.771,188.73,188.8,188.8,188.72,1707397500000,93,2024-02-08 08:05:00-05:00
205,1750,188.8143,188.78,188.85,188.85,188.78,1707397560000,74,2024-02-08 08:06:00-05:00
206,8456,188.8656,188.9,188.85,188.919,188.78,1707397620000,154,2024-02-08 08:07:00-05:00
207,4254,188.8599,188.791,188.8,188.91,188.791,1707397680000,97,2024-02-08 08:08:00-05:00
208,2898,188.9016,188.86,188.95,188.95,188.86,1707397740000,95,2024-02-08 08:09:00-05:00
209,14704,188.9889,188.8919,189.0,189.0,188.8919,1707397800000,200,2024-02-08 08:10:00-05:00
210,3841,188.9583,188.995,188.9,189.0,188.9,1707397860000,142,2024-02-08 08:11:00-05:00
211,7478,188.9376,188.9672,188.95,189.05,188.8201,1707397920000,148,2024-02-08 08:12:00-05:00
212,4651,188.9359,188.82,189.01,189.04,188.82,1707397980000,96,2024-02-08 08:13:00-05:00
213,6736,189.0545,189.02,189.02,189.15,189.02,1707398040000,142,2024-02-08 08:14:00-05:00
214,9990,189.1839,189.1491,189.15,189.25,189.1393,1707398100000,212,2024-02-08 08:15:00-05:00
215,5079,189.1429,189.15,189.15,189.19,189.11,1707398160000,106,2024-02-08 08:16:00-05:00
216,4022,189.0912,189.13,189.016,189.13,189.016,1707398220000,129,2024-02-08 08:17:00-05:00
217,7394,189.0159,189.0104,189.0,189.0679,189.0,1707398280000,157,2024-02-08 08:18:00-05:00
218,3520,188.9696,188.9086,189.0092,189.04,188.87,1707398340000,118,2024-02-08 08:19:00-05:00
219,4082,188.8813,188.82,188.93,188.93,188.82,1707398400000,163,2024-02-08 08:20:00-05:00
220,4808,188.9371,188.9013,188.9,188.9898,188.88,1707398460000,104,2024-02-08 08:21:00-05:00
221,2783,188.8931,188.9,188.9,188.9,188.86,1707398520000,127,2024-02-08 08:22:00-05:00
222,15612,188.7858,188.86,188.79,188.87,188.68,1707398580000,257,2024-02-08 08:23:00-05:00
223,1233,188.8089,188.81,188.78,188.86,188.78,1707398640000,71,2024-02-08 08:24:00-05:00
224,6140,188.7782,188.75,188.78,188.86,188.75,1707398700000,100,2024-02-08 08:25:00-05:00
225,1808,188.8419,188.8599,188.82,188.8599,188.82,1707398760000,61,2024-02-08 08:26:00-05:00
226,2463,188.8081,188.86,188.78,188.86,188.78,1707398820000,117,2024-02-08 08:27:00-05:00
227,3001,188.7993,188.77,188.7501,188.85,188.7501,1707398880000,78,2024-02-08 08:28:00-05:00
228,9211,188.7354,188.8,188.67,188.81,188.67,1707398940000,160,2024-02-08 08:29:00-05:00
229,9601,188.6371,188.6803,188.65,188.71,188.55,1707399000000,196,2024-02-08 08:30:00-05:00
230,5834,188.6795,188.6,188.6497,188.81,188.6,1707399060000,142,2024-02-08 08:31:00-05:00
231,4947,188.8383,188.82,188.857,188.87,188.82,1707399120000,119,2024-02-08 08:32:00-05:00
232,8991,188.8347,188.75,188.87,188.87,188.75,1707399180000,94,2024-02-08 08:33:00-05:00
233,2748,188.7749,188.75,188.7993,188.8,188.75,1707399240000,148,2024-02-08 08:34:00-05:00
234,3284,188.8308,188.81,188.87,188.87,188.77,1707399300000,85,2024-02-08 08:35:00-05:00
235,10386,188.8702,188.89,188.84,188.9,188.84,1707399360000,205,2024-02-08 08:36:00-05:00
236,3587,188.8779,188.84,188.85,188.89,188.84,1707399420000,104,2024-02-08 08:37:00-05:00
237,18276,189.0161,188.88,189.1,189.1,188.88,1707399480000,274,2024-02-08 08:38:00-05:00
238,8009,189.144,189.13,189.14,189.18,189.12,1707399540000,195,2024-02-08 08:39:00-05:00
239,8610,189.1188,189.16,189.1009,189.18,189.1,1707399600000,130,2024-02-08 08:40:00-05:00
240,4774,188.9823,189.1,188.8564,189.1,188.8564,1707399660000,228,2024-02-08 08:41:00-05:00
241,3796,188.9118,188.8722,188.95,188.9757,188.8638,1707399720000,90,2024-02-08 08:42:00-05:00
242,2184,188.9223,188.9742,188.9,188.98,188.9,1707399780000,126,2024-02-08 08:43:00-05:00
243,4266,188.8654,188.9,188.8999,188.9,188.85,1707399840000,144,2024-02-08 08:44:00-05:00
244,2997,188.8625,188.85,188.84,188.8874,188.84,1707399900000,91,2024-02-08 08:45:00-05:00
245,2576,188.8819,188.84,188.94,188.94,188.84,1707399960000,72,2024-02-08 08:46:00-05:00
246,2645,188.9218,188.92,188.9,188.94,188.9,1707400020000,75,2024-02-08 08:47:00-05:00
247,8273,188.9259,188.9,189.0,189.0,188.88,1707400080000,165,2024-02-08 08:48:00-05:00
248,10344,188.9982,189.04,188.9,189.05,188.9,1707400140000,88,2024-02-08 08:49:00-05:00
249,1627,188.9331,188.95,188.96,188.96,188.95,1707400200000,81,2024-02-08 08:50:00-05:00
250,4462,188.908,188.9999,188.87,189.0,188.86,1707400260000,143,2024-02-08 08:51:00-05:00
251,4211,188.9694,188.94,188.95,189.0,188.94,1707400320000,116,2024-02-08 08:52:00-05:00
252,1994,188.8861,189.05,188.95,189.05,187.58,1707400380000,115,2024-02-08 08:53:00-05:00
253,3020,188.9277,188.94,189.0,189.0,188.9,1707400440000,104,2024-02-08 08:54:00-05:00
254,3529,188.9237,188.9899,188.86,188.99,188.86,1707400500000,105,2024-02-08 08:55:00-05:00
255,1859,188.8946,188.8564,188.9,188.9,188.8564,1707400560000,73,2024-02-08 08:56:00-05:00
256,4582,188.9256,188.9,188.99,188.99,188.9,1707400620000,86,2024-02-08 08:57:00-05:00
257,3414,188.9764,188.95,188.95,189.0,188.95,1707400680000,127,2024-02-08 08:58:00-05:00
258,1618,188.9494,188.96,188.94,188.96,188.94,1707400740000,84,2024-02-08 08:59:00-05:00
259,4128,188.9249,188.9234,188.9,188.98,188.9,1707400800000,183,2024-02-08 09:00:00-05:00
260,4272,188.9014,188.8816,188.91,188.91,188.88,1707400860000,119,2024-02-08 09:01:00-05:00
261,3311,188.8727,188.9399,188.81,188.9399,188.81,1707400920000,223,2024-02-08 09:02:00-05:00
262,10179,188.744,188.81,188.7,188.81,188.7,1707400980000,380,2024-02-08 09:03:00-05:00
263,5505,188.7144,188.66,188.7,188.81,188.66,1707401040000,181,2024-02-08 09:04:00-05:00
264,3995,188.6705,188.67,188.71,188.78,188.61,1707401100000,171,2024-02-08 09:05:00-05:00
265,1590,188.7274,188.7651,188.72,188.7651,188.7,1707401160000,76,2024-02-08 09:06:00-05:00
266,2560,188.7621,188.7962,188.76,188.7962,188.7135,1707401220000,102,2024-02-08 09:07:00-05:00
267,6447,188.7048,188.78,188.8,188.8,188.6598,1707401280000,173,2024-02-08 09:08:00-05:00
268,2680,188.7643,188.78,188.75,188.78,188.73,1707401340000,97,2024-02-08 09:09:00-05:00
269,1806,188.7515,188.76,188.75,188.76,188.75,1707401400000,132,2024-02-08 09:10:00-05:00
270,2642,188.7383,188.72,188.7101,188.75,188.7101,1707401460000,145,2024-02-08 09:11:00-05:00
271,5000,188.789,188.75,188.8,188.84,188.75,1707401520000,141,2024-02-08 09:12:00-05:00
272,1400,188.8056,188.8251,188.83,188.83,188.75,1707401580000,82,2024-02-08 09:13:00-05:00
273,3171,188.7728,188.77,188.73,188.82,188.73,1707401640000,185,2024-02-08 09:14:00-05:00
