,v,vw,o,c,h,l,t,n,UNIXTIME
39,980,194.9046,194.89,194.89,194.89,194.89,1707731160000,50,2024-02-12 04:46:00-05:00
40,829,194.8973,194.89,194.89,194.89,194.89,1707731220000,52,2024-02-12 04:47:00-05:00
41,1696,194.9269,194.94,194.9,194.94,194.9,1707731400000,77,2024-02-12 04:50:00-05:00
42,892,194.9192,194.91,194.92,194.92,194.91,1707731460000,36,2024-02-12 04:51:00-05:00
43,1039,194.9179,194.92,194.92,194.92,194.92,1707731520000,41,2024-02-12 04:52:00-05:00
44,629,194.9132,194.92,194.92,194.92,194.92,1707731580000,51,2024-02-12 04:53:00-05:00
45,2306,194.852,194.87,194.84,194.87,194.84,1707731640000,88,2024-02-12 04:54:00-05:00
46,674,194.8491,194.85,194.85,194.85,194.85,1707731700000,36,2024-02-12 04:55:00-05:00
47,703,194.8267,194.83,194.83,194.83,194.83,1707731880000,34,2024-02-12 04:58:00-05:00
48,1373,194.8592,194.85,194.88,194.88,194.85,1707731940000,46,2024-02-12 04:59:00-05:00
49,1899,194.8685,194.87,194.87,194.87,194.87,1707732000000,41,2024-02-12 05:00:00-05:00
50,4925,194.9181,194.9,194.93,194.93,194.9,1707732120000,59,2024-02-12 05:02:00-05:00
51,498,194.8816,194.86,194.86,194.86,194.86,1707732300000,35,2024-02-12 05:05:00-05:00
52,1449,194.8531,194.85,194.85,194.85,194.85,1707732360000,36,2024-02-12 05:06:00-05:00
53,929,194.8598,194.85,194.85,194.85,194.85,1707732420000,48,2024-02-12 05:07:00-05:00
54,2734,194.8719,194.85,194.85,194.9,194.85,1707732480000,64,2024-02-12 05:08:00-05:00
55,652,194.8768,194.89,194.86,194.89,194.86,1707732540000,32,2024-02-12 05:09:00-05:00
56,2921,194.9127,194.89,194.93,194.93,194.89,1707732600000,64,2024-02-12 05:10:00-05:00
57,6228,194.9732,194.94,194.98,195.0,194.91,1707732660000,103,2024-02-12 05:11:00-05:00
58,8743,195.0078,194.96,195.1,195.1,194.96,1707732720000,388,2024-02-12 05:12:00-05:00
59,2481,195.1637,195.11,195.2,195.2,195.11,1707732780000,72,2024-02-12 05:13:00-05:00
60,1932,195.2611,195.25,195.26,195.29,195.25,1707732840000,80,2024-02-12 05:14:00-05:00
61,2064,195.2438,195.26,195.26,195.26,195.26,1707732900000,84,2024-02-12 05:15:00-05:00
62,2535,195.2211,195.2,195.24,195.24,195.19,1707732960000,85,2024-02-12 05:16:00-05:00
63,1573,195.251,195.25,195.27,195.27,195.24,1707733020000,52,2024-02-12 05:17:00-05:00
64,4423,195.1802,195.25,195.1,195.25,195.1,1707733140000,155,2024-02-12 05:19:00-05:00
65,1155,195.0697,195.1,195.1,195.1,195.1,1707733320000,57,2024-02-12 05:22:00-05:00
66,3227,195.0129,195.01,195.0,195.03,194.96,1707733380000,412,2024-02-12 05:23:00-05:00
67,642,194.9527,194.94,194.94,194.94,194.94,1707733440000,34,2024-02-12 05:24:00-05:00
68,737,194.9439,194.95,194.91,194.95,194.91,1707733500000,44,2024-02-12 05:25:00-05:00
69,1253,194.947,194.94,194.93,194.94,194.93,1707733560000,36,2024-02-12 05:26:00-05:00
70,1404,195.0124,194.99,195.0,195.0,194.99,1707733620000,36,2024-02-12 05:27:00-05:00
71,1615,195.0799,195.09,195.09,195.09,195.09,1707733680000,55,2024-02-12 05:28:00-05:00
72,1192,195.098,195.12,195.09,195.13,195.09,1707733740000,55,2024-02-12 05:29:00-05:00
73,1485,194.9981,195.01,195.01,195.01,195.01,1707733800000,69,2024-02-12 05:30:00-05:00
74,1065,195.0267,195.0,195.01,195.01,195.0,1707733860000,28,2024-02-12 05:31:00-05:00
75,878,194.9671,195.0,195.0,195.0,195.0,1707734100000,78,2024-02-12 05:35:00-05:00
76,1069,194.9408,194.93,194.93,194.93,194.93,1707734160000,37,2024-02-12 05:36:00-05:00
77,1782,194.9889,195.0,194.99,195.0,194.99,1707734220000,34,2024-02-12 05:37:00-05:00
78,800,194.9354,194.93,194.93,194.93,194.93,1707734400000,42,2024-02-12 05:40:00-05:00
79,2515,194.8837,194.92,194.9,194.92,194.87,1707734460000,129,2024-02-12 05:41:00-05:00
80,809,194.8878,194.9,194.9,194.9,194.9,1707734640000,38,2024-02-12 05:44:00-05:00
81,495,194.9009,194.9,194.9,194.9,194.9,1707734700000,24,2024-02-12 05:45:00-05:00
82,415,194.91,194.91,194.91,194.91,194.91,1707734760000,11,2024-02-12 05:46:00-05:00
83,382,194.9034,194.9,194.9,194.9,194.9,1707734820000,33,2024-02-12 05:47:00-05:00
84,569,194.9307,194.92,194.92,194.92,194.92,1707734880000,37,2024-02-12 05:48:00-05:00
85,6412,194.8457,194.92,194.78,194.92,194.76,1707735060000,263,2024-02-12 05:51:00-05:00
86,395,194.8434,194.86,194.86,194.86,194.86,1707735120000,17,2024-02-12 05:52:00-05:00
87,3412,194.7329,194.78,194.69,194.78,194.69,1707735240000,156,2024-02-12 05:54:00-05:00
88,706,194.7552,194.77,194.77,194.77,194.77,1707735360000,36,2024-02-12 05:56:00-05:00
89,1717,194.7429,194.79,194.69,194.8,194.69,1707735480000,87,2024-02-12 05:58:00-05:00
90,2035,194.6898,194.7,194.69,194.7,194.69,1707735660000,109,2024-02-12 06:01:00-05:00
91,3367,194.6096,194.6,194.59,194.63,194.59,1707735840000,132,2024-02-12 06:04:00-05:00
92,2819,194.5971,194.66,194.53,194.7,194.52,1707735900000,100,2024-02-12 06:05:00-05:00
93,1207,194.5247,194.52,194.52,194.52,194.52,1707735960000,63,2024-02-12 06:06:00-05:00
94,1198,194.5345,194.54,194.54,194.54,194.52,1707736020000,40,2024-02-12 06:07:00-05:00
95,746,194.5903,194.6,194.6,194.6,194.6,1707736080000,21,2024-02-12 06:08:00-05:00
96,1065,194.6179,194.63,194.62,194.63,194.62,1707736140000,58,2024-02-12 06:09:00-05:00
97,1124,194.6142,194.61,194.61,194.61,194.61,1707736200000,36,2024-02-12 06:10:00-05:00
98,1533,194.6537,194.67,194.66,194.67,194.66,1707736260000,53,2024-02-12 06:11:00-05:00
99,2755,194.6902,194.64,194.74,194.74,194.63,1707736320000,74,2024-02-12 06:12:00-05:00
100,461,194.7072,194.7,194.7,194.7,194.7,1707736380000,32,2024-02-12 06:13:00-05:00
101,919,194.7092,194.7,194.7,194.7,194.7,1707736440000,49,2024-02-12 06:14:00-05:00
102,161,194.7132,194.71,194.71,194.71,194.71,1707736500000,25,2024-02-12 06:15:00-05:00
103,1949,194.7829,194.77,194.82,194.82,194.76,1707736620000,53,2024-02-12 06:17:00-05:00
104,3822,194.83,194.86,194.84,194.9,194.75,1707736740000,104,2024-02-12 06:19:00-05:00
105,3055,194.8949,194.87,194.9,194.9,194.87,1707736980000,61,2024-02-12 06:23:00-05:00
106,832,194.7983,194.8,194.8,194.8,194.8,1707737220000,60,2024-02-12 06:27:00-05:00
107,650,194.7564,194.75,194.75,194.75,194.75,1707737280000,57,2024-02-12 06:28:00-05:00
108,834,194.7144,194.75,194.75,194.75,194.75,1707737340000,63,2024-02-12 06:29:00-05:00
109,772,194.6318,194.62,194.62,194.62,194.62,1707737400000,54,2024-02-12 06:30:00-05:00
110,647,194.5581,194.56,194.56,194.56,194.56,1707737520000,72,2024-02-12 06:32:00-05:00
111,633,194.5564,194.56,194.56,194.56,194.56,1707737580000,27,2024-02-12 06:33:00-05:00
112,422,194.6018,194.6,194.6,194.6,194.6,1707737640000,24,2024-02-12 06:34:00-05:00
113,725,194.6048,194.59,194.59,194.59,194.59,1707737700000,48,2024-02-12 06:35:00-05:00
114,2956,194.5263,194.55,194.5,194.55,194.5,1707737820000,165,2024-02-12 06:37:00-05:00
115,1349,194.4442,194.47,194.4,194.47,194.4,1707737880000,73,2024-02-12 06:38:00-05:00
116,1340,194.4299,194.44,194.41,194.44,194.4,1707737940000,58,2024-02-12 06:39:00-05:00
117,3774,194.4555,194.48,194.46,194.48,194.45,1707738000000,70,2024-02-12 06:40:00-05:00
118,1056,194.4754,194.46,194.49,194.49,194.46,1707738120000,44,2024-02-12 06:42:00-05:00
119,728,194.4835,194.49,194.49,194.49,194.49,1707738180000,32,2024-02-12 06:43:00-05:00
120,1348,194.4974,194.5,194.5,194.5,194.49,1707738300000,44,2024-02-12 06:45:00-05:00
121,998,194.5069,194.51,194.5,194.51,194.5,1707738360000,53,2024-02-12 06:46:00-05:00
122,4521,194.5074,194.49,194.51,194.52,194.49,1707738420000,62,2024-02-12 06:47:00-05:00
123,2364,194.595,194.52,194.64,194.65,194.52,1707738480000,104,2024-02-12 06:48:00-05:00
124,1241,194.6434,194.64,194.65,194.65,194.64,1707738540000,61,2024-02-12 06:49:00-05:00
125,2236,194.6519,194.66,194.65,194.66,194.65,1707738660000,72,2024-02-12 06:51:00-05:00
126,1010,194.6763,194.66,194.66,194.66,194.66,1707738720000,39,2024-02-12 06:52:00-05:00
127,917,194.7274,194.73,194.74,194.74,194.73,1707738780000,41,2024-02-12 06:53:00-05:00
128,1551,194.7443,194.74,194.74,194.75,194.74,1707738840000,46,2024-02-12 06:54:00-05:00
129,1468,194.7433,194.74,194.74,194.74,194.74,1707738900000,40,2024-02-12 06:55:00-05:00
130,585,194.7236,194.71,194.71,194.71,194.71,1707738960000,46,2024-02-12 06:56:00-05:00
131,1809,194.6992,194.7,194.7,194.7,194.69,1707739020000,79,2024-02-12 06:57:00-05:00
132,1270,194.6737,194.69,194.69,194.69,194.69,1707739080000,78,2024-02-12 06:58:00-05:00
133,2981,194.6256,194.66,194.62,194.67,194.62,1707739140000,95,2024-02-12 06:59:00-05:00
134,16755,194.6465,194.53,194.55,194.8,194.53,1707739200000,469,2024-02-12 07:00:00-05:00
135,4461,194.6279,194.73,194.51,194.73,194.51,1707739260000,122,2024-02-12 07:01:00-05:00
136,8796,194.5391,194.53,194.53,194.6,194.5,1707739320000,149,2024-02-12 07:02:00-05:00
137,6885,194.4801,194.54,194.4,194.54,194.4,1707739380000,236,2024-02-12 07:03:00-05:00
138,7226,194.3299,194.3,194.39,194.39,194.3,1707739440000,162,2024-02-12 07:04:00-05:00
139,7044,194.34,194.33,194.35,194.38,194.3,1707739500000,135,2024-02-12 07:05:00-05:00
140,3961,194.3862,194.35,194.45,194.45,194.35,1707739560000,97,2024-02-12 07:06:00-05:00
141,9748,194.4621,194.45,194.45,194.5,194.4,1707739620000,113,2024-02-12 07:07:00-05:00
142,2888,194.3768,194.42,194.35,194.42,194.35,1707739680000,102,2024-02-12 07:08:00-05:00
143,1243,194.3583,194.37,194.35,194.37,194.35,1707739740000,50,2024-02-12 07:09:00-05:00
144,653,194.3733,194.4,194.4,194.4,194.4,1707739860000,28,2024-02-12 07:11:00-05:00
145,10861,194.3219,194.35,194.211,194.36,194.2,1707739920000,271,2024-02-12 07:12:00-05:00
146,5631,194.201,194.2,194.27,194.27,194.13,1707739980000,134,2024-02-12 07:13:00-05:00
147,3635,194.317,194.3,194.34,194.35,194.3,1707740040000,64,2024-02-12 07:14:00-05:00
148,1212,194.2638,194.261,194.251,194.261,194.251,1707740100000,56,2024-02-12 07:15:00-05:00
149,1032,194.2639,194.251,194.251,194.251,194.251,1707740160000,47,2024-02-12 07:16:00-05:00
150,2017,194.2111,194.22,194.18,194.22,194.18,1707740220000,84,2024-02-12 07:17:00-05:00
151,2269,194.1728,194.16,194.16,194.16,194.16,1707740280000,61,2024-02-12 07:18:00-05:00
152,8736,194.0312,194.16,194.02,194.16,194.0,1707740340000,331,2024-02-12 07:19:00-05:00
153,3774,194.0611,194.02,194.09,194.09,194.02,1707740400000,69,2024-02-12 07:20:00-05:00
154,4353,194.1076,194.09,194.09,194.1,194.09,1707740460000,135,2024-02-12 07:21:00-05:00
155,4941,194.1286,194.12,194.12,194.12,194.12,1707740520000,79,2024-02-12 07:22:00-05:00
156,589,194.1476,194.15,194.15,194.15,194.15,1707740640000,29,2024-02-12 07:24:00-05:00
157,3832,194.1763,194.18,194.2,194.2,194.15,1707740700000,106,2024-02-12 07:25:00-05:00
158,5156,194.127,194.2,194.09,194.2,194.09,1707740760000,110,2024-02-12 07:26:00-05:00
159,2628,194.065,194.09,194.04,194.09,194.03,1707740820000,79,2024-02-12 07:27:00-05:00
160,16249,193.868,194.04,193.7,194.04,193.66,1707740880000,484,2024-02-12 07:28:00-05:00
161,9932,193.6778,193.7,193.66,193.74,193.61,1707740940000,183,2024-02-12 07:29:00-05:00
162,5537,193.6602,193.66,193.7,193.7,193.61,1707741000000,126,2024-02-12 07:30:00-05:00
163,9256,193.8022,193.68,193.8,193.97,193.68,1707741060000,200,2024-02-12 07:31:00-05:00
164,5531,193.7748,193.75,193.8,193.8,193.75,1707741120000,139,2024-02-12 07:32:00-05:00
165,4433,193.7108,193.8,193.64,193.8,193.64,1707741180000,119,2024-02-12 07:33:00-05:00
166,4806,193.6694,193.71,193.63,193.71,193.63,1707741240000,161,2024-02-12 07:34:00-05:00
167,8983,193.5393,193.64,193.5,193.64,193.5,1707741300000,426,2024-02-12 07:35:00-05:00
168,9292,193.4781,193.52,193.38,193.55,193.38,1707741360000,264,2024-02-12 07:36:00-05:00
169,6675,193.3841,193.38,193.3,193.42,193.3,1707741420000,192,2024-02-12 07:37:00-05:00
170,5167,193.2655,193.291,193.21,193.3,193.21,1707741480000,219,2024-02-12 07:38:00-05:00
171,19419,193.0312,193.2,192.98,193.21,192.98,1707741540000,566,2024-02-12 07:39:00-05:00
172,12005,192.8794,192.95,192.84,192.95,192.83,1707741600000,281,2024-02-12 07:40:00-05:00
173,15786,193.007,192.84,193.1,193.15,192.81,1707741660000,304,2024-02-12 07:41:00-05:00
174,4375,193.1181,193.11,193.11,193.19,193.11,1707741720000,111,2024-02-12 07:42:00-05:00
175,6571,193.215,193.14,193.24,193.25,193.14,1707741780000,162,2024-02-12 07:43:00-05:00
176,4023,193.3166,193.24,193.3,193.37,193.24,1707741840000,109,2024-02-12 07:44:00-05:00
177,5230,193.3295,193.35,193.35,193.35,193.3,1707741900000,84,2024-02-12 07:45:00-05:00
178,4598,193.3702,193.35,193.41,193.41,193.35,1707741960000,89,2024-02-12 07:46:00-05:00
179,2941,193.4234,193.439,193.39,193.439,193.39,1707742080000,79,2024-02-12 07:48:00-05:00
180,4571,193.3543,193.4,193.3,193.41,193.3,1707742140000,133,2024-02-12 07:49:00-05:00
181,1592,193.2885,193.3,193.28,193.3,193.28,1707742200000,99,2024-02-12 07:50:00-05:00
182,2076,193.2464,193.26,193.24,193.26,193.24,1707742260000,91,2024-02-12 07:51:00-05:00
183,4411,193.2099,193.23,193.16,193.25,193.16,1707742320000,156,2024-02-12 07:52:00-05:00
184,1449,193.1893,193.2,193.18,193.2,193.18,1707742380000,56,2024-02-12 07:53:00-05:00
185,2106,193.1452,193.16,193.13,193.16,193.13,1707742440000,108,2024-02-12 07:54:00-05:00
186,4845,193.0529,193.1,193.05,193.1,193.0,1707742500000,166,2024-02-12 07:55:00-05:00
187,7318,193.0089,193.0,193.0,193.01,193.0,1707742560000,232,2024-02-12 07:56:00-05:00
188,5267,192.9997,193.0,192.95,193.05,192.95,1707742620000,206,2024-02-12 07:57:00-05:00
189,12932,193.0188,193.0,193.09,193.1,193.0,1707742680000,158,2024-02-12 07:58:00-05:00
190,6100,193.247,193.13,193.36,193.36,193.13,1707742740000,161,2024-02-12 07:59:00-05:00
191,171371,193.6266,194.73,193.3417,194.9304,192.805,1707742800000,1775,2024-02-12 08:00:00-05:00
192,10948,193.5431,195.0941,193.23,195.0941,192.5,1707742860000,1432,2024-02-12 08:01:00-05:00
193,10642,193.2466,193.29,193.62,193.62,192.54,1707742920000,544,2024-02-12 08:02:00-05:00
194,13353,193.1961,193.25,193.1,193.8,192.45,1707742980000,613,2024-02-12 08:03:00-05:00
195,12040,193.0577,193.07,193.37,193.56,192.41,1707743040000,509,2024-02-12 08:04:00-05:00
196,23375,193.0256,193.03,193.1,193.78,192.43,1707743100000,1095,2024-02-12 08:05:00-05:00
197,11883,193.0891,193.07,193.1,193.1,193.05,1707743160000,127,2024-02-12 08:06:00-05:00
198,13842,193.026,193.1,193.0,193.1,192.98,1707743220000,252,2024-02-12 08:07:00-05:00
199,9525,193.0912,193.04,193.1011,193.23,193.0001,1707743280000,125,2024-02-12 08:08:00-05:00
200,1361,193.1804,193.2,193.2,193.2,193.2,1707743340000,63,2024-02-12 08:09:00-05:00
201,11027,193.1652,193.15,193.15,193.2,193.15,1707743400000,114,2024-02-12 08:10:00-05:00
202,3047,193.1029,193.11,193.08,193.19,193.08,1707743460000,109,2024-02-12 08:11:00-05:00
203,3438,193.1101,193.11,193.1485,193.17,193.05,1707743520000,110,2024-02-12 08:12:00-05:00
204,11441,193.1514,193.1,193.1445,193.1697,193.04,1707743580000,256,2024-02-12 08:13:00-05:00
205,5610,193.1323,193.1,193.1,193.1,193.03,1707743640000,146,2024-02-12 08:14:00-05:00
206,11737,193.0114,193.06,192.87,193.06,192.87,1707743700000,411,2024-02-12 08:15:00-05:00
207,35020,192.7413,192.87,192.6,192.87,192.6,1707743760000,580,2024-02-12 08:16:00-05:00
208,36230,192.5685,192.6,192.47,192.67,192.45,1707743820000,627,2024-02-12 08:17:00-05:00
209,18884,192.5102,192.45,192.5699,192.6,192.37,1707743880000,342,2024-02-12 08:18:00-05:00
210,13504,192.541,192.5,192.5,192.6296,192.47,1707743940000,302,2024-02-12 08:19:00-05:00
211,12703,192.5366,192.5,192.63,192.63,192.47,1707744000000,305,2024-02-12 08:20:00-05:00
212,10571,192.6123,192.6493,192.63,192.6493,192.55,1707744060000,155,2024-02-12 08:21:00-05:00
213,16492,192.811,192.6,192.8994,192.8994,192.6,1707744120000,156,2024-02-12 08:22:00-05:00
214,4342,192.7155,192.8375,192.6054,192.839,192.6054,1707744180000,184,2024-02-12 08:23:00-05:00
215,6699,192.7073,192.63,192.75,192.78,192.6013,1707744240000,172,2024-02-12 08:24:00-05:00
216,8539,192.829,192.74,192.91,192.92,192.73,1707744300000,193,2024-02-12 08:25:00-05:00
217,16805,193.0131,192.99,193.07,193.07,192.9,1707744360000,198,2024-02-12 08:26:00-05:00
218,7768,193.0245,193.09,193.08,193.09,192.95,1707744420000,139,2024-02-12 08:27:00-05:00
219,14439,193.0392,193.09,193.0191,193.1,192.98,1707744480000,280,2024-02-12 08:28:00-05:00
220,3216,192.9738,192.9052,192.9222,193.02,192.9052,1707744540000,95,2024-02-12 08:29:00-05:00
221,6759,192.9769,193.0138,192.92,193.02,192.92,1707744600000,120,2024-02-12 08:30:00-05:00
222,4570,192.9478,192.94,192.95,192.97,192.9,1707744660000,115,2024-02-12 08:31:00-05:00
223,8170,192.8201,192.9,192.68,192.91,192.68,1707744720000,310,2024-02-12 08:32:00-05:00
224,6358,192.7277,192.6603,192.77,192.77,192.66,1707744780000,146,2024-02-12 08:33:00-05:00
225,4295,192.7944,192.77,192.84,192.84,192.77,1707744840000,91,2024-02-12 08:34:00-05:00
226,5429,192.7671,192.8,192.78,192.8,192.7,1707744900000,117,2024-02-12 08:35:00-05:00
227,6282,192.6571,192.7216,192.6,192.7216,192.6,1707744960000,254,2024-02-12 08:36:00-05:00
228,5553,192.6355,192.61,192.7,192.7,192.6,1707745020000,147,2024-02-12 08:37:00-05:00
229,5661,192.7281,192.71,192.71,192.75,192.7,1707745080000,137,2024-02-12 08:38:00-05:00
230,18699,192.674,192.66,192.7,192.7,192.61,1707745140000,197,2024-02-12 08:39:00-05:00
231,6063,192.623,192.68,192.59,192.7,192.59,1707745200000,218,2024-02-12 08:40:00-05:00
232,9201,192.6538,192.57,192.69,192.69,192.57,1707745260000,148,2024-02-12 08:41:00-05:00
233,8563,192.6757,192.7,192.67,192.7,192.65,1707745320000,177,2024-02-12 08:42:00-05:00
234,4728,192.6191,192.61,192.61,192.69,192.61,1707745380000,120,2024-02-12 08:43:00-05:00
235,18026,192.5767,192.7,192.56,192.7,192.56,1707745440000,242,2024-02-12 08:44:00-05:00
236,24813,192.4851,192.58,192.38,192.59,192.38,1707745500000,546,2024-02-12 08:45:00-05:00
237,34225,192.2397,192.38,192.25,192.39,192.1607,1707745560000,526,2024-02-12 08:46:00-05:00
238,18548,192.188,192.21,192.18,192.25,192.13,1707745620000,311,2024-02-12 08:47:00-05:00
239,21950,192.171,192.17,192.16,192.23,192.1203,1707745680000,260,2024-02-12 08:48:00-05:00
240,12458,192.1666,192.14,192.2,192.2,192.12,1707745740000,177,2024-02-12 08:49:00-05:00
241,21056,192.2333,192.2,192.23,192.25,192.19,1707745800000,279,2024-02-12 08:50:00-05:00
242,7400,192.2346,192.19,192.25,192.25,192.19,1707745860000,134,2024-02-12 08:51:00-05:00
243,9982,192.2352,192.2211,192.24,192.25,192.2,1707745920000,167,2024-02-12 08:52:00-05:00
244,12964,192.3758,192.22,192.41,192.5,192.22,1707745980000,286,2024-02-12 08:53:00-05:00
245,4802,192.3736,192.42,192.395,192.42,192.31,1707746040000,130,2024-02-12 08:54:00-05:00
246,18251,192.2186,192.3997,192.2745,192.3997,192.1,1707746100000,422,2024-02-12 08:55:00-05:00
247,4658,192.2134,192.3,192.25,192.3,192.1502,1707746160000,140,2024-02-12 08:56:00-05:00
248,8413,192.218,192.21,192.17,192.25,192.17,1707746220000,193,2024-02-12 08:57:00-05:00
249,5353,192.1692,192.2,192.2,192.2,192.15,1707746280000,119,2024-02-12 08:58:00-05:00
250,3740,192.197,192.2,192.18,192.22,192.1633,1707746340000,149,2024-02-12 08:59:00-05:00
251,5416,192.2082,192.2,192.22,192.2481,192.18,1707746400000,122,2024-02-12 09:00:00-05:00
252,10862,192.2395,192.2,192.25,192.25,192.2,1707746460000,188,2024-02-12 09:01:00-05:00
253,8022,192.246,192.25,192.22,192.25,192.22,1707746520000,213,2024-02-12 09:02:00-05:00
254,7010,192.2209,192.22,192.23,192.25,192.19,1707746580000,204,2024-02-12 09:03:00-05:00
255,8217,192.1811,192.2,192.17,192.21,192.15,1707746640000,198,2024-02-12 09:04:00-05:00
256,8046,192.1919,192.19,192.15,192.22,192.15,1707746700000,203,2024-02-12 09:05:00-05:00
257,11021,192.2438,192.22,192.3,192.3,192.2,1707746760000,251,2024-02-12 09:06:00-05:00
258,7720,192.3463,192.3,192.3798,192.4,192.3,1707746820000,252,2024-02-12 09:07:00-05:00
259,12258,192.4319,192.41,192.35,192.48,192.35,1707746880000,225,2024-02-12 09:08:00-05:00
260,6034,192.3715,192.4,192.39,192.4,192.35,1707746940000,175,2024-02-12 09:09:00-05:00
261,3581,192.2977,192.35,192.25,192.35,192.25,1707747000000,187,2024-02-12 09:10:00-05:00
262,2012,192.2895,192.23,192.32,192.32,192.23,1707747060000,107,2024-02-12 09:11:00-05:00
263,3042,192.3066,192.32,192.32,192.32,192.3,1707747120000,113,2024-02-12 09:12:00-05:00
264,8203,192.3592,192.32,192.39,192.39,192.32,1707747180000,165,2024-02-12 09:13:00-05:00
265,14176,192.3333,192.35,192.25,192.38,192.25,1707747240000,201,2024-02-12 09:14:00-05:00
266,5859,192.3202,192.25,192.2688,192.38,192.25,1707747300000,178,2024-02-12 09:15:00-05:00
267,17209,192.2042,192.26,192.13,192.26,192.13,1707747360000,423,2024-02-12 09:16:00-05:00
268,46642,192.0124,192.12,191.86,192.12,191.86,1707747420000,1255,2024-02-12 09:17:00-05:00
269,28571,191.7967,191.86,191.66,191.861,191.66,1707747480000,520,2024-02-12 09:18:00-05:00
270,17191,191.8089,191.71,191.89,191.99,191.68,1707747540000,286,2024-02-12 09:19:00-05:00
271,16368,192.0365,191.9599,192.0599,192.1,191.93,1707747600000,323,2024-02-12 09:20:00-05:00
272,12376,191.9869,192.05,191.95,192.07,191.92,1707747660000,275,2024-02-12 09:21:00-05:00
