,v,vw,o,c,h,l,t,n,UNIXTIME
44,1166.0,182.3927,182.4,182.39,182.4,182.39,1707992820000,35,2024-02-15 05:27:00-05:00
45,595.0,182.4534,182.45,182.45,182.47,182.45,1707992940000,15,2024-02-15 05:29:00-05:00
46,841.0,182.4726,182.48,182.47,182.48,182.47,1707993000000,33,2024-02-15 05:30:00-05:00
47,1874.0,182.4679,182.42,182.5,182.5,182.42,1707993060000,53,2024-02-15 05:31:00-05:00
48,552.0,182.5199,182.52,182.52,182.52,182.52,1707993120000,19,2024-02-15 05:32:00-05:00
49,345.0,182.5062,182.51,182.51,182.51,182.51,1707993300000,18,2024-02-15 05:35:00-05:00
50,1007.0,182.4276,182.41,182.41,182.41,182.41,1707993480000,55,2024-02-15 05:38:00-05:00
51,591.0,182.3347,182.33,182.33,182.33,182.33,1707993540000,38,2024-02-15 05:39:00-05:00
52,609.0,182.3377,182.33,182.33,182.33,182.33,1707993600000,25,2024-02-15 05:40:00-05:00
53,2130.0,182.3158,182.34,182.3,182.34,182.3,1707993660000,66,2024-02-15 05:41:00-05:00
54,371.0,182.4049,182.42,182.42,182.42,182.42,1707993720000,11,2024-02-15 05:42:00-05:00
55,1706.0,182.4476,182.42,182.47,182.47,182.42,1707993900000,44,2024-02-15 05:45:00-05:00
56,500.0,182.4832,182.49,182.49,182.49,182.49,1707993960000,16,2024-02-15 05:46:00-05:00
57,231.0,182.547,182.55,182.55,182.55,182.55,1707994140000,16,2024-02-15 05:49:00-05:00
58,397.0,182.549,182.55,182.55,182.55,182.55,1707994200000,28,2024-02-15 05:50:00-05:00
59,267.0,182.5331,182.53,182.53,182.53,182.53,1707994320000,17,2024-02-15 05:52:00-05:00
60,455.0,182.5866,182.6,182.6,182.6,182.6,1707994380000,25,2024-02-15 05:53:00-05:00
61,1045.0,182.6325,182.62,182.67,182.67,182.62,1707994560000,40,2024-02-15 05:56:00-05:00
62,1831.0,182.7077,182.7,182.74,182.74,182.69,1707994680000,46,2024-02-15 05:58:00-05:00
63,1134.0,182.6551,182.68,182.64,182.68,182.64,1707995100000,32,2024-02-15 06:05:00-05:00
64,328.0,182.6897,182.69,182.69,182.69,182.69,1707995640000,16,2024-02-15 06:14:00-05:00
65,568.0,182.6893,182.69,182.69,182.69,182.69,1707995760000,26,2024-02-15 06:16:00-05:00
66,4021.0,182.8074,182.74,182.88,182.88,182.74,1707995820000,107,2024-02-15 06:17:00-05:00
67,1931.0,182.9945,182.99,183.0,183.0,182.99,1707995880000,73,2024-02-15 06:18:00-05:00
68,442.0,183.0012,183.0,183.0,183.0,183.0,1707995940000,18,2024-02-15 06:19:00-05:00
69,332.0,182.9798,182.99,182.99,182.99,182.99,1707996000000,20,2024-02-15 06:20:00-05:00
70,796.0,182.8953,182.9,182.9,182.9,182.9,1707996300000,33,2024-02-15 06:25:00-05:00
71,964.0,182.7445,182.75,182.75,182.75,182.75,1707996540000,29,2024-02-15 06:29:00-05:00
72,545.0,182.6616,182.66,182.66,182.66,182.66,1707996960000,26,2024-02-15 06:36:00-05:00
73,5949.0,182.4881,182.65,182.33,182.65,182.33,1707997140000,292,2024-02-15 06:39:00-05:00
74,3267.0,182.4937,182.32,182.55,182.55,182.31,1707997200000,73,2024-02-15 06:40:00-05:00
75,1437.0,182.5864,182.57,182.6,182.6,182.57,1707997500000,51,2024-02-15 06:45:00-05:00
76,838.0,182.6031,182.6,182.6,182.6,182.6,1707997560000,22,2024-02-15 06:46:00-05:00
77,625.0,182.6552,182.65,182.65,182.65,182.65,1707997620000,28,2024-02-15 06:47:00-05:00
78,827.0,182.6597,182.66,182.66,182.66,182.66,1707997680000,23,2024-02-15 06:48:00-05:00
79,865.0,182.5763,182.57,182.57,182.57,182.57,1707998100000,59,2024-02-15 06:55:00-05:00
80,950.0,182.5861,182.6,182.6,182.6,182.6,1707998220000,30,2024-02-15 06:57:00-05:00
81,505.0,182.5993,182.6,182.6,182.6,182.6,1707998280000,21,2024-02-15 06:58:00-05:00
82,9818.0,182.6331,182.55,182.56,182.73,182.55,1707998400000,326,2024-02-15 07:00:00-05:00
83,2233.0,182.5799,182.55,182.55,182.59,182.55,1707998460000,56,2024-02-15 07:01:00-05:00
84,954.0,182.607,182.6,182.6,182.6,182.6,1707998580000,37,2024-02-15 07:03:00-05:00
85,4356.0,182.5905,182.6,182.55,182.64,182.55,1707998640000,76,2024-02-15 07:04:00-05:00
86,797.0,182.6603,182.68,182.68,182.68,182.68,1707998820000,37,2024-02-15 07:07:00-05:00
87,1656.0,182.6839,182.68,182.69,182.7,182.68,1707998880000,37,2024-02-15 07:08:00-05:00
88,1938.0,182.7123,182.71,182.7,182.73,182.7,1707999000000,41,2024-02-15 07:10:00-05:00
89,955.0,182.745,182.74,182.74,182.74,182.74,1707999060000,37,2024-02-15 07:11:00-05:00
90,2619.0,182.8913,182.87,182.93,182.93,182.87,1707999180000,55,2024-02-15 07:13:00-05:00
91,2156.0,182.925,182.93,182.93,182.93,182.93,1707999240000,60,2024-02-15 07:14:00-05:00
92,825.0,182.959,182.95,182.95,182.97,182.95,1707999300000,31,2024-02-15 07:15:00-05:00
93,1436.0,182.9182,182.93,182.9,182.93,182.9,1707999360000,32,2024-02-15 07:16:00-05:00
94,1611.0,182.8972,182.89,182.89,182.9,182.89,1707999420000,39,2024-02-15 07:17:00-05:00
95,487.0,182.9312,182.92,182.95,182.95,182.92,1707999480000,17,2024-02-15 07:18:00-05:00
96,1143.0,182.9406,182.93,182.93,182.93,182.93,1707999600000,44,2024-02-15 07:20:00-05:00
97,3937.0,182.8149,182.93,182.79,182.93,182.75,1707999720000,134,2024-02-15 07:22:00-05:00
98,759.0,182.785,182.78,182.78,182.78,182.78,1707999840000,20,2024-02-15 07:24:00-05:00
99,2547.0,182.8259,182.84,182.81,182.84,182.81,1707999900000,53,2024-02-15 07:25:00-05:00
100,1440.0,182.8553,182.85,182.85,182.85,182.85,1707999960000,45,2024-02-15 07:26:00-05:00
101,866.0,182.9684,182.95,182.95,182.95,182.95,1708000080000,37,2024-02-15 07:28:00-05:00
102,782.0,182.965,182.95,182.95,182.95,182.95,1708000200000,35,2024-02-15 07:30:00-05:00
103,864.0,182.9846,183.0,183.0,183.0,183.0,1708000260000,39,2024-02-15 07:31:00-05:00
104,1221.0,182.959,182.95,182.95,182.95,182.95,1708000380000,36,2024-02-15 07:33:00-05:00
105,521.0,182.9402,182.95,182.95,182.95,182.95,1708000440000,27,2024-02-15 07:34:00-05:00
106,1089.0,182.9262,182.95,182.9,182.95,182.9,1708000500000,52,2024-02-15 07:35:00-05:00
107,1730.0,182.8884,182.9,182.9,182.9,182.9,1708000560000,72,2024-02-15 07:36:00-05:00
108,1340.0,182.82,182.82,182.82,182.82,182.82,1708000620000,41,2024-02-15 07:37:00-05:00
109,1474.0,182.895,182.9,182.9,182.9,182.9,1708000680000,34,2024-02-15 07:38:00-05:00
110,251.0,182.8647,182.85,182.88,182.88,182.85,1708000740000,16,2024-02-15 07:39:00-05:00
111,2583.0,182.9001,182.85,182.95,182.95,182.85,1708000800000,50,2024-02-15 07:40:00-05:00
112,1124.0,182.9501,182.95,182.94,182.95,182.94,1708000860000,25,2024-02-15 07:41:00-05:00
113,1977.0,182.9519,182.95,182.95,182.95,182.95,1708000920000,57,2024-02-15 07:42:00-05:00
114,954.0,182.948,182.95,182.95,182.95,182.95,1708001160000,29,2024-02-15 07:46:00-05:00
115,1096.0,182.9517,182.95,182.95,182.95,182.95,1708001220000,39,2024-02-15 07:47:00-05:00
116,1457.0,182.9586,182.96,182.95,182.96,182.95,1708001400000,45,2024-02-15 07:50:00-05:00
117,307.0,182.9602,182.96,182.96,182.96,182.96,1708001460000,6,2024-02-15 07:51:00-05:00
118,5341.0,182.9819,182.97,183.0,183.0,182.97,1708001520000,124,2024-02-15 07:52:00-05:00
119,1060.0,182.9869,182.98,183.0,183.0,182.98,1708001580000,23,2024-02-15 07:53:00-05:00
120,2983.0,182.9953,182.99,183.0,183.0,182.99,1708001640000,75,2024-02-15 07:54:00-05:00
121,1899.0,183.0881,183.02,183.12,183.13,183.02,1708001700000,69,2024-02-15 07:55:00-05:00
122,2498.0,183.1107,183.1,183.15,183.15,183.1,1708001760000,63,2024-02-15 07:56:00-05:00
123,552.0,183.1259,183.11,183.13,183.13,183.11,1708001820000,24,2024-02-15 07:57:00-05:00
124,1165.0,183.1454,183.15,183.15,183.15,183.15,1708001880000,45,2024-02-15 07:58:00-05:00
125,5992.0,183.1293,183.15,183.1,183.15,183.1,1708001940000,72,2024-02-15 07:59:00-05:00
126,71440.0,182.9049,182.55,183.09,183.15,182.55,1708002000000,970,2024-02-15 08:00:00-05:00
127,2353.0,182.9262,182.556,183.02,183.1,182.556,1708002060000,589,2024-02-15 08:01:00-05:00
128,9676.0,183.0573,183.0605,182.96,183.2,182.96,1708002120000,588,2024-02-15 08:02:00-05:00
129,15709.0,182.9128,182.94,182.8,183.1,182.79,1708002180000,795,2024-02-15 08:03:00-05:00
130,7732.0,182.9664,182.95,182.91,183.02,182.9,1708002240000,324,2024-02-15 08:04:00-05:00
131,7732.0,182.8878,182.8,182.81,183.0,182.8,1708002300000,310,2024-02-15 08:05:00-05:00
132,3773.0,182.9537,182.94,182.88,183.15,182.79,1708002360000,364,2024-02-15 08:06:00-05:00
133,5884.0,182.945,182.89,183.1,183.1,182.88,1708002420000,384,2024-02-15 08:07:00-05:00
134,7740.0,183.0571,183.005,183.15,183.15,183.0007,1708002480000,87,2024-02-15 08:08:00-05:00
135,2510.0,183.1238,183.15,183.062,183.15,183.062,1708002540000,62,2024-02-15 08:09:00-05:00
136,5188.0,183.1772,183.11,183.2,183.24,183.1002,1708002600000,111,2024-02-15 08:10:00-05:00
137,3801.0,183.272,183.25,183.27,183.3,183.1391,1708002660000,101,2024-02-15 08:11:00-05:00
138,6601.0,183.3288,183.33,183.31,183.36,183.31,1708002720000,115,2024-02-15 08:12:00-05:00
139,2885.0,183.3785,183.38,183.4,183.4,183.35,1708002780000,75,2024-02-15 08:13:00-05:00
140,4419.0,183.3714,183.35,183.4,183.4,183.35,1708002840000,102,2024-02-15 08:14:00-05:00
141,7071.0,183.5123,183.41,183.64,183.64,183.41,1708002900000,161,2024-02-15 08:15:00-05:00
142,7908.0,183.5828,183.56,183.55,183.65,183.55,1708002960000,118,2024-02-15 08:16:00-05:00
143,9518.0,183.4766,183.55,183.41,183.55,183.41,1708003020000,126,2024-02-15 08:17:00-05:00
144,723.0,183.4243,183.41,183.44,183.44,183.41,1708003080000,44,2024-02-15 08:18:00-05:00
145,2540.0,183.4511,183.45,183.45,183.45,183.4401,1708003140000,51,2024-02-15 08:19:00-05:00
146,3831.0,183.4492,183.4998,183.42,183.4998,183.42,1708003200000,103,2024-02-15 08:20:00-05:00
147,705.0,183.4022,183.38,183.38,183.38,183.38,1708003260000,69,2024-02-15 08:21:00-05:00
148,2703.0,183.3724,183.4,183.3516,183.4,183.3516,1708003320000,61,2024-02-15 08:22:00-05:00
149,1231.0,183.3547,183.4,183.31,183.4,183.31,1708003380000,66,2024-02-15 08:23:00-05:00
150,2058.0,183.3179,183.31,183.3101,183.33,183.31,1708003440000,44,2024-02-15 08:24:00-05:00
151,727.0,183.3125,183.31,183.31,183.31,183.31,1708003500000,37,2024-02-15 08:25:00-05:00
152,445.0,183.3311,183.34,183.32,183.34,183.32,1708003560000,39,2024-02-15 08:26:00-05:00
153,1861.0,183.3263,183.3206,183.33,183.33,183.3202,1708003680000,49,2024-02-15 08:28:00-05:00
154,7373.0,183.3215,183.3599,183.34,183.3599,183.3001,1708003740000,116,2024-02-15 08:29:00-05:00
155,12722.0,183.5842,183.32,183.59,183.8,183.3,1708003800000,315,2024-02-15 08:30:00-05:00
156,2115.0,183.4194,183.64,183.35,183.64,183.3,1708003860000,88,2024-02-15 08:31:00-05:00
157,7039.0,183.4778,183.45,183.51,183.51,183.41,1708003920000,169,2024-02-15 08:32:00-05:00
158,9734.0,183.5038,183.4219,183.42,183.59,183.42,1708003980000,191,2024-02-15 08:33:00-05:00
159,3651.0,183.4219,183.46,183.35,183.46,183.35,1708004040000,84,2024-02-15 08:34:00-05:00
160,6941.0,183.3984,183.3507,183.4,183.4,183.3507,1708004100000,64,2024-02-15 08:35:00-05:00
161,2241.0,183.5043,183.5,183.54,183.54,183.4885,1708004160000,73,2024-02-15 08:36:00-05:00
162,6413.0,183.5072,183.5,183.44,183.53,183.44,1708004220000,119,2024-02-15 08:37:00-05:00
163,21434.0,183.2181,183.4442,183.32,183.46,183.0,1708004280000,476,2024-02-15 08:38:00-05:00
164,2082.0,183.3631,183.36,183.37,183.4,183.34,1708004340000,58,2024-02-15 08:39:00-05:00
165,4227.0,183.4009,183.41,183.4,183.41,183.39,1708004400000,60,2024-02-15 08:40:00-05:00
166,6386.0,183.2914,183.36,183.24,183.37,183.24,1708004460000,119,2024-02-15 08:41:00-05:00
167,4445.0,183.2006,183.24,183.15,183.26,183.15,1708004520000,113,2024-02-15 08:42:00-05:00
168,5241.0,183.1275,183.11,183.13,183.15,183.11,1708004580000,103,2024-02-15 08:43:00-05:00
169,5022.0,183.1716,183.14,183.25,183.25,183.1224,1708004640000,102,2024-02-15 08:44:00-05:00
170,4320.0,183.2485,183.24,183.2,183.29,183.2,1708004700000,107,2024-02-15 08:45:00-05:00
171,2162.0,183.2065,183.2,183.18,183.21,183.18,1708004760000,73,2024-02-15 08:46:00-05:00
172,1414.0,183.185,183.18,183.18,183.2,183.18,1708004820000,45,2024-02-15 08:47:00-05:00
173,2777.0,183.141,183.16,183.09,183.16,183.09,1708004880000,107,2024-02-15 08:48:00-05:00
174,8084.0,182.9739,183.05,183.048,183.1299,182.9,1708004940000,338,2024-02-15 08:49:00-05:00
175,6186.0,182.9743,183.0,182.98,183.02,182.91,1708005000000,144,2024-02-15 08:50:00-05:00
176,23254.0,182.8634,183.05,183.0,183.05,182.8,1708005060000,255,2024-02-15 08:51:00-05:00
177,2047.0,182.9596,183.0,183.0,183.0,183.0,1708005120000,75,2024-02-15 08:52:00-05:00
178,1518.0,182.8965,182.9,182.9,182.9,182.8716,1708005180000,47,2024-02-15 08:53:00-05:00
179,4152.0,182.9807,182.95,182.98,183.0,182.95,1708005240000,96,2024-02-15 08:54:00-05:00
180,3548.0,182.9987,182.9799,182.98,183.01,182.97,1708005300000,101,2024-02-15 08:55:00-05:00
181,2790.0,183.017,183.05,183.0101,183.05,183.0,1708005360000,75,2024-02-15 08:56:00-05:00
182,3095.0,183.0419,183.04,183.03,183.06,183.03,1708005420000,59,2024-02-15 08:57:00-05:00
183,4301.0,183.0303,183.05,182.98,183.06,182.98,1708005480000,120,2024-02-15 08:58:00-05:00
184,2573.0,183.0175,182.98,183.06,183.06,182.98,1708005540000,52,2024-02-15 08:59:00-05:00
185,3883.0,183.0742,183.04,183.02,183.11,183.02,1708005600000,118,2024-02-15 09:00:00-05:00
186,6668.0,183.0906,183.1,183.08,183.11,183.07,1708005660000,84,2024-02-15 09:01:00-05:00
187,2748.0,183.137,183.12,183.14,183.14,183.12,1708005720000,113,2024-02-15 09:02:00-05:00
188,4456.0,183.1224,183.12,183.17,183.17,183.12,1708005780000,85,2024-02-15 09:03:00-05:00
189,2182735.0,184.1478,183.13,183.04,183.13,183.04,1708005840000,100,2024-02-15 09:04:00-05:00
190,6725.0,183.0144,183.05,183.0,183.05,183.0,1708005900000,122,2024-02-15 09:05:00-05:00
191,9747.0,182.9399,182.97,182.95,182.97,182.88,1708005960000,215,2024-02-15 09:06:00-05:00
192,3092.0,183.0074,182.9403,183.08,183.08,182.94,1708006020000,116,2024-02-15 09:07:00-05:00
193,19037.0,183.3031,183.09,183.45,183.45,183.09,1708006080000,290,2024-02-15 09:08:00-05:00
194,7481.0,183.3887,183.42,183.3,183.46,183.27,1708006140000,193,2024-02-15 09:09:00-05:00
195,5150.0,183.2496,183.28,183.26,183.3,183.22,1708006200000,89,2024-02-15 09:10:00-05:00
196,738.0,183.2036,183.1848,183.22,183.22,183.1848,1708006260000,54,2024-02-15 09:11:00-05:00
197,7171.0,183.1545,183.19,183.15,183.19,183.1036,1708006320000,96,2024-02-15 09:12:00-05:00
198,4004.0,183.1115,183.1,183.09,183.15,183.09,1708006380000,84,2024-02-15 09:13:00-05:00
199,1903.0,183.0948,183.11,183.07,183.11,183.07,1708006440000,51,2024-02-15 09:14:00-05:00
200,2156.0,183.122,183.11,183.15,183.15,183.1,1708006500000,90,2024-02-15 09:15:00-05:00
201,1473.0,183.248,183.2409,183.29,183.29,183.2,1708006560000,75,2024-02-15 09:16:00-05:00
202,4449.0,183.2369,183.2202,183.22,183.23,183.22,1708006620000,98,2024-02-15 09:17:00-05:00
203,4994.0,183.1913,183.23,183.18,183.25,183.15,1708006680000,107,2024-02-15 09:18:00-05:00
204,6151.0,183.2128,183.2,183.21,183.22,183.2,1708006740000,84,2024-02-15 09:19:00-05:00
205,3364.0,183.2761,183.25,183.29,183.29,183.25,1708006800000,91,2024-02-15 09:20:00-05:00
206,4754.0,183.2933,183.28,183.3,183.3,183.28,1708006860000,87,2024-02-15 09:21:00-05:00
207,21262.0,183.4455,183.29,183.53,183.6,183.29,1708006920000,311,2024-02-15 09:22:00-05:00
208,6124.0,183.517,183.54,183.5,183.55,183.48,1708006980000,120,2024-02-15 09:23:00-05:00
209,11124.0,183.4038,183.47,183.42,183.5,183.35,1708007040000,243,2024-02-15 09:24:00-05:00
210,6673.0,183.4063,183.4,183.4,183.42,183.4,1708007100000,101,2024-02-15 09:25:00-05:00
211,10469.0,183.4367,183.4,183.52,183.55,183.4,1708007160000,177,2024-02-15 09:26:00-05:00
212,5625.0,183.4852,183.5,183.45,183.51,183.42,1708007220000,107,2024-02-15 09:27:00-05:00
213,7895.0,183.437,183.4488,183.45,183.45,183.37,1708007280000,114,2024-02-15 09:28:00-05:00
214,7176.0,183.4472,183.43,183.48,183.48,183.43,1708007340000,134,2024-02-15 09:29:00-05:00
215,1200579.0,183.5093,183.55,183.215,183.78,183.15,1708007400000,9824,2024-02-15 09:30:00-05:00
216,372635.0,183.3198,183.17,183.1,183.5036,183.06,1708007460000,3681,2024-02-15 09:31:00-05:00
217,213655.0,183.1347,183.118,183.12,183.2745,183.03,1708007520000,2804,2024-02-15 09:32:00-05:00
218,206593.0,183.3401,183.125,183.39,183.49,183.11,1708007580000,2708,2024-02-15 09:33:00-05:00
219,175268.0,183.3667,183.3801,183.3,183.4631,183.29,1708007640000,2444,2024-02-15 09:34:00-05:00
220,213490.0,183.2329,183.3,183.36,183.38,183.09,1708007700000,3008,2024-02-15 09:35:00-05:00
221,161055.0,183.2513,183.345,183.2361,183.39,183.15,1708007760000,2428,2024-02-15 09:36:00-05:00
222,172849.0,183.3795,183.25,183.5,183.5,183.24,1708007820000,2677,2024-02-15 09:37:00-05:00
223,325162.0,183.7904,183.5,183.815,183.97,183.49,1708007880000,3341,2024-02-15 09:38:00-05:00
224,314405.0,183.9508,183.81,183.89,184.0894,183.78,1708007940000,3330,2024-02-15 09:39:00-05:00
225,175213.0,183.9128,183.8881,183.9671,184.02,183.83,1708008000000,2351,2024-02-15 09:40:00-05:00
226,168787.0,183.9378,183.9631,183.88,184.02,183.83,1708008060000,2494,2024-02-15 09:41:00-05:00
227,167232.0,183.8366,183.8731,183.81,183.915,183.75,1708008120000,2458,2024-02-15 09:42:00-05:00
228,120850.0,183.8283,183.8199,183.815,183.9,183.765,1708008180000,1840,2024-02-15 09:43:00-05:00
229,233388.0,183.5892,183.81,183.6301,183.81,183.45,1708008240000,2935,2024-02-15 09:44:00-05:00
230,216632.0,183.6566,183.63,183.65,183.7501,183.55,1708008300000,2708,2024-02-15 09:45:00-05:00
231,132642.0,183.5537,183.66,183.5935,183.66,183.49,1708008360000,2073,2024-02-15 09:46:00-05:00
232,154967.0,183.5616,183.59,183.36,183.7098,183.36,1708008420000,2282,2024-02-15 09:47:00-05:00
233,141817.0,183.2755,183.35,183.155,183.4,183.155,1708008480000,2178,2024-02-15 09:48:00-05:00
234,191631.0,183.1811,183.16,183.24,183.2701,183.11,1708008540000,2519,2024-02-15 09:49:00-05:00
235,164134.0,183.2711,183.25,183.225,183.3689,183.19,1708008600000,2084,2024-02-15 09:50:00-05:00
236,145050.0,183.3015,183.23,183.1888,183.41,183.17,1708008660000,1881,2024-02-15 09:51:00-05:00
237,166613.0,183.1698,183.185,183.185,183.26,183.07,1708008720000,2134,2024-02-15 09:52:00-05:00
238,233248.0,183.0456,183.19,182.98,183.23,182.95,1708008780000,3535,2024-02-15 09:53:00-05:00
239,231396.0,182.8241,182.985,182.735,182.985,182.705,1708008840000,2827,2024-02-15 09:54:00-05:00
240,288088.0,182.5732,182.735,182.5,182.735,182.495,1708008900000,3983,2024-02-15 09:55:00-05:00
241,318444.0,182.309,182.525,182.19,182.525,182.15,1708008960000,4517,2024-02-15 09:56:00-05:00
242,302075.0,182.0657,182.19,182.09,182.19,182.01,1708009020000,3779,2024-02-15 09:57:00-05:00
243,332472.0,182.025,182.1,182.065,182.15,181.91,1708009080000,5766,2024-02-15 09:58:00-05:00
244,243830.0,182.0707,182.05,182.08,182.15,182.0,1708009140000,2709,2024-02-15 09:59:00-05:00
245,654790.0,181.8084,182.08,182.0,182.11,181.35,1708009200000,9519,2024-02-15 10:00:00-05:00
246,302758.0,182.0769,182.0,182.16,182.19,181.95,1708009260000,3305,2024-02-15 10:01:00-05:00
247,183631.0,182.1384,182.16,182.223,182.2564,182.07,1708009320000,2716,2024-02-15 10:02:00-05:00
248,210080.0,182.2495,182.23,182.13,182.345,182.1,1708009380000,2990,2024-02-15 10:03:00-05:00
249,152516.0,182.301,182.14,182.3129,182.3699,182.14,1708009440000,2162,2024-02-15 10:04:00-05:00
250,238684.0,182.4117,182.312,182.51,182.56,182.3,1708009500000,2526,2024-02-15 10:05:00-05:00
251,211340.0,182.3549,182.51,182.2763,182.51,182.25,1708009560000,2680,2024-02-15 10:06:00-05:00
252,282798.0,182.2542,182.28,182.33,182.35,182.15,1708009620000,2779,2024-02-15 10:07:00-05:00
253,246315.0,182.1773,182.3299,182.17,182.37,182.07,1708009680000,2873,2024-02-15 10:08:00-05:00
254,165062.0,182.2745,182.17,182.36,182.41,182.13,1708009740000,1987,2024-02-15 10:09:00-05:00
255,164399.0,182.4385,182.36,182.365,182.51,182.3011,1708009800000,1982,2024-02-15 10:10:00-05:00
256,206150.0,182.5274,182.37,182.6,182.63,182.36,1708009860000,2140,2024-02-15 10:11:00-05:00
257,171723.0,182.6301,182.6056,182.62,182.66,182.58,1708009920000,1831,2024-02-15 10:12:00-05:00
258,129223.0,182.6214,182.625,182.57,182.67,182.57,1708009980000,1750,2024-02-15 10:13:00-05:00
259,91248.0,182.6182,182.575,182.6099,182.66,182.57,1708010040000,1300,2024-02-15 10:14:00-05:00
260,93037.0,182.5703,182.615,182.5029,182.63,182.48,1708010100000,1519,2024-02-15 10:15:00-05:00
261,116596.0,182.5256,182.5069,182.5,182.6,182.46,1708010160000,2260,2024-02-15 10:16:00-05:00
