,v,vw,o,c,h,l,t,n,UNIXTIME
81,1139.0,176.7328,176.77,176.71,176.77,176.71,1707215100000,63,2024-02-06 05:25:00-05:00
82,1107.0,176.6711,176.69,176.69,176.69,176.69,1707215160000,105,2024-02-06 05:26:00-05:00
83,2292.0,176.6308,176.64,176.62,176.64,176.62,1707215220000,112,2024-02-06 05:27:00-05:00
84,3025.0,176.757,176.65,176.8,176.8,176.65,1707215280000,129,2024-02-06 05:28:00-05:00
85,3536.0,176.9496,176.95,177.0,177.0,176.95,1707215340000,135,2024-02-06 05:29:00-05:00
86,2902.0,176.9369,176.9,176.89,176.96,176.89,1707215400000,136,2024-02-06 05:30:00-05:00
87,2535.0,176.8241,176.83,176.82,176.83,176.8,1707215460000,171,2024-02-06 05:31:00-05:00
88,2930.0,176.6426,176.78,176.61,176.78,176.61,1707215520000,135,2024-02-06 05:32:00-05:00
89,2732.0,176.6618,176.69,176.64,176.69,176.61,1707215580000,110,2024-02-06 05:33:00-05:00
90,2684.0,176.6435,176.65,176.66,176.66,176.62,1707215640000,101,2024-02-06 05:34:00-05:00
91,2537.0,176.6985,176.66,176.7,176.74,176.65,1707215700000,98,2024-02-06 05:35:00-05:00
92,4069.0,176.6637,176.61,176.7,176.7,176.61,1707215760000,152,2024-02-06 05:36:00-05:00
93,2848.0,176.6754,176.7,176.7,176.7,176.7,1707215820000,104,2024-02-06 05:37:00-05:00
94,2402.0,176.6481,176.63,176.67,176.67,176.63,1707215880000,102,2024-02-06 05:38:00-05:00
95,2011.0,176.6324,176.63,176.62,176.63,176.62,1707216000000,102,2024-02-06 05:40:00-05:00
96,2625.0,176.6197,176.62,176.64,176.64,176.61,1707216060000,97,2024-02-06 05:41:00-05:00
97,1710.0,176.6235,176.63,176.61,176.63,176.61,1707216120000,118,2024-02-06 05:42:00-05:00
98,7401.0,176.6862,176.61,176.8,176.8,176.61,1707216180000,113,2024-02-06 05:43:00-05:00
99,1610.0,176.7541,176.76,176.76,176.76,176.74,1707216240000,67,2024-02-06 05:44:00-05:00
100,1849.0,176.7414,176.76,176.76,176.76,176.76,1707216300000,84,2024-02-06 05:45:00-05:00
101,1324.0,176.7383,176.76,176.76,176.76,176.76,1707216360000,84,2024-02-06 05:46:00-05:00
102,2614.0,176.6926,176.7,176.7,176.7,176.66,1707216420000,144,2024-02-06 05:47:00-05:00
103,1132.0,176.708,176.7,176.72,176.72,176.7,1707216480000,57,2024-02-06 05:48:00-05:00
104,6028.0,176.822,176.79,176.81,176.83,176.79,1707216540000,109,2024-02-06 05:49:00-05:00
105,5775.0,176.8654,176.83,176.89,176.9,176.83,1707216600000,151,2024-02-06 05:50:00-05:00
106,4903.0,176.9817,176.92,177.07,177.07,176.92,1707216660000,103,2024-02-06 05:51:00-05:00
107,4001.0,177.0958,177.07,177.1,177.14,177.07,1707216720000,138,2024-02-06 05:52:00-05:00
108,1047.0,177.0792,177.08,177.08,177.08,177.08,1707216780000,70,2024-02-06 05:53:00-05:00
109,1323.0,177.0548,177.06,177.06,177.06,177.06,1707216840000,82,2024-02-06 05:54:00-05:00
110,2474.0,177.0114,177.04,177.0,177.04,177.0,1707216900000,155,2024-02-06 05:55:00-05:00
111,1372.0,177.0357,177.0,177.05,177.05,177.0,1707216960000,60,2024-02-06 05:56:00-05:00
112,833.0,177.0089,177.0,177.0,177.0,177.0,1707217020000,71,2024-02-06 05:57:00-05:00
113,2249.0,176.9773,176.96,177.01,177.01,176.96,1707217080000,92,2024-02-06 05:58:00-05:00
114,1766.0,177.004,177.01,177.0,177.01,177.0,1707217140000,61,2024-02-06 05:59:00-05:00
115,4056.0,177.0545,177.06,177.04,177.06,177.04,1707217200000,78,2024-02-06 06:00:00-05:00
116,811.0,177.048,177.05,177.05,177.05,177.05,1707217260000,59,2024-02-06 06:01:00-05:00
117,4826.0,177.0095,177.01,176.96,177.01,176.96,1707217380000,206,2024-02-06 06:03:00-05:00
118,1917.0,177.0174,177.04,177.04,177.04,177.04,1707217440000,95,2024-02-06 06:04:00-05:00
119,1754.0,176.9855,177.03,176.97,177.03,176.97,1707217500000,116,2024-02-06 06:05:00-05:00
120,3964.0,176.9432,176.98,176.96,176.98,176.91,1707217560000,157,2024-02-06 06:06:00-05:00
121,1359.0,176.9062,176.91,176.86,176.91,176.86,1707217620000,166,2024-02-06 06:07:00-05:00
122,2972.0,176.7911,176.81,176.75,176.82,176.75,1707217680000,177,2024-02-06 06:08:00-05:00
123,3976.0,176.6784,176.75,176.65,176.75,176.65,1707217740000,177,2024-02-06 06:09:00-05:00
124,6085.0,176.6856,176.61,176.73,176.75,176.61,1707217800000,188,2024-02-06 06:10:00-05:00
125,1157.0,176.6976,176.69,176.69,176.69,176.69,1707217860000,81,2024-02-06 06:11:00-05:00
126,3680.0,176.6882,176.69,176.69,176.69,176.67,1707217920000,65,2024-02-06 06:12:00-05:00
127,2174.0,176.6566,176.67,176.62,176.67,176.62,1707217980000,158,2024-02-06 06:13:00-05:00
128,2904.0,176.6217,176.62,176.66,176.66,176.61,1707218040000,119,2024-02-06 06:14:00-05:00
129,3038.0,176.6231,176.63,176.61,176.64,176.61,1707218100000,103,2024-02-06 06:15:00-05:00
130,753.0,176.6436,176.62,176.62,176.62,176.62,1707218160000,55,2024-02-06 06:16:00-05:00
131,2303.0,176.7157,176.68,176.75,176.75,176.68,1707218220000,79,2024-02-06 06:17:00-05:00
132,755.0,176.74,176.75,176.74,176.75,176.74,1707218280000,46,2024-02-06 06:18:00-05:00
133,2024.0,176.7473,176.75,176.75,176.75,176.75,1707218340000,66,2024-02-06 06:19:00-05:00
134,1420.0,176.8394,176.82,176.88,176.88,176.82,1707218400000,67,2024-02-06 06:20:00-05:00
135,2072.0,176.8824,176.9,176.88,176.9,176.85,1707218460000,84,2024-02-06 06:21:00-05:00
136,2603.0,176.8882,176.9,176.87,176.93,176.87,1707218520000,94,2024-02-06 06:22:00-05:00
137,2188.0,176.8633,176.89,176.85,176.89,176.85,1707218580000,104,2024-02-06 06:23:00-05:00
138,977.0,176.8145,176.8,176.8,176.8,176.8,1707218640000,106,2024-02-06 06:24:00-05:00
139,3432.0,176.6978,176.77,176.63,176.77,176.63,1707218700000,236,2024-02-06 06:25:00-05:00
140,1270.0,176.726,176.7,176.75,176.75,176.7,1707218760000,67,2024-02-06 06:26:00-05:00
141,901.0,176.7432,176.75,176.73,176.75,176.73,1707218820000,44,2024-02-06 06:27:00-05:00
142,1573.0,176.751,176.77,176.74,176.77,176.74,1707218880000,86,2024-02-06 06:28:00-05:00
143,835.0,176.7664,176.78,176.75,176.78,176.75,1707218940000,57,2024-02-06 06:29:00-05:00
144,1495.0,176.7387,176.77,176.77,176.77,176.77,1707219000000,127,2024-02-06 06:30:00-05:00
145,1120.0,176.7151,176.7,176.7,176.7,176.7,1707219060000,97,2024-02-06 06:31:00-05:00
146,4708.0,176.6475,176.67,176.64,176.67,176.64,1707219120000,126,2024-02-06 06:32:00-05:00
147,2357.0,176.6574,176.65,176.7,176.7,176.61,1707219180000,100,2024-02-06 06:33:00-05:00
148,10420.0,176.6056,176.65,176.5,176.65,176.5,1707219240000,670,2024-02-06 06:34:00-05:00
149,10271.0,176.4896,176.5,176.45,176.56,176.41,1707219300000,377,2024-02-06 06:35:00-05:00
150,7399.0,176.4307,176.44,176.5,176.5,176.39,1707219360000,254,2024-02-06 06:36:00-05:00
151,4613.0,176.3397,176.42,176.3,176.42,176.3,1707219420000,313,2024-02-06 06:37:00-05:00
152,5156.0,176.1839,176.3,176.11,176.3,176.11,1707219480000,293,2024-02-06 06:38:00-05:00
153,6183.0,176.0694,176.11,176.06,176.11,176.05,1707219540000,268,2024-02-06 06:39:00-05:00
154,5535.0,176.1716,176.05,176.24,176.31,176.05,1707219600000,151,2024-02-06 06:40:00-05:00
155,8595.0,176.2103,176.3,176.35,176.35,176.01,1707219660000,267,2024-02-06 06:41:00-05:00
156,4967.0,176.3452,176.35,176.23,176.47,176.23,1707219720000,127,2024-02-06 06:42:00-05:00
157,2833.0,176.4443,176.46,176.4,176.47,176.4,1707219780000,88,2024-02-06 06:43:00-05:00
158,1614.0,176.3654,176.4,176.33,176.4,176.33,1707219840000,127,2024-02-06 06:44:00-05:00
159,8181.0,176.1824,176.18,176.15,176.27,176.15,1707219900000,242,2024-02-06 06:45:00-05:00
160,8595.0,176.0622,176.16,176.15,176.18,176.0,1707219960000,490,2024-02-06 06:46:00-05:00
161,5053.0,176.0214,176.03,176.01,176.05,176.0,1707220020000,253,2024-02-06 06:47:00-05:00
162,18150.0,175.9784,176.05,175.87,176.05,175.84,1707220080000,1232,2024-02-06 06:48:00-05:00
163,8119.0,176.0478,176.0,176.15,176.18,175.99,1707220140000,169,2024-02-06 06:49:00-05:00
164,1845.0,176.1128,176.1,176.13,176.14,176.1,1707220200000,96,2024-02-06 06:50:00-05:00
165,5676.0,176.2031,176.17,176.29,176.29,176.17,1707220260000,100,2024-02-06 06:51:00-05:00
166,3911.0,176.4048,176.29,176.45,176.49,176.29,1707220320000,105,2024-02-06 06:52:00-05:00
167,11646.0,176.4767,176.43,176.55,176.55,176.36,1707220380000,197,2024-02-06 06:53:00-05:00
168,3881.0,176.5523,176.51,176.5,176.61,176.5,1707220440000,146,2024-02-06 06:54:00-05:00
169,1264.0,176.5192,176.53,176.55,176.55,176.53,1707220500000,82,2024-02-06 06:55:00-05:00
170,1737.0,176.5223,176.54,176.52,176.54,176.52,1707220560000,99,2024-02-06 06:56:00-05:00
171,2659.0,176.5383,176.52,176.55,176.55,176.52,1707220620000,97,2024-02-06 06:57:00-05:00
172,6885.0,176.6911,176.59,176.75,176.75,176.59,1707220680000,166,2024-02-06 06:58:00-05:00
173,4788.0,176.7496,176.7,176.8,176.8,176.69,1707220740000,108,2024-02-06 06:59:00-05:00
174,34111.0,176.9342,176.82,177.27,177.27,176.73,1707220800000,796,2024-02-06 07:00:00-05:00
175,12648.0,177.1895,177.37,177.02,177.399,177.01,1707220860000,327,2024-02-06 07:01:00-05:00
176,11371.0,177.0371,177.02,177.17,177.17,176.95,1707220920000,251,2024-02-06 07:02:00-05:00
177,4778.0,177.1755,177.15,177.15,177.2,177.15,1707220980000,133,2024-02-06 07:03:00-05:00
178,7548.0,177.1826,177.16,177.15,177.2,177.15,1707221040000,182,2024-02-06 07:04:00-05:00
179,18736.0,177.0422,177.12,176.95,177.12,176.95,1707221100000,268,2024-02-06 07:05:00-05:00
180,6729.0,176.9798,176.92,176.99,177.0,176.91,1707221160000,114,2024-02-06 07:06:00-05:00
181,2343.0,177.0832,177.09,177.14,177.14,177.09,1707221220000,97,2024-02-06 07:07:00-05:00
182,2323.0,177.1311,177.13,177.14,177.14,177.13,1707221280000,101,2024-02-06 07:08:00-05:00
183,5807.0,177.0661,177.14,177.1,177.14,177.05,1707221340000,161,2024-02-06 07:09:00-05:00
184,1985.0,177.0709,177.1,177.06,177.1,177.05,1707221400000,38,2024-02-06 07:10:00-05:00
185,10667.0,176.9467,177.05,176.77,177.05,176.77,1707221460000,402,2024-02-06 07:11:00-05:00
186,3449.0,176.8298,176.78,176.89,176.9,176.78,1707221520000,134,2024-02-06 07:12:00-05:00
187,1512.0,176.9471,176.95,176.95,176.95,176.95,1707221580000,57,2024-02-06 07:13:00-05:00
188,2568.0,176.913,176.93,176.87,176.93,176.87,1707221640000,121,2024-02-06 07:14:00-05:00
189,3490.0,176.924,176.86,176.95,176.99,176.86,1707221700000,94,2024-02-06 07:15:00-05:00
190,4201.0,176.8835,176.91,176.86,176.95,176.82,1707221760000,175,2024-02-06 07:16:00-05:00
191,7640.0,176.7858,176.86,176.7,176.88,176.7,1707221820000,288,2024-02-06 07:17:00-05:00
192,12555.0,176.5571,176.69,176.5,176.69,176.5,1707221880000,472,2024-02-06 07:18:00-05:00
193,19155.0,176.4349,176.43,176.4,176.52,176.4,1707221940000,298,2024-02-06 07:19:00-05:00
194,6210.0,176.3049,176.35,176.24,176.35,176.24,1707222000000,259,2024-02-06 07:20:00-05:00
195,12197.0,176.1629,176.28,176.1,176.28,176.1,1707222060000,369,2024-02-06 07:21:00-05:00
196,17351.0,176.1652,176.06,176.28,176.28,176.06,1707222120000,160,2024-02-06 07:22:00-05:00
197,12738.0,176.1476,176.23,176.15,176.23,176.1,1707222180000,234,2024-02-06 07:23:00-05:00
198,2879.0,176.1651,176.11,176.15,176.24,176.11,1707222240000,136,2024-02-06 07:24:00-05:00
199,7631.0,176.2403,176.24,176.26,176.28,176.17,1707222300000,151,2024-02-06 07:25:00-05:00
200,8482.0,176.1927,176.28,176.15,176.28,176.15,1707222360000,236,2024-02-06 07:26:00-05:00
201,3737.0,176.3034,176.24,176.42,176.42,176.24,1707222420000,119,2024-02-06 07:27:00-05:00
202,3949.0,176.3747,176.39,176.42,176.42,176.35,1707222480000,98,2024-02-06 07:28:00-05:00
203,12535.0,176.2744,176.38,176.15,176.38,176.15,1707222540000,325,2024-02-06 07:29:00-05:00
204,4275.0,176.2872,176.27,176.27,176.36,176.24,1707222600000,112,2024-02-06 07:30:00-05:00
205,3802.0,176.3694,176.37,176.4,176.4,176.35,1707222660000,93,2024-02-06 07:31:00-05:00
206,5542.0,176.3856,176.31,176.4,176.4,176.31,1707222720000,120,2024-02-06 07:32:00-05:00
207,5813.0,176.4022,176.4,176.4,176.42,176.4,1707222780000,111,2024-02-06 07:33:00-05:00
208,4607.0,176.367,176.37,176.38,176.4,176.35,1707222840000,121,2024-02-06 07:34:00-05:00
209,4813.0,176.3428,176.37,176.3,176.38,176.3,1707222900000,194,2024-02-06 07:35:00-05:00
210,5022.0,176.3434,176.3,176.37,176.37,176.3,1707222960000,118,2024-02-06 07:36:00-05:00
211,3191.0,176.3821,176.37,176.38,176.39,176.37,1707223020000,105,2024-02-06 07:37:00-05:00
212,5600.0,176.41,176.42,176.44,176.44,176.35,1707223080000,202,2024-02-06 07:38:00-05:00
213,6377.0,176.559,176.48,176.64,176.64,176.48,1707223140000,129,2024-02-06 07:39:00-05:00
214,7075.0,176.6503,176.63,176.66,176.69,176.6,1707223200000,154,2024-02-06 07:40:00-05:00
215,4178.0,176.7501,176.69,176.8,176.8,176.69,1707223260000,97,2024-02-06 07:41:00-05:00
216,5214.0,176.8666,176.89,176.89,176.89,176.85,1707223320000,163,2024-02-06 07:42:00-05:00
217,2746.0,176.9003,176.88,176.94,176.94,176.88,1707223380000,125,2024-02-06 07:43:00-05:00
218,1700.0,176.9354,176.94,176.94,176.94,176.94,1707223440000,77,2024-02-06 07:44:00-05:00
219,23908.0,176.978,176.93,177.05,177.05,176.92,1707223500000,284,2024-02-06 07:45:00-05:00
220,12171.0,177.0858,177.06,177.1,177.14,177.0,1707223560000,240,2024-02-06 07:46:00-05:00
221,11075.0,177.0509,177.03,177.0,177.1,177.0,1707223620000,215,2024-02-06 07:47:00-05:00
222,6942.0,176.8964,176.95,176.89,176.95,176.8,1707223680000,287,2024-02-06 07:48:00-05:00
223,3157.0,176.9032,176.9,176.9,176.9,176.9,1707223740000,95,2024-02-06 07:49:00-05:00
224,5643.0,176.9778,176.96,177.0,177.0,176.96,1707223800000,135,2024-02-06 07:50:00-05:00
225,4740.0,176.9464,176.97,176.9,176.99,176.9,1707223860000,206,2024-02-06 07:51:00-05:00
226,3827.0,176.9193,176.95,176.95,176.95,176.9,1707223920000,115,2024-02-06 07:52:00-05:00
227,6448.0,176.9335,176.9,176.98,176.98,176.9,1707223980000,141,2024-02-06 07:53:00-05:00
228,2692.0,176.9877,176.99,177.0,177.0,176.99,1707224040000,115,2024-02-06 07:54:00-05:00
229,6706.0,177.0082,176.98,177.0,177.0,176.98,1707224100000,237,2024-02-06 07:55:00-05:00
230,4621.0,177.0441,177.0,177.04,177.06,177.0,1707224160000,119,2024-02-06 07:56:00-05:00
231,3004.0,176.9655,177.0,176.9,177.0,176.9,1707224220000,212,2024-02-06 07:57:00-05:00
232,4788.0,176.9662,176.95,176.99,176.99,176.95,1707224280000,96,2024-02-06 07:58:00-05:00
233,3897.0,176.9301,176.98,176.91,176.98,176.9,1707224340000,167,2024-02-06 07:59:00-05:00
234,290175.0,176.7204,176.87,176.99,177.3989,176.05,1707224400000,3598,2024-02-06 08:00:00-05:00
235,16261.0,177.9688,179.42,177.06,179.62,176.9603,1707224460000,1296,2024-02-06 08:01:00-05:00
236,59422.0,178.8753,177.07,179.25,179.98,177.07,1707224520000,3473,2024-02-06 08:02:00-05:00
237,24640.0,178.4483,179.44,177.38,179.77,177.17,1707224580000,1464,2024-02-06 08:03:00-05:00
238,23741.0,178.4309,177.39,179.53,179.96,177.39,1707224640000,1226,2024-02-06 08:04:00-05:00
239,17488.0,177.9247,179.54,177.51,179.96,177.45,1707224700000,719,2024-02-06 08:05:00-05:00
240,15803.0,177.471,177.52,177.4,177.5498,177.38,1707224760000,405,2024-02-06 08:06:00-05:00
241,9541.0,177.4648,177.47,177.44,177.48,177.44,1707224820000,234,2024-02-06 08:07:00-05:00
242,7175.0,177.4774,177.48,177.52,177.52,177.44,1707224880000,187,2024-02-06 08:08:00-05:00
243,4560.0,177.535,177.5,177.57,177.57,177.4836,1707224940000,166,2024-02-06 08:09:00-05:00
244,6926.0,177.5572,177.54,177.5406,177.6,177.52,1707225000000,200,2024-02-06 08:10:00-05:00
245,20617.0,177.7108,177.6,177.7,177.79,177.58,1707225060000,411,2024-02-06 08:11:00-05:00
246,6816.0,177.7238,177.71,177.8,177.8,177.69,1707225120000,203,2024-02-06 08:12:00-05:00
247,21261.0,177.9653,177.81,178.1,178.1,177.81,1707225180000,509,2024-02-06 08:13:00-05:00
248,37737.0,178.3478,178.1484,178.7402,178.75,178.1,1707225240000,537,2024-02-06 08:14:00-05:00
249,30870.0,178.8459,178.71,178.76,178.95,178.7,1707225300000,576,2024-02-06 08:15:00-05:00
250,35020.0,178.6925,178.8,178.6,178.85,178.52,1707225360000,495,2024-02-06 08:16:00-05:00
251,11280.0,178.7096,178.6,178.77,178.8,178.58,1707225420000,222,2024-02-06 08:17:00-05:00
252,26864.0,178.5274,178.61,178.38,178.74,178.38,1707225480000,406,2024-02-06 08:18:00-05:00
253,12320.0,178.485,178.35,178.65,178.65,178.35,1707225540000,255,2024-02-06 08:19:00-05:00
254,14182.0,178.7486,178.62,178.6901,178.8,178.62,1707225600000,287,2024-02-06 08:20:00-05:00
255,13056.0,178.6074,178.74,178.4003,178.79,178.4,1707225660000,354,2024-02-06 08:21:00-05:00
256,12402.0,178.3311,178.41,178.35,178.45,178.22,1707225720000,331,2024-02-06 08:22:00-05:00
257,9979.0,178.4199,178.3,178.57,178.57,178.26,1707225780000,202,2024-02-06 08:23:00-05:00
258,6616.0,178.5533,178.42,178.6799,178.6845,178.42,1707225840000,189,2024-02-06 08:24:00-05:00
259,10685.0,178.593,178.6884,178.5,178.69,178.5,1707225900000,215,2024-02-06 08:25:00-05:00
260,5401.0,178.4801,178.5545,178.4103,178.563,178.4103,1707225960000,214,2024-02-06 08:26:00-05:00
261,13815.0,178.459,178.4308,178.4,178.51,178.35,1707226020000,290,2024-02-06 08:27:00-05:00
262,6727.0,178.3189,178.3,178.25,178.4,178.25,1707226080000,231,2024-02-06 08:28:00-05:00
