,v,vw,o,c,h,l,t,n,UNIXTIME
126,3770.0,181.9444,181.94,181.97,181.97,181.94,1706873580000,41,2024-02-02 06:33:00-05:00
127,4054.0,181.9806,181.97,181.97,182.0,181.97,1706873700000,91,2024-02-02 06:35:00-05:00
128,529.0,181.9886,181.99,181.99,181.99,181.99,1706873820000,23,2024-02-02 06:37:00-05:00
129,7809.0,182.1598,182.09,182.29,182.29,182.09,1706873880000,104,2024-02-02 06:38:00-05:00
130,2443.0,182.1847,182.09,182.38,182.38,182.09,1706873940000,52,2024-02-02 06:39:00-05:00
131,4873.0,182.2954,182.3,182.22,182.3,182.22,1706874000000,62,2024-02-02 06:40:00-05:00
132,2167.0,182.2158,182.21,182.26,182.26,182.21,1706874060000,57,2024-02-02 06:41:00-05:00
133,750.0,182.2143,182.24,182.24,182.24,182.24,1706874120000,19,2024-02-02 06:42:00-05:00
134,1414.0,182.3688,182.36,182.39,182.39,182.35,1706874240000,31,2024-02-02 06:44:00-05:00
135,1651.0,182.368,182.39,182.39,182.39,182.35,1706874300000,44,2024-02-02 06:45:00-05:00
136,16459.0,182.5035,182.41,182.51,182.6,182.33,1706874480000,134,2024-02-02 06:48:00-05:00
137,45117.0,182.501,182.5,182.57,182.58,182.45,1706874540000,73,2024-02-02 06:49:00-05:00
138,2089.0,182.4026,182.45,182.4,182.45,182.4,1706874600000,66,2024-02-02 06:50:00-05:00
139,14363.0,182.5034,182.39,182.6,182.6,182.39,1706874720000,41,2024-02-02 06:52:00-05:00
140,1557.0,182.4804,182.42,182.5,182.5,182.42,1706874780000,46,2024-02-02 06:53:00-05:00
141,2790.0,182.4925,182.5,182.5,182.5,182.45,1706874840000,47,2024-02-02 06:54:00-05:00
142,350.0,182.4903,182.5,182.5,182.5,182.5,1706874960000,22,2024-02-02 06:56:00-05:00
143,1349.0,182.4352,182.41,182.4,182.41,182.4,1706875020000,45,2024-02-02 06:57:00-05:00
144,6910.0,182.4796,182.4,182.5,182.5,182.4,1706875140000,73,2024-02-02 06:59:00-05:00
145,8475.0,182.3831,182.31,182.4,182.5,182.31,1706875200000,277,2024-02-02 07:00:00-05:00
146,19927.0,182.0761,182.3,181.94,182.3,181.94,1706875260000,474,2024-02-02 07:01:00-05:00
147,2962.0,181.9675,181.94,182.0,182.0,181.94,1706875320000,85,2024-02-02 07:02:00-05:00
148,10669.0,182.0589,182.0,182.1,182.1,182.0,1706875380000,80,2024-02-02 07:03:00-05:00
149,5488.0,181.9808,182.05,182.0,182.05,181.95,1706875440000,102,2024-02-02 07:04:00-05:00
150,6439.0,181.8654,181.95,181.76,181.95,181.76,1706875500000,279,2024-02-02 07:05:00-05:00
151,7820.0,181.7556,181.72,181.8,181.82,181.64,1706875560000,207,2024-02-02 07:06:00-05:00
152,4573.0,182.0091,181.94,182.02,182.06,181.94,1706875620000,69,2024-02-02 07:07:00-05:00
153,9035.0,182.0006,182.0,182.0,182.04,182.0,1706875680000,95,2024-02-02 07:08:00-05:00
154,2088.0,182.0596,182.05,182.08,182.08,182.05,1706875740000,57,2024-02-02 07:09:00-05:00
155,5782.0,182.0854,182.1,182.05,182.1,182.05,1706875800000,52,2024-02-02 07:10:00-05:00
156,5113.0,182.0325,182.1,182.08,182.1,182.0,1706875860000,147,2024-02-02 07:11:00-05:00
157,6575.0,181.9902,182.0,181.97,182.0,181.97,1706875920000,125,2024-02-02 07:12:00-05:00
158,2261.0,181.8521,181.9,181.8,181.9,181.8,1706875980000,85,2024-02-02 07:13:00-05:00
159,3990.0,181.8815,181.85,181.89,181.9,181.85,1706876040000,54,2024-02-02 07:14:00-05:00
160,1871.0,181.8988,181.9,181.9,181.9,181.9,1706876100000,45,2024-02-02 07:15:00-05:00
161,2786.0,181.8529,181.9,181.8,181.9,181.8,1706876220000,108,2024-02-02 07:17:00-05:00
162,3047.0,181.827,181.8,181.86,181.86,181.8,1706876280000,48,2024-02-02 07:18:00-05:00
163,1541.0,181.8384,181.82,181.83,181.83,181.8,1706876340000,100,2024-02-02 07:19:00-05:00
164,3561.0,181.8223,181.85,181.78,181.85,181.78,1706876400000,94,2024-02-02 07:20:00-05:00
165,23898.0,181.5056,181.78,181.3,181.78,181.3,1706876460000,794,2024-02-02 07:21:00-05:00
166,24586.0,181.2906,181.32,181.3,181.42,181.16,1706876520000,447,2024-02-02 07:22:00-05:00
167,6717.0,181.4369,181.39,181.63,181.63,181.39,1706876580000,63,2024-02-02 07:23:00-05:00
168,3362.0,181.5719,181.52,181.66,181.66,181.52,1706876640000,98,2024-02-02 07:24:00-05:00
169,10263.0,181.7911,181.7,181.75,181.99,181.7,1706876700000,163,2024-02-02 07:25:00-05:00
170,2155.0,181.7914,181.78,181.85,181.85,181.75,1706876760000,99,2024-02-02 07:26:00-05:00
171,437.0,181.8349,181.84,181.84,181.84,181.84,1706876820000,23,2024-02-02 07:27:00-05:00
172,7463.0,181.8636,181.87,181.75,181.9,181.75,1706876880000,179,2024-02-02 07:28:00-05:00
173,2962.0,181.8094,181.8,181.85,181.85,181.8,1706876940000,61,2024-02-02 07:29:00-05:00
174,5298.0,181.8617,181.85,181.9,181.9,181.8,1706877000000,117,2024-02-02 07:30:00-05:00
175,1544.0,181.8935,181.9,181.88,181.91,181.86,1706877060000,42,2024-02-02 07:31:00-05:00
176,2834.0,181.8747,181.9,181.89,181.9,181.85,1706877120000,47,2024-02-02 07:32:00-05:00
177,7432.0,181.9011,181.89,181.92,181.92,181.89,1706877180000,103,2024-02-02 07:33:00-05:00
178,4367.0,181.8079,181.85,181.79,181.85,181.76,1706877240000,132,2024-02-02 07:34:00-05:00
179,7267.0,181.8829,181.86,181.9,181.95,181.82,1706877300000,88,2024-02-02 07:35:00-05:00
180,6170.0,181.8913,181.9,181.88,181.9,181.88,1706877360000,117,2024-02-02 07:36:00-05:00
181,3977.0,181.8129,181.81,181.8,181.85,181.8,1706877420000,122,2024-02-02 07:37:00-05:00
182,5148.0,181.7836,181.75,181.8,181.8,181.75,1706877480000,125,2024-02-02 07:38:00-05:00
183,4080.0,181.8563,181.79,181.9,181.9,181.79,1706877540000,69,2024-02-02 07:39:00-05:00
184,6233.0,181.957,181.9,181.97,181.97,181.9,1706877600000,93,2024-02-02 07:40:00-05:00
185,6692.0,181.9139,181.97,181.85,181.97,181.83,1706877660000,174,2024-02-02 07:41:00-05:00
186,2581.0,181.8528,181.83,181.85,181.85,181.83,1706877720000,63,2024-02-02 07:42:00-05:00
187,2102.0,181.887,181.87,181.9,181.9,181.87,1706877780000,62,2024-02-02 07:43:00-05:00
188,3076.0,181.9555,181.95,181.95,181.97,181.95,1706877840000,69,2024-02-02 07:44:00-05:00
189,7708.0,181.9348,181.95,181.9,181.95,181.9,1706877900000,115,2024-02-02 07:45:00-05:00
190,2260.0,181.9278,181.9,181.94,181.94,181.9,1706877960000,53,2024-02-02 07:46:00-05:00
191,5576.0,181.9551,181.95,181.95,181.98,181.95,1706878020000,93,2024-02-02 07:47:00-05:00
192,1690.0,181.9299,181.95,181.91,181.95,181.91,1706878080000,63,2024-02-02 07:48:00-05:00
193,701.0,181.9411,181.95,181.95,181.95,181.95,1706878140000,38,2024-02-02 07:49:00-05:00
194,13466.0,181.8877,181.91,181.81,182.0,181.8,1706878200000,322,2024-02-02 07:50:00-05:00
195,14263.0,181.7029,181.81,181.65,181.81,181.63,1706878260000,351,2024-02-02 07:51:00-05:00
196,41634.0,181.3126,181.63,181.11,181.63,181.1,1706878320000,892,2024-02-02 07:52:00-05:00
197,5571.0,181.141,181.11,181.22,181.3,181.08,1706878380000,134,2024-02-02 07:53:00-05:00
198,5296.0,181.3211,181.24,181.35,181.43,181.24,1706878440000,120,2024-02-02 07:54:00-05:00
199,17771.0,181.4088,181.5,181.23,181.65,181.23,1706878500000,321,2024-02-02 07:55:00-05:00
200,18507.0,181.2044,181.23,181.1,181.23,181.1,1706878560000,286,2024-02-02 07:56:00-05:00
201,1380.0,181.1394,181.14,181.14,181.14,181.14,1706878620000,88,2024-02-02 07:57:00-05:00
202,9128.0,181.1373,181.13,181.12,181.14,181.12,1706878680000,165,2024-02-02 07:58:00-05:00
203,53385.0,180.9568,181.11,180.8,181.11,180.75,1706878740000,1683,2024-02-02 07:59:00-05:00
204,230622.0,181.5283,182.0,180.71,182.4,180.6,1706878800000,2308,2024-02-02 08:00:00-05:00
205,34168.0,180.9031,180.71,180.71,182.48,180.61,1706878860000,1207,2024-02-02 08:01:00-05:00
206,55990.0,181.4867,180.71,180.7,182.99,180.6,1706878920000,3120,2024-02-02 08:02:00-05:00
207,35069.0,181.1427,180.7,181.91,183.0,180.65,1706878980000,1209,2024-02-02 08:03:00-05:00
208,26521.0,181.2204,182.58,181.0,182.63,180.65,1706879040000,1076,2024-02-02 08:04:00-05:00
209,10738.0,181.0267,181.05,181.0305,181.11,180.98,1706879100000,195,2024-02-02 08:05:00-05:00
210,9614.0,181.1143,181.05,181.15,181.19,181.03,1706879160000,167,2024-02-02 08:06:00-05:00
211,11856.0,181.1918,181.19,181.22,181.25,181.15,1706879220000,192,2024-02-02 08:07:00-05:00
212,14598.0,181.2735,181.24,181.198,181.35,181.15,1706879280000,311,2024-02-02 08:08:00-05:00
213,15856.0,180.9019,181.11,180.72,181.11,180.66,1706879340000,539,2024-02-02 08:09:00-05:00
214,18896.0,180.7497,180.89,180.89,180.89,180.7,1706879400000,226,2024-02-02 08:10:00-05:00
215,8382.0,181.0225,180.94,181.0,181.08,180.93,1706879460000,207,2024-02-02 08:11:00-05:00
216,11456.0,181.097,181.04,181.1,181.25,181.0201,1706879520000,182,2024-02-02 08:12:00-05:00
217,14111.0,181.3094,181.18,181.33,181.33,181.18,1706879580000,201,2024-02-02 08:13:00-05:00
218,4677.0,181.3285,181.35,181.35,181.35,181.3,1706879640000,142,2024-02-02 08:14:00-05:00
219,10310.0,181.4389,181.39,181.39,181.49,181.39,1706879700000,211,2024-02-02 08:15:00-05:00
220,3347.0,181.4327,181.4,181.4023,181.49,181.39,1706879760000,123,2024-02-02 08:16:00-05:00
221,10054.0,181.4548,181.47,181.5,181.5,181.4005,1706879820000,171,2024-02-02 08:17:00-05:00
222,12153.0,181.674,181.59,181.68,181.79,181.53,1706879880000,252,2024-02-02 08:18:00-05:00
223,11857.0,181.7763,181.69,181.86,181.87,181.67,1706879940000,170,2024-02-02 08:19:00-05:00
224,10424.0,181.7092,181.72,181.68,181.78,181.68,1706880000000,189,2024-02-02 08:20:00-05:00
225,40341.0,181.5991,181.6995,181.42,181.7,181.37,1706880060000,618,2024-02-02 08:21:00-05:00
226,7105.0,181.4292,181.4816,181.42,181.4816,181.38,1706880120000,180,2024-02-02 08:22:00-05:00
227,8209.0,181.3416,181.5,181.2,181.5,181.2,1706880180000,284,2024-02-02 08:23:00-05:00
228,15598.0,181.1753,181.2,181.15,181.2,181.1,1706880240000,269,2024-02-02 08:24:00-05:00
229,12275.0,181.1353,181.11,181.18,181.18,181.09,1706880300000,219,2024-02-02 08:25:00-05:00
230,8734.0,181.1639,181.15,181.18,181.18,181.12,1706880360000,219,2024-02-02 08:26:00-05:00
231,10840.0,181.1718,181.15,181.1797,181.18,181.15,1706880420000,146,2024-02-02 08:27:00-05:00
232,15763.0,181.1758,181.18,181.14,181.18,181.14,1706880480000,267,2024-02-02 08:28:00-05:00
233,29772.0,181.0046,181.18,180.8,181.18,180.75,1706880540000,727,2024-02-02 08:29:00-05:00
234,95825.0,180.5432,180.87,180.4786,180.9,180.25,1706880600000,1729,2024-02-02 08:30:00-05:00
235,90640.0,180.2354,180.48,180.6,180.69,180.0,1706880660000,1437,2024-02-02 08:31:00-05:00
236,31609.0,180.6355,180.65,180.6,180.7,180.55,1706880720000,332,2024-02-02 08:32:00-05:00
237,16324.0,180.6486,180.66,180.71,180.72,180.55,1706880780000,317,2024-02-02 08:33:00-05:00
238,45566.0,180.4073,180.71,180.27,180.73,180.15,1706880840000,703,2024-02-02 08:34:00-05:00
239,12194.0,180.3957,180.33,180.41,180.45,180.33,1706880900000,271,2024-02-02 08:35:00-05:00
240,32971.0,180.4663,180.41,180.5,180.52,180.41,1706880960000,377,2024-02-02 08:36:00-05:00
241,11654.0,180.5989,180.53,180.75,180.75,180.51,1706881020000,189,2024-02-02 08:37:00-05:00
242,10844.0,180.7095,180.78,180.71,180.78,180.64,1706881080000,242,2024-02-02 08:38:00-05:00
243,7238.0,180.7076,180.65,180.7601,180.8,180.65,1706881140000,234,2024-02-02 08:39:00-05:00
244,11553.0,180.6961,180.76,180.7,180.76,180.65,1706881200000,263,2024-02-02 08:40:00-05:00
245,15439.0,180.6129,180.6539,180.59,180.7,180.51,1706881260000,393,2024-02-02 08:41:00-05:00
246,22328.0,180.8548,180.56,180.9841,181.0,180.56,1706881320000,410,2024-02-02 08:42:00-05:00
247,41632.0,181.1189,181.0,181.21,181.26,180.94,1706881380000,435,2024-02-02 08:43:00-05:00
248,17553.0,181.0827,181.29,181.0,181.37,180.95,1706881440000,369,2024-02-02 08:44:00-05:00
249,12636.0,180.8425,181.0,180.75,181.0,180.7,1706881500000,272,2024-02-02 08:45:00-05:00
250,36682.0,180.445,180.66,180.32,180.66,180.25,1706881560000,882,2024-02-02 08:46:00-05:00
251,20072.0,180.3309,180.34,180.33,180.34,180.3,1706881620000,322,2024-02-02 08:47:00-05:00
252,26171.0,180.277,180.33,180.2482,180.34,180.18,1706881680000,550,2024-02-02 08:48:00-05:00
253,19839.0,180.1997,180.21,180.27,180.34,180.15,1706881740000,331,2024-02-02 08:49:00-05:00
254,14222.0,180.318,180.27,180.33,180.34,180.23,1706881800000,214,2024-02-02 08:50:00-05:00
255,16550.0,180.4282,180.34,180.53,180.55,180.33,1706881860000,317,2024-02-02 08:51:00-05:00
256,17708.0,180.4735,180.52,180.42,180.55,180.36,1706881920000,389,2024-02-02 08:52:00-05:00
257,18606.0,180.4468,180.42,180.5,180.5,180.4,1706881980000,311,2024-02-02 08:53:00-05:00
258,17173.0,180.4832,180.4,180.5,180.52,180.37,1706882040000,316,2024-02-02 08:54:00-05:00
259,9059.0,180.4189,180.4999,180.3405,180.5,180.3405,1706882100000,292,2024-02-02 08:55:00-05:00
260,14934.0,180.2712,180.35,180.28,180.35,180.2,1706882160000,438,2024-02-02 08:56:00-05:00
261,25952.0,180.1921,180.29,180.12,180.29,180.12,1706882220000,514,2024-02-02 08:57:00-05:00
262,32818.0,180.0724,180.12,180.05,180.1392,180.0,1706882280000,799,2024-02-02 08:58:00-05:00
