,v,vw,o,c,h,l,t,n,UNIXTIME
163,1025.0,187.6517,187.65,187.65,187.65,187.65,1706709120000,50,2024-01-31 08:52:00-05:00
164,539.0,187.6756,187.7,187.7,187.7,187.7,1706709240000,31,2024-01-31 08:54:00-05:00
165,543.0,187.668,187.67,187.67,187.67,187.67,1706709300000,31,2024-01-31 08:55:00-05:00
166,432.0,187.6455,187.6,187.6988,187.6988,187.6,1706709360000,43,2024-01-31 08:56:00-05:00
167,483.0,187.6177,187.61,187.61,187.61,187.61,1706709480000,40,2024-01-31 08:58:00-05:00
168,1347.0,187.6014,187.6,187.6,187.6,187.6,1706709540000,37,2024-01-31 08:59:00-05:00
169,3279.0,187.5753,187.64,187.55,187.64,187.55,1706709600000,108,2024-01-31 09:00:00-05:00
170,4412.0,187.4925,187.57,187.41,187.57,187.4,1706709660000,122,2024-01-31 09:01:00-05:00
171,4483.0,187.4137,187.42,187.39,187.42,187.39,1706709720000,60,2024-01-31 09:02:00-05:00
172,2084.0,187.379,187.39,187.38,187.39,187.35,1706709780000,70,2024-01-31 09:03:00-05:00
173,5351.0,187.3887,187.37,187.3497,187.45,187.3497,1706709840000,117,2024-01-31 09:04:00-05:00
174,1252.0,187.3403,187.35,187.3308,187.35,187.3308,1706709900000,54,2024-01-31 09:05:00-05:00
175,3309.0,187.3454,187.35,187.34,187.35,187.34,1706709960000,102,2024-01-31 09:06:00-05:00
176,1842.0,187.3113,187.31,187.31,187.33,187.3002,1706710020000,69,2024-01-31 09:07:00-05:00
177,7471.0,187.2927,187.31,187.31,187.31,187.25,1706710080000,155,2024-01-31 09:08:00-05:00
178,3397.0,187.264,187.2801,187.26,187.2801,187.26,1706710140000,79,2024-01-31 09:09:00-05:00
179,4835.0,187.2619,187.26,187.26,187.28,187.2599,1706710200000,53,2024-01-31 09:10:00-05:00
180,1785.0,187.2931,187.3,187.29,187.3,187.29,1706710260000,47,2024-01-31 09:11:00-05:00
181,5523.0,187.1296,187.26,187.04,187.26,187.03,1706710320000,300,2024-01-31 09:12:00-05:00
182,3155.0,187.062,187.04,187.08,187.09,187.04,1706710380000,92,2024-01-31 09:13:00-05:00
183,2845.0,187.122,187.06,187.14,187.18,187.06,1706710440000,76,2024-01-31 09:14:00-05:00
184,4722.0,187.0736,187.06,187.06,187.11,187.06,1706710500000,58,2024-01-31 09:15:00-05:00
185,2886.0,187.0757,187.09,187.06,187.09,187.06,1706710560000,92,2024-01-31 09:16:00-05:00
186,3121.0,187.0632,187.04,187.08,187.08,187.04,1706710620000,73,2024-01-31 09:17:00-05:00
187,1286.0,187.0587,187.04,187.04,187.04,187.04,1706710680000,61,2024-01-31 09:18:00-05:00
188,1044.0,187.056,187.04,187.04,187.04,187.04,1706710740000,47,2024-01-31 09:19:00-05:00
189,812.0,187.1052,187.1001,187.1001,187.1001,187.1001,1706710800000,46,2024-01-31 09:20:00-05:00
190,4656.0,187.0689,187.1,187.03,187.11,187.03,1706710860000,97,2024-01-31 09:21:00-05:00
191,7434.0,186.9891,187.04,186.91,187.04,186.91,1706710920000,436,2024-01-31 09:22:00-05:00
192,2863.0,186.8663,186.89,186.81,186.89,186.81,1706710980000,128,2024-01-31 09:23:00-05:00
193,3644.0,186.7356,186.79,186.6857,186.81,186.66,1706711040000,158,2024-01-31 09:24:00-05:00
194,9112.0,186.72,186.69,186.8787,186.8787,186.65,1706711100000,142,2024-01-31 09:25:00-05:00
195,7278.0,186.9325,186.88,186.98,186.9999,186.81,1706711160000,128,2024-01-31 09:26:00-05:00
196,26506.0,186.9834,186.93,187.2,187.2,186.7,1706711220000,532,2024-01-31 09:27:00-05:00
197,10906.0,186.9783,187.2,186.91,187.2,186.9,1706711280000,171,2024-01-31 09:28:00-05:00
198,16014.0,187.0501,186.972,187.09,187.16,186.9,1706711340000,173,2024-01-31 09:29:00-05:00
199,1380722.0,186.6127,187.04,186.29,187.095,185.7806,1706711400000,14630,2024-01-31 09:30:00-05:00
200,299964.0,186.1313,186.28,186.04,186.422,185.82,1706711460000,3943,2024-01-31 09:31:00-05:00
201,306009.0,186.1251,186.0295,186.0701,186.38,185.9,1706711520000,3829,2024-01-31 09:32:00-05:00
202,241955.0,186.2564,186.12,186.47,186.48,185.97,1706711580000,3517,2024-01-31 09:33:00-05:00
203,227806.0,186.573,186.46,186.3897,186.81,186.34,1706711640000,3623,2024-01-31 09:34:00-05:00
204,203487.0,186.4527,186.3459,186.46,186.57,186.32,1706711700000,3085,2024-01-31 09:35:00-05:00
205,262987.0,186.4188,186.46,186.42,186.5,186.31,1706711760000,3456,2024-01-31 09:36:00-05:00
206,200700.0,186.3261,186.43,186.14,186.45,186.13,1706711820000,2426,2024-01-31 09:37:00-05:00
207,232051.0,186.0028,186.14,185.93,186.17,185.84,1706711880000,3311,2024-01-31 09:38:00-05:00
208,187624.0,185.8851,185.94,185.94,186.03,185.7,1706711940000,2950,2024-01-31 09:39:00-05:00
209,296292.0,186.0624,185.96,186.09,186.195,185.92,1706712000000,2655,2024-01-31 09:40:00-05:00
210,243695.0,186.0536,186.0821,186.15,186.19,185.98,1706712060000,2055,2024-01-31 09:41:00-05:00
211,144627.0,186.0779,186.15,186.03,186.2089,185.99,1706712120000,2040,2024-01-31 09:42:00-05:00
212,230906.0,185.9023,186.03,185.67,186.04,185.65,1706712180000,2674,2024-01-31 09:43:00-05:00
213,258005.0,185.5349,185.68,185.323,185.7376,185.3,1706712240000,3957,2024-01-31 09:44:00-05:00
214,289942.0,185.322,185.34,185.22,185.43,185.19,1706712300000,3798,2024-01-31 09:45:00-05:00
215,287013.0,185.1371,185.225,185.12,185.24,185.05,1706712360000,3939,2024-01-31 09:46:00-05:00
216,160972.0,185.1222,185.132,185.03,185.19,185.02,1706712420000,2352,2024-01-31 09:47:00-05:00
217,505784.0,184.9571,185.03,185.18,185.2,184.79,1706712480000,8180,2024-01-31 09:48:00-05:00
218,249082.0,185.1885,185.18,185.1837,185.27,185.04,1706712540000,3072,2024-01-31 09:49:00-05:00
219,171741.0,185.1587,185.2,185.09,185.31,185.05,1706712600000,2382,2024-01-31 09:50:00-05:00
220,223083.0,185.1118,185.1,185.085,185.28,184.98,1706712660000,2851,2024-01-31 09:51:00-05:00
221,149997.0,185.1907,185.085,185.175,185.28,185.08,1706712720000,2131,2024-01-31 09:52:00-05:00
222,157395.0,185.1147,185.18,185.119,185.22,185.0,1706712780000,2252,2024-01-31 09:53:00-05:00
223,155136.0,185.1224,185.12,185.03,185.21,185.015,1706712840000,2120,2024-01-31 09:54:00-05:00
224,192890.0,185.1232,185.02,185.0899,185.22,185.02,1706712900000,2348,2024-01-31 09:55:00-05:00
225,265782.0,185.0346,185.0788,184.98,185.145,184.95,1706712960000,3222,2024-01-31 09:56:00-05:00
226,177853.0,184.9898,184.9647,184.935,185.09,184.89,1706713020000,2424,2024-01-31 09:57:00-05:00
227,164356.0,184.9622,184.95,185.025,185.055,184.89,1706713080000,2313,2024-01-31 09:58:00-05:00
228,214918.0,185.1369,185.0292,185.195,185.245,184.985,1706713140000,2450,2024-01-31 09:59:00-05:00
229,179632.0,185.1069,185.19,185.24,185.245,185.0,1706713200000,2218,2024-01-31 10:00:00-05:00
230,253052.0,185.4101,185.24,185.45,185.55,185.24,1706713260000,3035,2024-01-31 10:01:00-05:00
231,196469.0,185.4881,185.4473,185.45,185.59,185.38,1706713320000,2372,2024-01-31 10:02:00-05:00
232,114772.0,185.5374,185.45,185.555,185.6011,185.4069,1706713380000,1844,2024-01-31 10:03:00-05:00
233,142660.0,185.6704,185.56,185.665,185.75,185.55,1706713440000,2071,2024-01-31 10:04:00-05:00
234,125463.0,185.6615,185.66,185.7201,185.74,185.56,1706713500000,1780,2024-01-31 10:05:00-05:00
235,112445.0,185.674,185.725,185.65,185.78,185.575,1706713560000,1874,2024-01-31 10:06:00-05:00
236,111139.0,185.5373,185.64,185.485,185.6992,185.46,1706713620000,2446,2024-01-31 10:07:00-05:00
237,152654.0,185.594,185.48,185.702,185.705,185.46,1706713680000,3591,2024-01-31 10:08:00-05:00
238,119414.0,185.623,185.705,185.53,185.7101,185.52,1706713740000,4049,2024-01-31 10:09:00-05:00
239,114222.0,185.5803,185.54,185.5001,185.66,185.48,1706713800000,4452,2024-01-31 10:10:00-05:00
240,130823.0,185.4639,185.505,185.37,185.54,185.36,1706713860000,4859,2024-01-31 10:11:00-05:00
241,130031.0,185.3664,185.375,185.35,185.445,185.29,1706713920000,4961,2024-01-31 10:12:00-05:00
242,116985.0,185.2868,185.3413,185.19,185.39,185.18,1706713980000,4933,2024-01-31 10:13:00-05:00
243,156384.0,185.1547,185.185,185.1311,185.27,185.08,1706714040000,5354,2024-01-31 10:14:00-05:00
244,129145.0,185.2011,185.125,185.29,185.295,185.1184,1706714100000,5002,2024-01-31 10:15:00-05:00
245,159230.0,185.521,185.289,185.605,185.69,185.289,1706714160000,5270,2024-01-31 10:16:00-05:00
246,125501.0,185.6146,185.61,185.56,185.69,185.5,1706714220000,4784,2024-01-31 10:17:00-05:00
247,88327.0,185.5822,185.55,185.64,185.68,185.46,1706714280000,4573,2024-01-31 10:18:00-05:00
248,92222.0,185.5994,185.649,185.64,185.66,185.535,1706714340000,4331,2024-01-31 10:19:00-05:00
249,85800.0,185.555,185.64,185.5,185.67,185.49,1706714400000,4278,2024-01-31 10:20:00-05:00
250,107129.0,185.4886,185.4958,185.37,185.6,185.36,1706714460000,4364,2024-01-31 10:21:00-05:00
251,112325.0,185.3865,185.3895,185.38,185.48,185.3,1706714520000,4281,2024-01-31 10:22:00-05:00
252,103764.0,185.3087,185.39,185.25,185.39,185.22,1706714580000,3558,2024-01-31 10:23:00-05:00
253,88134.0,185.2462,185.25,185.2001,185.34,185.1501,1706714640000,3460,2024-01-31 10:24:00-05:00
254,116581.0,185.1523,185.205,185.2,185.225,185.08,1706714700000,3533,2024-01-31 10:25:00-05:00
255,102880.0,185.2003,185.21,185.165,185.28,185.11,1706714760000,3242,2024-01-31 10:26:00-05:00
256,84764.0,185.1182,185.17,185.105,185.205,185.06,1706714820000,3585,2024-01-31 10:27:00-05:00
257,142558.0,185.0064,185.1,184.9999,185.1,184.95,1706714880000,5860,2024-01-31 10:28:00-05:00
258,111636.0,185.0156,184.9939,185.015,185.0799,184.955,1706714940000,4712,2024-01-31 10:29:00-05:00
259,101976.0,185.0127,185.02,185.0,185.09,184.95,1706715000000,4818,2024-01-31 10:30:00-05:00
260,121688.0,184.9905,184.9901,184.965,185.02,184.96,1706715060000,4889,2024-01-31 10:31:00-05:00
261,131239.0,184.973,184.97,185.0198,185.04,184.9,1706715120000,5081,2024-01-31 10:32:00-05:00
