,v,vw,o,c,h,l,t,n,UNIXTIME
40,759.0,185.6651,185.66,185.66,185.66,185.66,1706694060000,33,2024-01-31 04:41:00-05:00
41,3600.0,185.818,185.79,185.88,185.88,185.79,1706694120000,59,2024-01-31 04:42:00-05:00
42,767.0,185.8568,185.88,185.88,185.88,185.88,1706694180000,52,2024-01-31 04:43:00-05:00
43,1120.0,185.8813,185.88,185.88,185.88,185.88,1706694240000,50,2024-01-31 04:44:00-05:00
44,9965.0,185.9056,185.95,185.7,186.08,185.59,1706694300000,305,2024-01-31 04:45:00-05:00
45,1629.0,185.6049,185.65,185.59,185.65,185.59,1706694360000,79,2024-01-31 04:46:00-05:00
46,7198.0,185.5902,185.59,185.55,185.62,185.55,1706694420000,94,2024-01-31 04:47:00-05:00
47,17615.0,185.5867,185.58,185.72,185.72,185.58,1706694480000,65,2024-01-31 04:48:00-05:00
48,514.0,185.7052,185.72,185.72,185.72,185.72,1706694540000,36,2024-01-31 04:49:00-05:00
49,791.0,185.7998,185.76,185.76,185.76,185.76,1706694600000,36,2024-01-31 04:50:00-05:00
50,1449.0,185.7831,185.82,185.72,185.82,185.72,1706694660000,56,2024-01-31 04:51:00-05:00
51,1079.0,185.8357,185.85,185.85,185.85,185.85,1706694780000,46,2024-01-31 04:53:00-05:00
52,2694.0,185.9219,185.95,185.95,185.95,185.95,1706694840000,84,2024-01-31 04:54:00-05:00
53,7884.0,185.9945,186.0,186.02,186.02,185.95,1706694900000,93,2024-01-31 04:55:00-05:00
54,2593.0,186.0348,186.06,186.02,186.06,186.02,1706694960000,61,2024-01-31 04:56:00-05:00
55,1584.0,186.0537,186.06,186.0,186.07,186.0,1706695020000,74,2024-01-31 04:57:00-05:00
56,4213.0,186.1178,186.07,186.19,186.22,186.07,1706695080000,84,2024-01-31 04:58:00-05:00
57,2013.0,186.2068,186.2,186.25,186.25,186.2,1706695140000,61,2024-01-31 04:59:00-05:00
58,3740.0,186.2648,186.26,186.29,186.29,186.26,1706695200000,78,2024-01-31 05:00:00-05:00
59,2336.0,186.1688,186.22,186.14,186.22,186.14,1706695260000,96,2024-01-31 05:01:00-05:00
60,725.0,186.196,186.21,186.21,186.21,186.21,1706695380000,51,2024-01-31 05:03:00-05:00
61,1278.0,186.1761,186.14,186.14,186.14,186.14,1706695440000,64,2024-01-31 05:04:00-05:00
62,6044.0,186.4357,186.29,186.36,186.62,186.29,1706695500000,116,2024-01-31 05:05:00-05:00
63,1908.0,186.3714,186.4,186.34,186.4,186.34,1706695560000,74,2024-01-31 05:06:00-05:00
64,2111.0,186.3435,186.35,186.34,186.36,186.33,1706695620000,68,2024-01-31 05:07:00-05:00
65,939.0,186.4347,186.4,186.4,186.4,186.4,1706695680000,31,2024-01-31 05:08:00-05:00
66,1361.0,186.459,186.44,186.44,186.44,186.44,1706695740000,48,2024-01-31 05:09:00-05:00
67,1604.0,186.4939,186.5,186.45,186.51,186.45,1706695800000,59,2024-01-31 05:10:00-05:00
68,753.0,186.4671,186.45,186.45,186.45,186.45,1706695860000,39,2024-01-31 05:11:00-05:00
69,1881.0,186.4733,186.48,186.45,186.49,186.45,1706695980000,54,2024-01-31 05:13:00-05:00
70,1706.0,186.4307,186.45,186.4,186.45,186.4,1706696040000,111,2024-01-31 05:14:00-05:00
71,1322.0,186.3633,186.45,186.3,186.45,186.3,1706696100000,90,2024-01-31 05:15:00-05:00
72,1646.0,186.2084,186.2,186.15,186.2,186.15,1706696160000,106,2024-01-31 05:16:00-05:00
73,2589.0,186.1036,186.09,186.14,186.14,186.06,1706696220000,112,2024-01-31 05:17:00-05:00
74,2760.0,186.204,186.19,186.2,186.2,186.19,1706696280000,55,2024-01-31 05:18:00-05:00
75,1571.0,186.1778,186.18,186.18,186.18,186.18,1706696340000,46,2024-01-31 05:19:00-05:00
76,1783.0,186.1217,186.21,186.08,186.21,186.08,1706696400000,100,2024-01-31 05:20:00-05:00
77,2107.0,186.1179,186.08,186.2,186.2,186.08,1706696460000,81,2024-01-31 05:21:00-05:00
78,1368.0,186.2232,186.18,186.23,186.23,186.18,1706696520000,50,2024-01-31 05:22:00-05:00
79,777.0,186.2093,186.23,186.23,186.23,186.23,1706696640000,45,2024-01-31 05:24:00-05:00
80,4384.0,186.1441,186.25,186.0,186.25,186.0,1706696760000,198,2024-01-31 05:26:00-05:00
81,2055.0,185.9833,186.0,186.0,186.0,186.0,1706696820000,160,2024-01-31 05:27:00-05:00
82,2647.0,185.8477,185.8,185.8,185.8,185.8,1706696880000,156,2024-01-31 05:28:00-05:00
83,1981.0,185.7944,185.8,185.76,185.8,185.76,1706696940000,68,2024-01-31 05:29:00-05:00
84,1811.0,185.6902,185.72,185.75,185.75,185.66,1706697000000,110,2024-01-31 05:30:00-05:00
85,1163.0,185.7713,185.75,185.75,185.75,185.75,1706697120000,50,2024-01-31 05:32:00-05:00
86,1028.0,185.8563,185.86,185.86,185.86,185.86,1706697180000,48,2024-01-31 05:33:00-05:00
87,5688.0,185.7136,185.86,185.6,185.86,185.6,1706697240000,131,2024-01-31 05:34:00-05:00
88,414.0,185.6811,185.68,185.68,185.68,185.68,1706697360000,26,2024-01-31 05:36:00-05:00
89,2885.0,185.7366,185.68,185.75,185.75,185.68,1706697420000,49,2024-01-31 05:37:00-05:00
90,3235.0,185.7015,185.7,185.7,185.7,185.7,1706697480000,37,2024-01-31 05:38:00-05:00
91,4703.0,185.7187,185.68,185.76,185.76,185.68,1706697540000,37,2024-01-31 05:39:00-05:00
92,5427.0,185.7433,185.77,185.78,185.78,185.7,1706697600000,63,2024-01-31 05:40:00-05:00
93,2150.0,185.8082,185.77,185.8,185.8,185.77,1706697660000,46,2024-01-31 05:41:00-05:00
94,4111.0,185.8061,185.82,185.8,185.84,185.8,1706697720000,94,2024-01-31 05:42:00-05:00
95,3354.0,185.6888,185.7,185.59,185.7,185.59,1706697780000,156,2024-01-31 05:43:00-05:00
96,921.0,185.6306,185.63,185.65,185.65,185.63,1706697840000,51,2024-01-31 05:44:00-05:00
97,680.0,185.6351,185.65,185.65,185.65,185.65,1706697900000,36,2024-01-31 05:45:00-05:00
98,6239.0,185.6882,185.69,185.7,185.7,185.68,1706697960000,119,2024-01-31 05:46:00-05:00
99,1938.0,185.6864,185.7,185.7,185.7,185.7,1706698020000,93,2024-01-31 05:47:00-05:00
100,915.0,185.6981,185.68,185.75,185.75,185.68,1706698140000,34,2024-01-31 05:49:00-05:00
101,577.0,185.6911,185.7,185.7,185.7,185.7,1706698200000,31,2024-01-31 05:50:00-05:00
102,2200.0,185.6079,185.61,185.58,185.66,185.58,1706698260000,74,2024-01-31 05:51:00-05:00
103,1758.0,185.5978,185.65,185.55,185.65,185.55,1706698380000,80,2024-01-31 05:53:00-05:00
104,1166.0,185.5938,185.56,185.56,185.56,185.56,1706698440000,50,2024-01-31 05:54:00-05:00
105,870.0,185.6255,185.63,185.63,185.63,185.63,1706698560000,39,2024-01-31 05:56:00-05:00
106,1545.0,185.6153,185.63,185.63,185.63,185.6,1706698620000,45,2024-01-31 05:57:00-05:00
107,2019.0,185.5748,185.6,185.55,185.6,185.55,1706698680000,120,2024-01-31 05:58:00-05:00
108,1110.0,185.5585,185.55,185.55,185.55,185.55,1706698800000,67,2024-01-31 06:00:00-05:00
109,6598.0,185.4559,185.5,185.38,185.5,185.38,1706698860000,473,2024-01-31 06:01:00-05:00
110,948.0,185.3732,185.38,185.38,185.38,185.38,1706698920000,92,2024-01-31 06:02:00-05:00
111,3149.0,185.3049,185.38,185.29,185.38,185.24,1706698980000,155,2024-01-31 06:03:00-05:00
112,918.0,185.3098,185.3,185.31,185.31,185.3,1706699040000,48,2024-01-31 06:04:00-05:00
113,3178.0,185.3746,185.38,185.38,185.38,185.38,1706699100000,81,2024-01-31 06:05:00-05:00
114,2221.0,185.4754,185.45,185.5,185.5,185.45,1706699160000,63,2024-01-31 06:06:00-05:00
115,1998.0,185.4889,185.48,185.47,185.5,185.47,1706699220000,78,2024-01-31 06:07:00-05:00
116,1839.0,185.5639,185.59,185.62,185.62,185.59,1706699280000,48,2024-01-31 06:08:00-05:00
117,3884.0,185.681,185.65,185.7,185.7,185.65,1706699340000,92,2024-01-31 06:09:00-05:00
118,2144.0,185.6523,185.7,185.61,185.7,185.61,1706699400000,75,2024-01-31 06:10:00-05:00
119,1378.0,185.6208,185.6,185.69,185.69,185.6,1706699460000,37,2024-01-31 06:11:00-05:00
120,1838.0,185.6945,185.69,185.7,185.7,185.69,1706699520000,57,2024-01-31 06:12:00-05:00
121,2864.0,185.7848,185.8,185.78,185.81,185.76,1706699580000,74,2024-01-31 06:13:00-05:00
122,2013.0,185.8876,185.88,185.9,185.9,185.88,1706699820000,70,2024-01-31 06:17:00-05:00
123,2053.0,185.9945,185.98,186.0,186.0,185.98,1706699880000,69,2024-01-31 06:18:00-05:00
124,1189.0,186.0555,186.0,186.08,186.08,186.0,1706699940000,47,2024-01-31 06:19:00-05:00
125,1297.0,186.1229,186.08,186.08,186.08,186.08,1706700060000,79,2024-01-31 06:21:00-05:00
126,1213.0,186.0854,186.08,186.08,186.08,186.08,1706700120000,39,2024-01-31 06:22:00-05:00
127,1151.0,186.1625,186.15,186.2,186.2,186.15,1706700180000,45,2024-01-31 06:23:00-05:00
128,4222.0,186.306,186.29,186.32,186.32,186.29,1706700240000,91,2024-01-31 06:24:00-05:00
129,2112.0,186.3164,186.32,186.32,186.32,186.31,1706700300000,57,2024-01-31 06:25:00-05:00
130,3495.0,186.2859,186.28,186.3,186.3,186.28,1706700420000,68,2024-01-31 06:27:00-05:00
131,1863.0,186.2699,186.32,186.25,186.32,186.25,1706700540000,89,2024-01-31 06:29:00-05:00
132,2235.0,186.2114,186.2,186.2,186.25,186.15,1706700600000,63,2024-01-31 06:30:00-05:00
133,3809.0,186.2572,186.24,186.3,186.3,186.24,1706700720000,48,2024-01-31 06:32:00-05:00
134,2056.0,186.2873,186.3,186.3,186.3,186.3,1706700780000,44,2024-01-31 06:33:00-05:00
135,1435.0,186.3608,186.41,186.41,186.41,186.41,1706700840000,59,2024-01-31 06:34:00-05:00
136,1241.0,186.3746,186.37,186.37,186.37,186.37,1706700900000,32,2024-01-31 06:35:00-05:00
137,3836.0,186.4295,186.44,186.45,186.45,186.4,1706700960000,136,2024-01-31 06:36:00-05:00
138,1166.0,186.4574,186.45,186.44,186.45,186.44,1706701020000,54,2024-01-31 06:37:00-05:00
139,6109.0,186.4579,186.47,186.45,186.48,186.45,1706701080000,117,2024-01-31 06:38:00-05:00
140,3163.0,186.4309,186.45,186.4,186.45,186.4,1706701140000,88,2024-01-31 06:39:00-05:00
141,1733.0,186.3896,186.43,186.35,186.43,186.35,1706701200000,66,2024-01-31 06:40:00-05:00
142,3628.0,186.3808,186.35,186.4,186.43,186.35,1706701260000,96,2024-01-31 06:41:00-05:00
143,728.0,186.396,186.4,186.4,186.4,186.4,1706701320000,32,2024-01-31 06:42:00-05:00
144,439.0,186.3547,186.35,186.35,186.35,186.35,1706701380000,33,2024-01-31 06:43:00-05:00
145,1942.0,186.3187,186.3,186.3,186.3,186.3,1706701500000,145,2024-01-31 06:45:00-05:00
146,2102.0,186.3201,186.27,186.35,186.35,186.27,1706701620000,42,2024-01-31 06:47:00-05:00
147,665.0,186.3742,186.38,186.38,186.38,186.38,1706701740000,34,2024-01-31 06:49:00-05:00
148,1708.0,186.3168,186.38,186.26,186.38,186.26,1706701800000,87,2024-01-31 06:50:00-05:00
149,2007.0,186.3263,186.3,186.38,186.38,186.3,1706701920000,53,2024-01-31 06:52:00-05:00
150,2879.0,186.2186,186.3,186.19,186.3,186.18,1706701980000,142,2024-01-31 06:53:00-05:00
151,5586.0,186.0413,186.09,186.0,186.09,186.0,1706702040000,319,2024-01-31 06:54:00-05:00
152,3872.0,185.9868,185.99,185.91,186.0,185.91,1706702100000,108,2024-01-31 06:55:00-05:00
153,1194.0,186.0486,185.99,186.08,186.08,185.99,1706702160000,43,2024-01-31 06:56:00-05:00
154,3112.0,186.0003,186.01,186.0,186.01,186.0,1706702220000,76,2024-01-31 06:57:00-05:00
155,2581.0,185.9981,186.0,186.0,186.0,186.0,1706702280000,73,2024-01-31 06:58:00-05:00
156,3278.0,185.9983,186.0,186.0,186.0,186.0,1706702340000,85,2024-01-31 06:59:00-05:00
157,9493.0,186.025,186.0,186.18,186.18,185.88,1706702400000,344,2024-01-31 07:00:00-05:00
158,16758.0,186.4059,186.25,186.34,186.6,186.25,1706702460000,305,2024-01-31 07:01:00-05:00
159,3398.0,186.2316,186.26,186.2,186.26,186.2,1706702520000,127,2024-01-31 07:02:00-05:00
160,3027.0,186.2664,186.2,186.3,186.3,186.2,1706702580000,78,2024-01-31 07:03:00-05:00
161,7141.0,186.203,186.27,186.13,186.36,186.1,1706702640000,211,2024-01-31 07:04:00-05:00
162,3706.0,186.1695,186.17,186.15,186.2,186.15,1706702700000,102,2024-01-31 07:05:00-05:00
163,7285.0,186.2161,186.2,186.25,186.37,186.05,1706702760000,199,2024-01-31 07:06:00-05:00
164,4459.0,186.1076,186.349,186.15,186.369,186.0,1706702820000,138,2024-01-31 07:07:00-05:00
165,2097.0,186.2075,186.15,186.3,186.3,186.15,1706702880000,40,2024-01-31 07:08:00-05:00
166,3904.0,186.2139,186.3,186.2,186.3,186.15,1706702940000,88,2024-01-31 07:09:00-05:00
167,3725.0,186.2527,186.3,186.29,186.3,186.18,1706703000000,85,2024-01-31 07:10:00-05:00
168,5893.0,186.3537,186.35,186.4,186.4,186.35,1706703060000,63,2024-01-31 07:11:00-05:00
169,13214.0,186.602,186.459,186.75,186.75,186.44,1706703120000,236,2024-01-31 07:12:00-05:00
170,6315.0,186.7023,186.76,186.73,186.76,186.62,1706703180000,139,2024-01-31 07:13:00-05:00
171,11625.0,186.9923,186.76,187.1,187.19,186.76,1706703240000,328,2024-01-31 07:14:00-05:00
172,23836.0,187.3991,187.17,187.6,187.6,187.1,1706703300000,437,2024-01-31 07:15:00-05:00
173,12852.0,187.6721,187.62,187.73,187.74,187.6,1706703360000,268,2024-01-31 07:16:00-05:00
174,17134.0,187.6724,187.73,187.66,187.78,187.6,1706703420000,314,2024-01-31 07:17:00-05:00
175,8402.0,187.4714,187.62,187.21,187.62,187.21,1706703480000,268,2024-01-31 07:18:00-05:00
176,5130.0,187.2446,187.25,187.26,187.31,187.19,1706703540000,136,2024-01-31 07:19:00-05:00
177,6303.0,187.2427,187.29,187.14,187.3,187.14,1706703600000,163,2024-01-31 07:20:00-05:00
178,2513.0,187.1931,187.14,187.2,187.23,187.14,1706703660000,86,2024-01-31 07:21:00-05:00
179,9666.0,186.9599,187.2,186.72,187.2,186.72,1706703720000,307,2024-01-31 07:22:00-05:00
180,14165.0,186.8028,186.77,186.84,186.89,186.71,1706703780000,258,2024-01-31 07:23:00-05:00
181,10325.0,186.6695,186.83,186.6,186.83,186.6,1706703840000,263,2024-01-31 07:24:00-05:00
182,8053.0,186.6964,186.79,186.57,186.81,186.5,1706703900000,214,2024-01-31 07:25:00-05:00
183,2215.0,186.8211,186.8,186.9,186.9,186.8,1706703960000,56,2024-01-31 07:26:00-05:00
184,6020.0,186.8831,186.94,186.85,186.98,186.85,1706704020000,126,2024-01-31 07:27:00-05:00
185,7950.0,186.8878,186.81,187.1,187.1,186.7,1706704080000,174,2024-01-31 07:28:00-05:00
186,8667.0,187.43,187.14,187.38,187.59,187.14,1706704140000,179,2024-01-31 07:29:00-05:00
187,10036.0,187.3895,187.4,187.2,187.56,187.2,1706704200000,216,2024-01-31 07:30:00-05:00
188,5264.0,187.1596,187.25,187.05,187.33,187.0,1706704260000,193,2024-01-31 07:31:00-05:00
189,7880.0,186.8685,187.0,186.7,187.0,186.7,1706704320000,217,2024-01-31 07:32:00-05:00
190,3201.0,186.9298,186.75,187.1,187.1,186.75,1706704380000,134,2024-01-31 07:33:00-05:00
191,10369.0,186.8762,187.1,186.57,187.1,186.57,1706704440000,313,2024-01-31 07:34:00-05:00
192,8059.0,186.6434,186.62,186.63,186.86,186.5,1706704500000,136,2024-01-31 07:35:00-05:00
193,6733.0,186.5763,186.7,186.51,186.7,186.5,1706704560000,204,2024-01-31 07:36:00-05:00
194,14538.0,186.5327,186.51,186.4,186.72,186.4,1706704620000,346,2024-01-31 07:37:00-05:00
195,6392.0,186.4317,186.38,186.68,186.68,186.3,1706704680000,196,2024-01-31 07:38:00-05:00
196,9111.0,186.581,186.61,186.73,186.73,186.4,1706704740000,240,2024-01-31 07:39:00-05:00
197,10323.0,186.7111,186.67,186.67,186.85,186.67,1706704800000,186,2024-01-31 07:40:00-05:00
198,8615.0,186.6666,186.7,186.6,186.73,186.6,1706704860000,159,2024-01-31 07:41:00-05:00
199,1616.0,186.7508,186.7,186.7,186.7,186.7,1706704920000,72,2024-01-31 07:42:00-05:00
200,6252.0,186.7785,186.76,186.79,186.82,186.72,1706704980000,139,2024-01-31 07:43:00-05:00
201,5394.0,186.6698,186.85,186.5,186.85,186.5,1706705040000,178,2024-01-31 07:44:00-05:00
202,9943.0,186.5283,186.56,186.47,186.65,186.26,1706705100000,248,2024-01-31 07:45:00-05:00
203,5721.0,186.3994,186.51,186.5,186.51,186.26,1706705160000,196,2024-01-31 07:46:00-05:00
204,7692.0,186.4558,186.43,186.33,186.57,186.27,1706705220000,231,2024-01-31 07:47:00-05:00
205,8851.0,186.4215,186.42,186.25,186.52,186.25,1706705280000,251,2024-01-31 07:48:00-05:00
206,1698.0,186.3486,186.35,186.35,186.35,186.32,1706705340000,73,2024-01-31 07:49:00-05:00
207,3667.0,186.3393,186.38,186.35,186.38,186.29,1706705400000,105,2024-01-31 07:50:00-05:00
208,4539.0,186.3969,186.45,186.35,186.45,186.35,1706705460000,102,2024-01-31 07:51:00-05:00
209,2214.0,186.4213,186.38,186.43,186.43,186.38,1706705520000,84,2024-01-31 07:52:00-05:00
210,2078.0,186.5131,186.5,186.55,186.58,186.5,1706705580000,84,2024-01-31 07:53:00-05:00
211,5173.0,186.5759,186.55,186.6,186.61,186.55,1706705640000,94,2024-01-31 07:54:00-05:00
212,7202.0,186.633,186.6,186.74,186.74,186.5,1706705700000,238,2024-01-31 07:55:00-05:00
213,5851.0,186.5046,186.55,186.5,186.55,186.4,1706705760000,192,2024-01-31 07:56:00-05:00
214,1907.0,186.5671,186.54,186.6,186.6,186.54,1706705820000,61,2024-01-31 07:57:00-05:00
215,1368.0,186.7249,186.69,186.75,186.75,186.69,1706705880000,52,2024-01-31 07:58:00-05:00
216,4779.0,186.8241,186.74,186.9,186.9,186.74,1706705940000,123,2024-01-31 07:59:00-05:00
217,162291.0,186.7493,186.0,186.8,187.74,185.95,1706706000000,2057,2024-01-31 08:00:00-05:00
218,24874.0,186.471,185.4822,186.5,186.794,185.4822,1706706060000,1132,2024-01-31 08:01:00-05:00
219,49059.0,186.3344,186.64,186.0,186.74,185.75,1706706120000,2951,2024-01-31 08:02:00-05:00
220,14277.0,186.4083,186.67,186.39,186.73,185.93,1706706180000,930,2024-01-31 08:03:00-05:00
221,18624.0,186.3874,186.53,186.5,186.69,185.74,1706706240000,1010,2024-01-31 08:04:00-05:00
222,4256.0,186.5246,186.48,186.5,186.55,186.48,1706706300000,133,2024-01-31 08:05:00-05:00
223,11008.0,186.4906,186.6,186.45,186.6,186.36,1706706360000,318,2024-01-31 08:06:00-05:00
224,8981.0,186.5372,186.48,186.55,186.6,186.47,1706706420000,190,2024-01-31 08:07:00-05:00
225,4181.0,186.5364,186.53,186.54,186.56,186.52,1706706480000,111,2024-01-31 08:08:00-05:00
226,13351.0,186.6137,186.5,186.85,186.85,186.5,1706706540000,306,2024-01-31 08:09:00-05:00
227,5609.0,186.8239,186.84,186.74,186.9,186.74,1706706600000,152,2024-01-31 08:10:00-05:00
228,2934.0,186.6661,186.77,186.61,186.77,186.61,1706706660000,204,2024-01-31 08:11:00-05:00
229,6904.0,186.5415,186.68,186.5,186.68,186.5,1706706720000,204,2024-01-31 08:12:00-05:00
230,4727.0,186.5498,186.55,186.501,186.59,186.501,1706706780000,117,2024-01-31 08:13:00-05:00
231,4586.0,186.5079,186.5042,186.48,186.6,186.45,1706706840000,208,2024-01-31 08:14:00-05:00
232,2975.0,186.5959,186.65,186.55,186.65,186.55,1706706900000,127,2024-01-31 08:15:00-05:00
233,3454.0,186.5399,186.5,186.52,186.55,186.5,1706706960000,139,2024-01-31 08:16:00-05:00
234,4807.0,186.5213,186.5,186.56,186.598,186.5,1706707020000,135,2024-01-31 08:17:00-05:00
235,15142.0,186.3194,186.55,186.21,186.55,186.17,1706707080000,572,2024-01-31 08:18:00-05:00
236,6533.0,186.2759,186.22,186.2,186.3501,186.19,1706707140000,222,2024-01-31 08:19:00-05:00
237,8311.0,186.1948,186.18,186.2,186.26,186.16,1706707200000,229,2024-01-31 08:20:00-05:00
238,6365.0,186.1797,186.15,186.14,186.21,186.14,1706707260000,158,2024-01-31 08:21:00-05:00
239,7841.0,186.1555,186.1506,186.1103,186.21,186.11,1706707320000,248,2024-01-31 08:22:00-05:00
240,17250.0,186.107,186.12,186.06,186.14,186.02,1706707380000,362,2024-01-31 08:23:00-05:00
241,4724.0,186.1005,186.0817,186.12,186.1203,186.05,1706707440000,147,2024-01-31 08:24:00-05:00
242,9281.0,186.2479,186.18,186.27,186.3,186.17,1706707500000,225,2024-01-31 08:25:00-05:00
243,10012.0,186.2094,186.2605,186.02,186.36,186.02,1706707560000,384,2024-01-31 08:26:00-05:00
244,30198.0,186.0147,186.01,186.05,186.09,186.0,1706707620000,818,2024-01-31 08:27:00-05:00
245,10943.0,186.091,186.06,186.1,186.2,186.0,1706707680000,178,2024-01-31 08:28:00-05:00
246,8109.0,186.1483,186.108,186.15,186.2,186.1,1706707740000,184,2024-01-31 08:29:00-05:00
247,35056.0,186.734,186.3,186.71,186.98,186.3,1706707800000,566,2024-01-31 08:30:00-05:00
248,33224.0,186.6033,186.65,186.65,186.75,186.44,1706707860000,375,2024-01-31 08:31:00-05:00
249,13898.0,186.5613,186.59,186.45,186.75,186.4,1706707920000,322,2024-01-31 08:32:00-05:00
250,16715.0,186.5936,186.37,186.5001,186.7,186.37,1706707980000,413,2024-01-31 08:33:00-05:00
251,9134.0,186.6166,186.61,186.7,186.7,186.55,1706708040000,179,2024-01-31 08:34:00-05:00
252,10267.0,186.5005,186.66,186.3,186.69,186.3,1706708100000,350,2024-01-31 08:35:00-05:00
253,12201.0,186.2681,186.3,186.36,186.36,186.15,1706708160000,424,2024-01-31 08:36:00-05:00
254,6437.0,186.3391,186.35,186.3,186.46,186.25,1706708220000,240,2024-01-31 08:37:00-05:00
255,5581.0,186.2919,186.3,186.26,186.31,186.26,1706708280000,180,2024-01-31 08:38:00-05:00
256,6487.0,186.2758,186.3,186.28,186.31,186.21,1706708340000,321,2024-01-31 08:39:00-05:00
257,10048.0,186.2735,186.27,186.4,186.4,186.2,1706708400000,240,2024-01-31 08:40:00-05:00
258,9569.0,186.4194,186.42,186.4592,186.5,186.23,1706708460000,248,2024-01-31 08:41:00-05:00
259,3611.0,186.4557,186.46,186.5,186.5,186.38,1706708520000,167,2024-01-31 08:42:00-05:00
260,8304.0,186.5883,186.51,186.55,186.6,186.51,1706708580000,194,2024-01-31 08:43:00-05:00
261,4293.0,186.6365,186.6,186.65,186.7,186.56,1706708640000,167,2024-01-31 08:44:00-05:00
262,10081.0,186.5907,186.65,186.58,186.65,186.51,1706708700000,272,2024-01-31 08:45:00-05:00
